Comp.	Score	UserID	Pseudo	#golf,count=1995,time=2021-07-21 00:38:59
100	147	1483723	d-s-x	
100	157	1654818	tarapitha	
100	173	2480972	d3d3	
100	173	334434	Rajh	
100	174	155774	dwarfie	
100	174	1848459	Velcoro	
100	175	1665825	lorkan	
100	176	1178276	Jerome_95	
100	176	481564	mihei	
100	176	3918583	mikmak	
100	177	3207204	RomanceDawn	
100	177	1845617	Shingy	
100	177	1045485	Jessie	
100	178	2288263	dbdr	
100	178	3380184	chouch	
100	179	1660968	Greedo	
100	184	1968855	ThePurificator	
100	185	1399382	Regulus136	
100	187	1183122	ath	
100	187	3444208	Anatoli	
100	187	2923506	darkhorse64	
100	187	1537792	AsaiYusuke	
100	189	512097	Stilgart	
100	189	3845610	pardouin	
100	190	1411649	Levatol	
100	190	1093968	milosMATRIXrepic	
100	190	1341520	egaetan	
100	190	3046779	Kathrin	
100	191	934833	denosya	
100	191	1759335	metahom	
100	191	2797964	BorisH	
100	191	1436776	BrainSolver	
100	193	925202	VirtuaL42	
100	193	3530791	Imponderabilium	
100	194	1766582	smugiss	
100	194	2594058	THipster	
100	194	2594360	Nataris	
100	194	1357614	OptiPanda	
100	195	2202771	Kaplone	
100	196	3487032	GrekMaR	
100	197	832111	esteine32	
100	197	1485690	Kikoo	
100	198	734401	b0n5a1	
100	199	2371389	Franta	
100	199	2928146	LolCat	
100	200	1023075	Naro	
100	200	3359463	tuxxxxx	
100	200	4072753	mdstoy	
100	201	1102815	PouletRoti	
100	201	568337	Ofire	
100	201	1461300	TopTyp	
100	201	3441967	KenOh	
100	202	735910	Agade	
100	202	805067	Magus	
100	202	1348523	Numb_	
100	202	3226448	tobk	
100	203	558770	lD	
100	203	2553289	atef.bouhlel	
100	203	1114834	k4ng0u	
100	204	706692	alexhap	
100	204	1518732	Apfeloxid	
100	204	3514975	Phurinat	
100	205	1771912	Drolow	
100	206	1487392	Razielwar	
100	206	2069141	tomeko	
100	206	3691033	ElectricSweetPotato	
100	207	1201796	P.Greze	
100	207	1707979	Epiliptik	
100	207	212028	GHenry	
100	207	3931840	Patrick33	
100	208	1193408	DoubleZeroSteph	
100	208	3354337	Westicles	
100	210	1229845	Jipe	
100	210	2552218	Jakque	
100	210	2436448	FrancoisMeme	
100	210	3817970	RossMcMillan	
100	211	2077458	Ragi	
100	211	2490008	ebicochineal	
100	212	1373211	solomees	
100	212	1785010	Whoopingya	
100	212	2137236	VanTech	
100	212	3846083	SathOkh	
100	212	982141	mawguai	
100	213	1495491	[Random]-J3ff3z	
100	213	2151291	kurgak.ss	
100	213	2578232	Althias	
100	213	1845697	enday	
100	213	2622559	Gripnil	
100	214	1012020	Markusha	
100	214	3531261	Patatatarte	
100	215	1760921	[Leonardone]-[-_-]-[NEETSDKASU]	
100	215	2921162	ZestyPoop	
100	215	351062	Neumann	
100	215	1518504	bohuss	
100	215	3181720	Nucleus_12_	
100	216	1334479	apintor	
100	216	1727935	Ravaniss	
100	216	1396228	samMcCandless	
100	216	3657691	D3structor	
100	216	1854246	Counterbalance	
100	217	1122412	TheNinja	
100	217	704875	XaY	
100	217	1720537	Vergil888823	
100	217	2508635	hemhel	
100	218	2992931	Duckweight	
100	218	4369786	Neonesque	
100	219	1701924	Kethryes	
100	219	3785208	StrafeAE	
100	220	944713	Patrickdev	
100	220	931195	PRA	
100	220	2834758	lordmagecar	
100	220	925695	Boulet	
100	221	2408893	jul_dmz	
100	221	3989875	TomasV	
100	222	1954303	Freidrich	
100	222	2165068	caerbannog	
100	222	2012769	Lixwulf	
100	222	820000	ValGrowth	
100	222	4120837	philipplenk	
100	222	2315158	luigi_gelato	
100	223	1654458	thirstycrow	
100	223	845963	PhilB	
100	223	2007852	Zorg1	
100	223	3214641	Neicul	
100	224	3815585	dave0005	
100	224	1781541	Schwase	
100	224	3808031	_proton	
100	224	311035	leojean890	
100	224	4275624	UnknownException	
100	224	3770880	Yu_212	
100	225	1285876	Captain.Org_Meritis.best_company	
100	225	2459863	sirine1994	
100	225	3235897	Zylo	
100	226	2074055	Prince_Polka	
100	226	937221	vrampal	
100	226	2169176	Tanth1	
100	226	1528055	YannBeuc	
100	226	3229071	megawarrior	
100	226	3989873	JirkaS	
100	226	4252924	mike82	
100	227	467193	pin72	
100	227	876429	GuillaumeHannequin	
100	227	3216070	TaoJonesIndex	
100	228	1643306	rattatann	
100	228	891648	boechiel	
100	228	2420013	Zoli007	
100	228	1480083	Sharym	
100	228	1162999	Vaekor	
100	228	3369606	Cuda_1973	
100	228	3368724	CryptoFox	
100	228	332450	Athons	
100	228	2984118	aplq	
100	229	1274026	Sethius	
100	229	3651825	ctwins95	
100	229	3855753	tuan91	
100	229	4327123	Greg_3141	
100	230	1408492	Ptit-g	
100	230	881037	Amadeuszx	
100	230	2911495	ClementOle	
100	230	3921133	Tetelle	
100	231	1528929	Blackfich	
100	231	1627333	PiotrSikora	
100	231	1785203	No0ne	
100	231	1889170	mvujas	
100	231	2997715	jota87r	
100	231	4026208	alf38	
100	232	2459839	Ahmed_khaldi	
100	232	3691253	rey13	
100	232	3073020	_francois_	
100	232	4366813	frogmeat	
100	233	1001266	Chamel	
100	233	2382054	jsimoes	
100	233	1757792	oreshnik	
100	233	1390789	Matthieu.L	
100	234	956638	Pi-Geometry	
100	234	2254195	BrunoFelthes	
100	235	1529055	PacMann	
100	235	2382065	Qward	
100	235	3328428	Nightcore	
100	236	335954	nmahoude	
100	236	3647844	rc95401	
100	237	1524222	derHai	
100	237	2106827	shangshandaye	
100	237	2553303	molka.ktata	
100	237	1445931	albantor30	
100	237	3819160	jebale	
100	237	154806	piwai	
100	237	893541	wala	
100	237	1782005	AlexW	
100	238	1482330	Eric182	
100	238	2299300	Taldryk	
100	238	2320224	daCypher	
100	238	892056	LaurentTrk	
100	239	2696772	Kederath	
100	239	3611120	Gary000	
100	239	3784115	DerSQ	
100	239	3426123	Buzzs	
100	239	2290633	field3	
100	240	1788676	oli	
100	240	4014644	SergioFx	
100	240	3480498	BenPix	
100	241	153962	[CG]XorMode	
100	241	1334577	ForTeaToo	
100	241	1630890	Wld	
100	241	2631496	Gegd99	
100	241	1636396	Ivan1pl	
100	241	3639318	Djozike	
100	241	389786	menu	
100	242	1638761	Manchot	
100	242	1764075	Salga	
100	242	952784	[CG]Simon	
100	242	374589	Ikare	
100	242	3380514	DFrese	
100	242	3894819	Hartke	
100	243	1839298	kham	
100	243	2064637	java_coffee_cup	
100	243	2252495	Arcturus999	
100	243	1740037	ereiam	
100	243	1351721	RazvanMihai	
100	243	3582341	Halina	
100	244	1535888	AreQeQ	
100	244	2906185	romain.bourgeois	
100	244	3196529	En.attente.dautres.joueurs	
100	244	770803	Gozke	
