League	Score	UserID	AgentID	Lang	Pseudo	#multi,count=162,time=2020-07-13 00:30:05
0	53.4	2288263	3022181	Rust	dbdr	
0	53.2	2924895	3031528	C	trictrac	
0	50.55	1629259	3027764	C#	Marchete	
0	50.32	1673512	2461453	C++	Ryoken	
0	45.25	154984	3032945	C++	_Royale	
0	43.94	1480501	2333368	C++	DaFish	
0	41.82	1479930	2464869	C++	LeRenard	
0	41.82	3457031	2701384	C++	YurkovAS	
0	41.76	1489865	2464781	C++	EricSMSO	
0	39.89	1500515	2588466	C#	eulerscheZahl	
0	39.54	1661333	2314813	C++	linjoehan	
0	39.46	2522090	2700527	C++	MSmits	
0	39.17	1684486	2326185	C++	Whopper	
0	39.01	820000	3025709	C++	ValGrowth	
0	38.64	2590149	2469153	C++	GoofyGas	
0	38.61	3141948	3024569	C++	philRG	
0	38.57	1194069	2479954	Java	Redstrike	
0	38.46	3755755	3000022	C++	AAhmed9	
0	38.4	839879	3012893	C#	Washier	
0	38.39	3622757	2726014	C++	anid	
0	37.97	3167968	2425309	C++	Master_Zain	
0	37.82	2455616	2345461	Java	JeanClaude44	
0	37.46	1930304	2318179	Python3	Watashiku	
0	37.26	3778409	3027167	C++	loganbogan	
0	37.11	2043908	2841137	C++	AntiSquid	
0	37.04	1411952	2579622	C++	gragatrim	
0	36.65	3864752	3027758	C++	MuddySneakers	
0	36.59	783555	2505786	C#	Colin88	
0	35.75	1029602	2323829	C	Potemkine	
0	35.19	3836429	3027100	Python3	Hippolyte	
0	34.82	3123668	2309742	Python3	MattCliff	
0	34.56	3165536	2332728	C#	barbora	
0	34.25	2923506	3027560	Python3	darkhorse64	
0	34.22	512097	2459875	Haskell	Stilgart	
0	34.22	1436776	2603881	C++	BrainSolver	
0	34.21	2709791	2314237	Python3	Mouugli	
0	34.07	3773358	3026974	Javascript	LouysPatriceBessette	
0	33.99	3869300	3022472	Python3	TheSpiffiest	
0	33.97	3525167	3027981	Python3	fgsdt	
0	33.96	1854246	2409395	C++	Counterbalance	
0	33.8	3172412	3033543	C#	Yass[In]	
0	33.78	1494384	2689559	C#	Wolfboss	
0	33.54	1225445	2457867	C#	Lentaq	
0	33.52	2290633	2313211	Python3	field3	
0	33.43	3291799	2315582	C++	SamuelAllanssonLindberg	
0	33.39	3621947	3022114	Python3	vrabosh	
0	32.95	3290897	3026792	Python3	FlaMe	
0	32.65	3456615	2491344	C#	Juju93	
0	32.47	3808031	2990951	Ruby	_proton	
0	31.77	1526431	2309408	Java	EAbdel	
0	31.76	3353015	2656414	Python3	Salted	
0	31.73	2416641	2310280	Ruby	Zenoscave	
0	31.71	3414833	2585096	Python3	noc1243	
0	31.6	1418821	3022552	Lua	input.txt	
0	31.6	1412263	2324920	PHP	PatrickMcGinnisII	
0	31.48	314562	2409694	Javascript	Mechar	
0	31.38	1740037	2679440	Scala	ereiam	
0	31.06	420785	2341307	Java	Max52	
0	31	3836173	3027151	Javascript	razyon	
0	30.95	2688383	3027061	PHP	kayneth	
0	30.75	2156363	3025539	Python3	Tintoune	
0	30.23	862919	3022272	C++	Astrobytes	
0	29.88	1096274	2825776	C#	DrBrask	
0	29.83	3230794	2308974	Python3	tutubalin	
0	29.82	403748	2310773	C#	[CG]SaiksyApo	
0	29.75	1985168	2353203	Javascript	greg823	
0	29.73	1616071	2308920	Java	Cyberpunk	
0	29.56	1765278	2416326	Python3	SuperMiron	
0	29.51	3868222	3024445	Python3	kafawi	
0	29.49	1645228	2786152	TypeScript	mnahkies	
0	29.45	854952	2307506	C++	dolmen1234	
0	29.45	723476	2604413	Python3	NeoPhnx	
0	29.42	1988531	2337151	Ruby	MarcL	
0	29.41	2069141	2307798	C#	tomeko	
0	29.35	2317747	3025069	Haskell	ElPsyCongroo2011	
0	29.34	1838289	2340268	C++	Dagal	
0	29.33	1075260	2404744	Java	metwesse	
0	29.28	2497890	2316575	C#	BlackBird	
0	29.15	1200905	2448930	Python3	OK2	
0	29.09	3800599	2999019	Python3	Robsob	
0	29.08	1971865	2310397	Python3	Nanosplitter	
0	29.07	3174518	2315255	C++	MhamedKchikech	
0	29.06	2341005	2453919	Java	Crispy23	
0	29.01	3691491	2826175	Javascript	icecream17	
0	28.99	371603	3022450	Ruby	martin	
0	28.89	3296024	2850563	C#	Estremo	
0	28.85	1622340	2630682	C#	VernerVinge	
0	28.84	735487	2309018	C++	amurushkin	
0	28.77	973040	2325540	C	papyjo	
0	28.76	1760921	2308635	Go	[Leonardone]-[-_-]-[NEETSDKASU]	
0	28.76	3806421	2999016	C++	pivek303	
0	28.69	3564009	2673384	Lua	Waffle3z	
0	28.67	1525816	2330590	Javascript	Flodnes	
0	28.62	2107217	2409494	C++	Oh-Maley	
0	28.52	888898	2688115	Python3	helgui	
0	28.51	1127861	2663521	C++	void80	
0	28.37	3287069	2315598	C++	AronReinertFjallheim	
0	28.3	1010476	3022635	C	Migrou	
0	28.23	3513265	3025776	Javascript	DaNinja	
0	28.08	2534574	3024320	PHP	ArnoVDC	
0	28.07	2592027	2572757	C#	ParticleBeam	
0	28.03	2532837	3022538	Ruby	fauresebast	
0	27.98	904209	3025095	Python3	Myrtille44	
0	27.91	2750377	3022248	Python3	gybson_samara	
0	27.81	1201796	2314919	Swift	P.Greze	
0	27.74	3652176	3029152	Kotlin	Allali	
0	27.6	2749479	3022651	C#	jomen	
0	27.38	2976964	2344005	Java	BenjaminUrquhart	
0	27.36	1249272	2645041	Javascript	cywil	
0	27.19	3136787	2316891	Kotlin	jacek	
0	27.18	1657457	2605615	Python3	GrantPerkins	
0	27.17	2095814	2332061	Python3	Woltan	
0	27.13	2158902	2321500	C++	Snowbart	
0	26.98	2762653	2324802	Java	RAAAT	
0	26.85	1524755	2344283	Java	JonathanHo	
0	26.79	1473079	2309672	Javascript	Zylar	
0	26.78	2003326	2455720	Python	Rat62	
0	26.74	3721214	3022168	C++	jrke	
0	26.7	2833886	3026248	Python3	KnutWart	
0	26.65	1713174	2310023	Python3	BigUP	
0	26.63	2911928	3026046	Java	Automgen	
0	26.59	1743344	2630950	Javascript	ush189	
0	26.55	792813	2311813	Python3	VilBoub	
0	26.34	1066745	2697210	Java	DepartmentOfRedundancy	
0	26.1	2185949	2828282	C#	syuk	
0	25.71	2492578	3024761	Python3	Hackintosh	
0	25.62	484004	2832749	Python3	aCat	
0	25.53	2076740	2503625	Python3	It_potato	
0	25.45	1060181	2308240	Ruby	Dabou	
0	25.29	3868078	3022859	Python3	Neo35	
0	25.28	1546445	3027246	PHP	didoo	
0	25.19	3729666	3024429	Ruby	pde-bakk	
0	25.04	3627653	2650115	Python3	TheDDK	
0	24.99	1891787	2442723	Python3	Threyeth	
0	24.75	3355221	2422151	Python3	romulopro	
0	22.33	3582182	3023806	Python3	BJTrumpet	
0	21.16	3819028	3023608	Python3	AzBeen	
0	20.72	3719253	3024295	Javascript	daffie	
0	19.32	1249698	2507763	Python3	Smerch	
0	19.02	3847046	3025112	Python3	freedom-zhou	
0	15.54	1198179	2619538	Java	Celendil	
0	15.06	3858890	3023637	Bash	Carpev	
0	14.74	3873274	3022506	TypeScript	mrfreshasian2.0	
0	14.73	2241559	2345586	Python3	eskeln	
0	14.71	523846	2809091	C#	Palmipedus	
0	14.66	1854639	2995987	C#	iDxMeG	
0	14.64	3872514	3022064	Java	tommybkn20	
0	14.59	3595242	2619541	Java	Coyote555	
0	14.49	2410235	2312721	Python3	Joe_Black	
0	14.48	2897325	2579618	Python3	CAEZAR	
0	14.46	3780104	2841123	Python3		
