League	Score	UserID	AgentID	Lang	Pseudo	#challenge,count=6867,time=2021-06-13 00:30:06
5	22.95	940791	3648576	Javascript	Kris117	
5	22.95	4154326	3662982	Go	montplusa	
5	22.9	1034635	3660011	C++	SlyB	
5	22.89	3794725	3662108	C++	Qoo	
5	22.82	1674752	3660670	Python3	lexXxel	
5	22.81	4308501	3657924	Python3	TheBobbyCarotte	
5	22.77	2536538	3659029	C++	Pduhard-	
5	22.77	2242201	3658767	C++	Maryan	
5	22.67	664112	3661885	Python3	AllYourTrees	
5	22.61	1864483	3660658	Go	Mistblinde	
5	22.61	3076654	3651391	Python3	bonebone	
5	22.55	4239923	3649726	Python3	Enable	
5	22.52	481684	3663159	C#	Vova_s	
5	22.35	3998364	3663948	Python3	HarryTmetik	
5	22.32	2188475	3659538	Rust	Yomain	
5	22.28	3659514	3662747	C++	ebiscara	
5	22.26	837350	3664111	Rust	BorisZ	
5	22.2	3611189	3658720	C#	CouscousAgha	
5	22.2	4063248	3662957	C	LongMaX	
5	22.17	3731004	3663534	C++	alesanto	
5	22.12	4053912	3660855	Java	Rikerslash	
5	22.11	1811123	3662789	C#	Fouk	
5	22.1	2522090	3653292	C++	MSmits	
5	22.03	1144135	3658306	Go	Kh4z	
5	21.99	3821934	3663228	C++	shirakia	
5	21.98	4095128	3659823	PHP	Voltmachine	
5	21.93	3123981	3657434	C#	AAAAnt	
5	21.89	2025987	3657365	C++	Cham	
5	21.73	271945	3638283	Rust	aangairbender	
5	21.67	4304956	3655111	Python3	Jake_Simmo	
5	21.66	1760772	3660637	Java	Tarannon	
5	21.61	2299852	3638297	Java	none_	
5	21.6	3765896	3660839	Python3	Twelve0	
5	21.59	4322671	3653431	C#	xMizar	
5	21.52	1512968	3655499	Python3	cuduputu	
5	21.45	3259100	3663992	Python3	roody225	
5	21.42	3738782	3663611	C#	Inaniwa	
5	21.37	2089692	3658706	Scala	raxkin	
5	21.37	956606	3644541	Rust	NighTurs	
5	21.33	1455753	3662799	C++	Lysk	
5	21.26	3801587	3660315	Python3	FlyingChoucroute	
5	21.26	3783481	3657774	C#	Yatech	
5	21.1	792813	3659838	Python3	VilBoub	
5	20.82	3795745	3663533	Javascript	IkiTadashi	
5	20.78	3821754	3658082	C++	tabae326	
5	20.73	1479930	3659556	C++	LeRenard	
5	20.72	813092	3663059	Java	GuillaumeBardy	
5	20.7	4060211	3662346	C++	85T	
5	20.67	3424888	3653222	C++	Hamibar	
5	20.66	1753077	3662347	C++	codingWhale	
5	20.66	3430361	3654750	C++	Shin0auBSQ	
5	20.62	4333639	3657230	Python3	lIlIlIlIlIlI	
5	20.55	3741524	3663643	Kotlin	princess_of_zeal	
5	20.52	762642	3663383	C++	Wonyoung	
5	20.5	4327450	3657592	Python3	cgsc2021j4f	
5	20.39	4238274	3657244	Python3	Sahcim	
5	20.33	3738174	3663871	C#	luvoco	
5	20.26	1378958	3663846	C#	Illedan	
5	20.16	3583629	3639055	C#	skrzypl1	
5	20.12	2684388	3661101	C++	he_____he	
5	20.11	3846895	3662345	Python3	titia	
5	19.98	1920644	3657528	C++	Skygge	
5	19.9	3445496	3640546	Python3	TungPhung	
5	19.81	617317	3660723	Java	Med-Amine	
5	19.8	3435179	3654558	Python3	Valphyr	
5	19.72	1399382	3651395	C++	Regulus136	
5	19.65	2416641	3662476	C#	Zenoscave	
5	19.54	2675754	3650044	C++	CaptainGreen	
5	19.49	4060123	3656507	Python3	Pbatch	
5	19.46	392467	3658666	C++	yuiw	
5	19.45	1334584	3655428	Java	Ermtali	
5	19.45	3818698	3653018	Python3	Potato-God	
5	19.25	886483	3663546	C	R4N4R4M4	
5	19.08	610934	3663631	C++	y_kawano	
5	19.07	2990918	3663844	TypeScript	Dingodino	
5	19.03	2041048	3659935	C++	Marrggta	
5	18.94	841085	3662990	C#	Risen	
5	18.92	4065897	3663891	C++	tkodai	
5	18.82	799904	3664001	C++	iwashi31	
5	18.81	4281681	3654258	TypeScript	BiasInput	
5	18.41	514460	3662386	C++	Harv	
5	18.25	4081634	3661322	C++	Wontonimo	
5	18.05	4308802	3652659	Java	Ascodran	
5	18.04	4187024	3638316	Python3	DooFy	
5	17.66	418987	3653712	Rust	maddenvvs	
5	17.58	4083906	3653260	Python3	ingenieurtoni	
5	17.37	1186363	3657778	C++	AlexanderGuk	
5	17.23	4324991	3653021	C++	Zach-Leee	
5	16.82	4331003	3638304	Python3		
5	16.74	3874898	3662775	C	Ashbury	
5	14.1	3651427	3663431	Rust	Stoub	
5	9.64	4335153	3663798	C++	Idaldemanis	
5	0.56	3828059	3657682	Python3	Valphyr1	
4	46.76	4292985	3662966	Javascript	REDSTONE8311	
4	46.68	3764547	3663842	C++	syamashi	
4	46.32	3815413	3663658	Swift	Michael_Howard	
4	46.26	4257841	3655110	Java	GoldenA	
4	46.18	2589340	3663677	C++	Zource	
4	46.09	4313676	3653043	Python3	subin0	
4	46.07	3527657	3663274	Rust	AT274	
4	45.98	4060102	3660292	C#	Antash	
4	45.81	1105956	3644335	Python3	HCH	
4	45.77	4069286	3663439	Python3	DumbassDan	
4	45.69	4339813	3656817	Java		
4	45.64	1237555	3661814	Java	groplaf	
4	45.48	3396764	3659814	Java	PiotrK	
4	45.26	4330776	3663319	Java	Anhrc	
4	45.25	2508635	3660553	TypeScript	hemhel	
4	45.22	304126	3654240	PHP	kami	
4	45.16	1479236	3660170	Java	Syj	
4	45.11	4071186	3663507	Python3	42pawns	
4	44.99	3335896	3654967	C++	_martynas	
4	44.98	1854639	3652182	C#	iDxMeG	
4	44.9	3927382	3663110	C++	iilj	
4	44.87	1757792	3663515	Java	oreshnik	
4	44.85	4058994	3660668	Python3	neb0123	
4	44.84	1464115	3659024	Javascript	GabrielDCelery	
4	44.77	3818607	3663689	C++	reg7777	
4	44.76	4319490	3659348	TypeScript	leakiller	
4	44.69	4287848	3663222	Java	HiCoding	
4	44.58	3997290	3659854	C++	AceTea	
4	44.56	2842531	3660663	C++	Kurs	
4	44.22	1768916	3661254	C++	BananSenior	
4	44.22	3393535	3663912	C++	LuckyJ.	
4	44.19	3480498	3658771	Java	BenPix	
4	44.17	2170923	3660484	Java	CrazyGamer	
4	44.17	2947806	3655070	C	tokino	
4	44.15	3508803	3659401	Java	SlimSt	
4	44.12	2683650	3647354	C++	moorhsum	
4	44.1	1421067	3660411	C#	EraStormbringer	
4	44.09	4067800	3659138	C++	SilentAndroid	
4	44	1179950	3663537	TypeScript	Patorikkuyatta	
4	43.98	1632368	3663921	C++	olphe	
4	43.96	4060849	3655372	C++	pulau	
4	43.96	2969181	3662153	C++	maras	
4	43.95	3165536	3653284	C#	barbora	
4	43.94	3808317	3663856	C++	Bax533	
4	43.92	3513003	3660189	C++	Dahll	
4	43.91	2398608	3662709	Python3	M_C	
4	43.89	3871137	3659738	Kotlin	Fuud	
4	43.86	3855753	3662033	Python3	tuan91	
4	43.78	4319545	3659772	Javascript	Bobmrt	
4	43.7	4290907	3661146	C++	janm31415	
4	43.67	1275262	3626864	Python3	fluffy_unicorn	
4	43.65	3507705	3656366	Python3	Baaldr	
4	43.59	4294246	3663632	C#	Xmaple	
4	43.58	4054947	3662257	C#	LLG	
4	43.46	4028762	3650918	Python3	mebusy	
4	43.45	4185568	3660025	Python3	Antonin_L	
4	43.43	3979789	3662952	PHP	gucamuze	
4	43.4	860645	3586760	C#	MerryMentat	
4	43.39	4032045	3660326	Kotlin	levaski	
4	43.38	4330316	3612129	C++	Krilin	
4	43.33	1947436	3657675	C++	MoosPow	
4	43.33	2637659	3659485	C#	Barsy	
4	43.25	840826	3663986	Python3	PiMastah	
4	43.22	1544382	3661165	Python3	Ashargin	
4	43.22	3356021	3657872	C++	ojoubout	
4	43.22	3337387	3662241	C	melperri	
4	43.22	679101	3659515	Javascript	Dazzle	
4	43.2	2064511	3654606	Java	Semenyutenko_Andrey	
4	43.2	1182388	3659999	Javascript	MiNhon	
4	43.14	4083551	3645082	C++	Tenacious_C	
4	43.11	4057997	3626448	C++	Thienu	
4	43.08	1301881	3663709	Python3	MateoS	
4	43.01	2725239	3663650	C#	Zandy156	
4	42.9	4146143	3663626	Java	Zabym	
4	42.85	3635442	3663348	Java	poloch0n	
4	42.75	3175946	3663947	C++	qLethon	
4	42.7	1426682	3650998	C#	bitsNflips	
4	42.54	598774	3662716	Java	bearsacker	
4	42.52	4055155	3656894	C#	g3gg0	
4	42.51	1876721	3659847	C++	poInT	
4	42.43	4061036	3655694	C#	SelectNull	
4	42.42	3729666	3663978	C++	peerdb	
4	42.42	2638020	3662159	C++	ja_fica	
4	42.42	1142939	3662668	Python3	teserract	
4	42.32	2453651	3653394	Java	mybk	
4	42.3	1330431	3659658	Python3	TzeKin	
4	42.3	828239	3655728	C#	[SG]Bisou	
4	42.29	354788	3662413	C++	Lexer31	
4	42.27	4289243	3644667	Java	ciabatta	
4	42.25	3802955	3659343	C++	Spher.	
4	42.21	3366686	3660735	Python3	FAngelo94	
4	42.18	1467910	3640852	Python3	iian	
4	42.17	3335921	3620901	Kotlin	vcoubray	
4	42.17	2064633	3660879	Ruby	kev_in	
4	42.16	1084422	3645223	Python3	nmiller	
4	42.15	4318462	3653471	C	Shlurck	
4	42.14	4016179	3663198	Python3	Tony380	
4	42.13	3231345	3663760	C++	tokur	
4	42.12	4285073	3661758	C++	Guntae	
4	42.12	3730384	3659179	TypeScript	Grillaume	
4	42.12	1153409	3659102	Kotlin	Jackalabrute	
4	42.1	4329776	3662577	Python3	takayg	
4	42.1	1073240	3660792	Python3	IvanSchro	
4	42.1	4283515	3626135	PHP	FrancoisBaveye	
4	42.1	3922325	3662096	C++	Degalat	
4	42.09	1663349	3659970	Kotlin	Low-T	
4	42.09	4115856	3658591	Java	HakamGo	
4	42.08	3421399	3652052	C#	Athight	
4	42.07	4058699	3656781	C#	ymoukhli	
4	42.07	1883153	3663381	C++	Zoidb3rg	
4	42.07	912633	3663915	C#	Poviliukas	
4	42.07	2123423	3656182	Java	splanard	
4	42.04	3536920	3661621	C++	mapapin	
4	42.03	3742936	3659042	Python3	David26	
4	42.02	3533119	3656161	C++	wlesavo	
4	42	382375	3658678	Javascript	Piz	
4	42	4323489	3660263	Python3	xangma	
4	41.99	3189631	3661178	Javascript	Arkless	
4	41.99	3800393	3655484	Python3	aes-salm	
4	41.97	3422210	3660158	C++	jalalium	
4	41.97	910639	3654549	C#	GillesB.	
4	41.95	2202771	3646271	Java	Kaplone	
4	41.93	3360287	3661307	Python3	LucasDubos1	
4	41.91	4061770	3663661	C#	Banquich	
4	41.89	3769834	3662755	C#	Hoggins	
4	41.84	1529421	3660602	C++	AndreyLuzan	
4	41.83	1261726	3639783	Java	Scruby	
4	41.77	3264049	3660817	Java	Pierrot_fr	
4	41.77	3664238	3663405	Javascript	fbouibao	
4	41.68	513456	3662177	Python3	nwin	
4	41.65	4339440	3664035	C#	Melody3F	
4	41.62	4034494	3640171	Rust	GTaf	
4	41.56	868137	3663924	Java	Yuki_B	
4	41.41	3965752	3661816	TypeScript	SpiderSeb	
4	41.4	3795474	3663275	Java	.o0TVP0o.	
4	41.39	3699585	3654839	Python3	Viande	
4	41.37	1761802	3662930	Java	Ghani56	
4	41.37	3765105	3663809	Python3	lainislain	
4	41.31	532050	3651175	Java	zeTerror	
4	41.29	3310317	3663417	Python3	AWOL	
4	41.27	1123581	3663719	Java	Luksis	
4	41.25	4288033	3650999	Java	Alonius	
4	41.23	1205008	3646597	Java	Trisard	
4	41.18	1457162	3660183	C++	JFB	
4	41.18	1361453	3639882	PHP	Xav726	
4	41.17	4231728	3660241	C#	TojoNatolotra	
4	41.17	1943136	3659690	C++	Minimalist	
4	41.16	3783990	3642614	C++	abobas	
4	41.13	2762795	3663618	Python3	Keysuke	
4	41.12	3004542	3663852	Java	GaborHutya	
4	41.09	2606832	3661294	Python3	theycallmedavid	
4	41.03	4307227	3645458	C++	doosan.baek	
4	40.97	4062794	3645119	Javascript	Passi10	
4	40.92	2941038	3656702	Javascript	Soukasays	
4	40.86	2173816	3650857	C++	mthakur	
4	40.85	3657937	3661577	Python3	elderlybeginner	
4	40.83	2217652	3652027	Go	candid82	
4	40.8	1676711	3654163	Java	Eeeval	
4	40.78	3770735	3640963	Rust	ryo_n	
4	40.75	476659	3663976	C++	Beard	
4	40.75	3757728	3660426	C#	semera	
4	40.73	2077805	3648109	C++	bamilan	
4	40.73	4313127	3659337	Scala	Stilgar101010	
4	40.69	1831684	3659452	Java	dbf	
4	40.66	4307296	3659271	Java	JusteEtienne	
4	40.64	1711397	3662781	Go	DiogoGiassi	
4	40.61	4186453	3663982	C#	Audatic	
4	40.56	3514237	3663732	C++	ucarts	
4	40.52	4319544	3586330	Python3	BradL	
4	40.52	4047476	3647300	Python3	halynka_k	
4	40.51	1742604	3647639	C++	TonoX	
4	40.48	1481693	3657618	C#	aniski	
4	40.45	4099691	3653271	OCaml	Butanium	
4	40.43	4232972	3654100	Javascript	Vistien	
4	40.43	4252924	3638792	Java	mike82	
4	40.43	4090777	3656610	Java	neilnh	
4	40.37	3625084	3662472	C++	Vaurtitoux	
4	40.35	3763787	3663952	C++	iberchid	
4	40.34	1061482	3649307	TypeScript	Ph470u	
4	40.32	2378955	3650144	Python3	Pucca89	
4	40.3	1872557	3629611	Go	FinkPloyd	
4	40.29	3916254	3655583	Python3	mikronex	
4	40.26	4292046	3645510	C++	DannyBoy1024	
4	40.25	2568246	3657416	Python3	jaumes5	
4	40.21	303151	3646334	Python3	MoOT.Cube	
4	40.19	1239545	3652065	Go	jke	
4	40.18	862819	3659785	C#	Umbakrail	
4	40.17	4053362	3658848	C++	Johan_Braanen	
4	40.16	4333165	3657629	C	AlphaBril	
4	40.16	3514622	3624274	Java	skerdudou	
4	40.16	1671042	3656771	Java	hello_it	
4	40.16	4256376	3655950	Python3	tinyhhj	
4	40.15	3283415	3659380	D	Bon[]Crayon	
4	40.14	2998967	3660023	TypeScript	Gilde	
4	40.12	1784938	3660278	C#	Julius2k17	
4	40.1	4159245	3659158	Go	Karhuttaja	
4	40.04	4301345	3648414	C++	aurelien	
4	40.03	4322180	3649199	Python3	PetrV	
4	40	900666	3649883	Java	lgsmitty	
4	39.97	2600493	3655595	Java	Trottel-Nit	
4	39.96	4317930	3662276	C++	nam4.nguyen	
4	39.96	1436776	3654774	C++	BrainSolver	
4	39.92	1910916	3660918	C#	VivienBillot	
4	39.9	4279330	3657150	C++	level7	
4	39.84	1414873	3658171	Javascript	Volcomix	
4	39.8	4053013	3640497	Java	nagoke	
4	39.76	3565230	3663073	C#	nguyenchithanh	
4	39.72	4007523	3642236	C#	ShadyNagy	
4	39.69	1097889	3663190	C++	HoangH7	
4	39.68	4315894	3642180	Python3	sangoes	
4	39.67	3804944	3661199	C#	chrond	
4	39.66	3069534	3656532	Java	LoganWlv	
4	39.64	3148294	3659510	C	moukasso	
4	39.64	4266575	3662649	Java	AntoineG._IMTLilleDouai	
4	39.62	3058261	3660639	Java	sansnom	
4	39.6	4278807	3651993	Python3	ittehgaps	
4	39.56	981878	3659436	Java	nicolasD	
4	39.55	2993705	3660393	C++	Alf802	
4	39.54	4145423	3647419	Java	pizza6	
4	39.53	2004714	3646954	Python3	Rayho	
4	39.52	3902927	3655610	Python3	Bulgot	
4	39.45	4058636	3660640	C	HMMD	
4	39.44	1480501	3648671	C++	DaFish	
4	39.43	568476	3659558	Java	Dje54	
4	39.38	1020626	3649550	C++	PiterYeh	
4	39.35	3205480	3663944	C++	tunglt	
4	39.34	1201796	3638928	Javascript	P.Greze	
4	39.33	4342483	3651979	Python3	dice_dice_dice	
4	39.32	4323615	3662977	C	Troph	
4	39.31	4314840	3651896	Java	targar_yen	
4	39.31	4316168	3658120	Python3	bolmos-o	
4	39.29	488941	3662478	Java	lucoram	
4	39.28	4330616	3654722	Rust	BIllM	
4	39.26	4048724	3649131	C++	alkurbatov	
4	39.25	2073457	3654660	Java	A_WHO_	
4	39.22	4269171	3662209	Python3	actualCoderTrevor	
4	39.22	4183150	3659782	C++	ChemyR	
4	39.21	567777	3637989	Java	GTS	
4	39.21	3683265	3653305	C++	Bondo416	
4	39.21	4226399	3663679	Java	scaythe	
4	39.21	1426685	3652607	C++	glebc	
4	39.2	1836058	3657490	C++	SeebOmega	
4	39.2	3597780	3655742	Go	EParisot	
4	39.19	3207582	3658674	C#	nicknameasterix	
4	39.18	1603802	3654664	Python3	BigNozMG	
4	39.18	4282530	3652097	Python3	Dururu	
4	39.16	1164242	3619750	Python3	Andry_	
4	39.14	2200074	3660272	Python3	Aripse	
4	39.11	4056982	3603183	Java	kreska	
4	39.11	4053254	3651883	Python3	NaoyaMiyagawa	
4	39.08	1046623	3648661	Java	the_pins	
4	39.07	1593992	3641543	Python3	nierin	
4	39.07	4245657	3659681	Python3	Gui[gui]29	
4	39.05	4324288	3662987	Java	tiquaidu	
4	39.04	865548	3649660	Rust	Kktus	
4	39	1354896	3662783	Python3	Maciulis	
4	38.98	1908108	3645057	C#	Syhafeur	
4	38.98	3622078	3657245	Python3	Paikan2068	
4	38.97	4120276	3645969	Python3	ggevorg	
4	38.96	4327920	3661328	C++	yana87	
4	38.92	329200	3663975	PHP	BlitzProg	
4	38.91	4061510	3659252	Python3	Frederic7	
4	38.88	3801079	3654663	C#	jokovitch	
4	38.87	2786666	3652119	C++	TetraktysPhi	
4	38.83	825085	3663490	C++	RaidersII	
4	38.8	4261218	3645063	Python3	Michael.C	
4	38.79	2063098	3659592	Python3	Miss_Zaza	
4	38.77	4328945	3663355	Java	Alon_L	
4	38.77	2737421	3658512	Java	nishanth	
4	38.75	3406044	3658405	Dart	andry_h	
4	38.72	1966319	3652134	C++	0x6E0FF	
4	38.72	3933471	3661937	Rust	pankdm	
4	38.72	1519989	3646704	Python3	a5kin	
4	38.71	311035	3655532	Python3	leojean890	
4	38.69	3820320	3661666	TypeScript	TranHanMinh	
4	38.69	3197936	3646273	C	Kiseli	
4	38.68	2478316	3653532	C++	takeo1116	
4	38.67	3353481	3658377	C++	takumi152	
4	38.66	704875	3657885	C#	XaY	
4	38.66	3818868	3663471	C++	mooaki	
4	38.66	3811375	3627231	Java	L.P.BINH	
4	38.66	4297098	3646013	Go	eyepex	
4	38.65	416762	3656493	Javascript	Khao	
4	38.65	3501209	3660517	Python3	Whatar	
4	38.64	1420269	3634439	Java	Vischtor	
4	38.64	3506130	3645368	Rust	abenner	
4	38.64	3996096	3658206	Haskell	Sakisan	
4	38.63	594697	3658020	C#	dimulien	
4	38.63	1953639	3621775	Java	dyuk	
4	38.62	1925264	3660439	C++	vmelnyk	
4	38.62	4061491	3650383	Python3	pbc	
4	38.62	154194	3641838	Java	E-B-A	
4	38.61	4077837	3638663	Python3	Deadfalcon	
4	38.6	2932223	3658367	C++	hamray	
4	38.59	2424174	3644812	Javascript	Zakaoai	
4	38.59	512169	3655810	Javascript	Soul_0000	
4	38.58	3817827	3640442	Go	optplx	
4	38.56	1389184	3654737	Java	Lechevelut	
4	38.56	3524834	3653830	C++	Schemidt	
4	38.56	4318630	3637297	C++	BlueSpheal	
4	38.56	3489223	3663419	Javascript	KarloHubai	
4	38.55	4178870	3661924	Go	hanabi1224	
4	38.54	1458246	3649287	C#	Httpsx	
4	38.54	510000	3638636	C++	FakeNews	
4	38.53	4275441	3647703	C++	abaudot	
4	38.53	3141948	3660736	Python3	philRG	
4	38.52	4318012	3647977	C++	Divideby0x00	
4	38.52	3244897	3636715	Java	Romii	
4	38.51	4325119	3646991	Java	Klimpergeist	
4	38.47	3821899	3656639	Python3	Arakoma	
4	38.45	4338330	3638201	C#	0Ph	
4	38.44	3525167	3659198	Java	fgsdt	
4	38.42	4319230	3663050	Rust	cunitac	
4	38.35	3565821	3659118	Javascript	Mihidari	
4	38.31	1792532	3657275	C#	Zanbez	
4	38.23	1629241	3659508	Java	DeVan	
4	38.21	3380514	3660410	Java	DFrese	
4	38.19	232528	3663901	C++	cegprakash	
4	38.18	3101644	3658179	Python3	HerrHagner	
4	38.17	1059313	3664000	C++	_SERGE_	
4	38.14	3775656	3655450	Python3	Folichon	
4	38.11	3180290	3638873	Python3	ilyascapitano	
4	38.11	3800471	3656450	PHP	Peedro07	
4	38.09	4072753	3663521	C++	mdstoy	
4	38.07	2536487	3642118	Java	Sumo-Naony	
4	38.06	3228589	3658793	Java	MaximePRZ	
4	38.05	4075971	3660531	Python3	Jonas121	
4	38.03	3958314	3639804	PHP	NicoDeug	
4	38.03	4059293	3645837	F#	Fubuchi	
4	38.02	2000540	3639761	C#	rombolshak	
4	38	648751	3662491	Haskell	dabino	
4	37.99	3509558	3651722	C#	Taikha	
4	37.98	4304826	3658662	Rust	diegocasanova	
4	37.98	4257906	3662729	Python3	NotSureWhyThisWorks	
4	37.95	1387149	3661756	C++	daisyo	
4	37.93	4285348	3662026	PHP	bledda	
4	37.9	3764504	3663448	C++	amoussai	
4	37.89	1932031	3657601	Javascript	Briossant	
4	37.88	3822352	3663430	C++	ngng628	
4	37.85	2792530	3663592	C#	Xanrum	
4	37.84	2681776	3605751	Java	Klepus	
4	37.84	1782814	3663230	C#	Trilusion	
4	37.83	199887	3657456	C#	Sanpas	
4	37.83	4118808	3659601	Java	7amasa	
4	37.82	3451278	3660665	Python3	Infinitemonkey_23	
4	37.81	2128673	3590745	Python3	larrymotter	
