League	Score	UserID	AgentID	Lang	Pseudo	#challenge,count=1880,time=2020-04-09 00:48:12
4	18.82	153683	2762322	C#	40R15T3	
4	18.8	2571774	2749597	Python3	Kannely	
4	18.72	1177795	2751973	Go	Slash-Dev	
4	18.66	1192837	2754704	Rust	davidB	
4	18.57	2385308	2766172	Python3	Gabz	
4	18.52	2043908	2764436	C++	AntiSquid	
4	18.44	1607034	2766219	Rust	tomatoes	
4	18.44	1920644	2763222	C++	Skygge	
4	18.43	3240495	2748842	C++	tonowak	
4	18.37	3413276	2765730	Javascript	Piemert	
4	18.33	880353	2748791	Python3	zasmu	
4	18.29	1796115	2764871	Python3	JeanR	
4	18.29	3738174	2766154	C#	luvoco	
4	18.28	2950376	2756718	C++	MarKes	
4	18.25	841085	2751741	C#	Risen	
4	18.15	1549145	2761332	C++	Mealc	
4	18.08	2238146	2765456	Rust	stem	
4	18.05	3042651	2765529	Python3	slamo	
4	18.02	231552	2757260	Python3	Stv	
4	18.02	1792532	2764332	C#	Zanbez	
4	18.01	2948192	2763653	C#	Ivanof	
4	18	371603	2763745	C++	martin	
4	18	1894833	2766133	Python3	Rimailleur	
4	17.98	226528	2763830	Java	Manwe	
4	17.91	567404	2765013	C++	sash	
4	17.89	3343665	2762987	Java	Quidome	
4	17.88	2233179	2749258	Python3	Samsa	
4	17.86	2837654	2759958	Go	R2B2	
4	17.84	868896	2764836	C++	Arn	
4	17.84	814956	2750786	C++	kingofnumbers	
4	17.84	2968035	2751642	C++	DomiKo	
4	17.81	3101644	2765878	Python3	HerrHagner	
4	17.79	271945	2755192	C#	aangairbender	
4	17.75	1757536	2752415	Python3	BlueGhost31	
4	17.69	195088	2763747	TypeScript	Jopie64	
4	17.69	225875	2760971	C#	leff	
4	17.68	1406638	2763050	Java	[CG]Thibaud	
4	17.68	1718709	2762941	Go	orbital17	
4	17.65	1713174	2766922	Python3	BigUP	
4	17.64	2482666	2755942	C#	Gentiltoutou	
4	17.61	1343111	2763346	Javascript	Thal	
4	17.56	1372577	2759251	C++	codes	
4	17.53	1783604	2751270	C	Vry	
4	17.46	2718975	2759378	C	mykeich	
4	17.43	2042323	2748799	Python3	Hanairo_Momen	
4	17.4	2574888	2763152	Rust	TongoHiti	
4	17.37	3354668	2766695	Python3	DimSumSaying	
4	17.36	1620803	2761716	C++	Lyapunov	
4	17.29	370471	2763808	C#	Elfuego	
4	17.24	1711397	2758376	Javascript	diogo.giassi	
4	17.2	2128673	2752292	Python3	larrymotter	
4	17.12	3720813	2764274	Python3	Insta-x	
4	17.09	3046779	2763515	Kotlin	Kathrin	
4	17.01	2521394	2763145	Kotlin	FrankR	
4	16.97	3725891	2750146	C++	lord8266	
4	16.95	3457757	2758541	Python3	WwW	
4	16.92	3586448	2765414	Python3	LeoT	
4	16.87	2223704	2760851	Python3	Natsu25	
4	16.82	2414982	2753800	C++	pavveu	
4	16.67	1420817	2766638	Javascript	TheMagicShop	
4	16.52	1457162	2765802	Python3	JFB	
4	16.26	1880319	2759641	C++	WildSmilodon	
4	16.17	888898	2763142	C++	helgui	
4	16.16	3331175	2758683	C++	iwata	
4	16.06	854952	2766900	C++	dolmen1234	
4	15.96	2668994	2763347	C++	Paul-Andre	
4	15.78	2377428	2766146	Python3	Neinaps	
4	15.78	1754295	2766559	C++	SF	
4	15.74	1603088	2766544	Java	HyperDec	
4	15.55	502669	2765485	C#	Hithere	
4	15.47	3732452	2766216	Python3	ItachiEU	
4	15.22	3226448	2766918	Python3	tobk	
4	15.11	1606588	2763465	Python3	inoryy	
4	14.91	1957077	2766670	Kotlin	domak	
4	14.68	2969181	2752636	C++	maras	
4	14.38	3728095	2763760	Python3	mouchroot	
4	14.34	154388	2764685	Rust	PonyPonyCodeCode	
4	14.3	2896177	2765036	C++	hearthewarsong	
4	14.19	1076740	2760659	Python3	Nazo	
4	14.15	3474013	2766416	C++	RSchwan	
4	13.85	1321710	2766653	C++	Swagboy	
4	13.25	2802157	2766519	Python3	HKit	
4	11.26	2539620	2755331	C#	privatestatic	
4	10.05	196808	2759575	C++	bonam	
4	7.5	3463517	2762437	C++	jackoneill	
4	7.17	3154027	2765139	C++	Jirotech	
4	-4.09	3428261	2763159	C++		
3	25.32	2083261	2760707	TypeScript	jpoyard	
3	25.03	1673512	2766498	C++	Ryoken	
3	24.92	3731838	2762790	Python3	LTony	
3	24.88	1697526	2748369	C++	Radewoosh	
3	24.85	476340	2765704	Swift	iRinji	
3	24.79	406188	2765612	Rust	parallel	
3	24.78	3472279	2762236	Java	DataWasTaken	
3	24.72	3622757	2764775	C#	anid	
3	24.63	1201796	2765004	C#	P.Greze	
3	24.55	1728326	2766044	C++	yduf	
3	24.43	3319855	2755703	C#	Drobor	
3	24.3	3729975	2765198	Python3	HAG	
3	24.15	3745858	2766137	Python3	Thaid	
3	24.12	729862	2766595	Kotlin	mracsko	
3	24.01	3729215	2748907	C++	Gajowy	
3	23.94	1162493	2750372	Python3	irmo322	
3	23.92	3169011	2752546	Java	geschaftsman	
3	23.88	1480384	2766121	C++	RockyMullet	
3	23.76	2621383	2766449	Python3	Sazou	
3	23.73	304126	2765683	PHP	kami	
3	23.73	3744325	2766178	Java	mark7	
3	23.57	3502258	2757550	Python3	TimAI	
3	23.55	3231345	2766669	C++	tokur	
3	23.36	2523117	2766422	C#	AlexN2102	
3	23.27	1064903	2765566	C++	Ghirtor	
3	23.06	1493906	2748394	C++	[IQOverflow]Jatana	
3	22.97	2774479	2749712	Python3	FSellaouti	
3	22.83	937813	2748525	Java	moon_moon	
3	22.74	1606614	2764803	C#	Wazaa	
3	22.42	2683650	2748434	C++	moorhsum	
3	22.39	2086052	2748251	C#	Lks10	
3	22.27	2070006	2765326	Java	MyNameIsSofiane	
3	22.18	1479236	2766796	Java	Syj	
3	22.05	2590081	2755619	C++	Eris_C	
3	21.98	155774	2759230	PHP	dwarfie	
3	21.97	792813	2761262	Python3	VilBoub	
3	21.95	1865617	2766888	Python3	StepanSmirnov	
3	21.92	3207204	2766738	Java	RomanceDawn	
3	21.86	1788945	2766808	Python3	FabienDaniel	
3	21.78	1772240	2764805	C#	Wazabis	
3	21.72	524638	2763973	C++	miklla	
3	21.64	1460910	2748393	Python3	barbuz	
3	21.57	3245819	2754785	C#	TomA	
3	21.55	828239	2766392	C#	[SG]Bisou	
3	21.55	2969097	2751333	C++	kempusss	
3	21.42	199773	2748264	Python3	jonasbru	
3	21.39	3245236	2765049	Java	gumast	
3	21.37	3020529	2753629	Java	Flo2357	
3	21.32	3417885	2748261	Python3	Vicoool	
3	21.27	3492840	2754828	C++	stormKx18	
3	21.27	2683085	2759877	C#	estoev	
3	21.25	199646	2760197	Javascript	netoctone	
3	21.24	1465586	2759917	Python3	Mwalimu	
3	21.2	1586397	2754902	Python3	menger3	
3	21.16	186405	2764325	C#	d-mark	
3	21.07	568476	2765693	Java	Dje54	
3	21.04	3450300	2764374	Javascript	thibpat	
3	21.02	3730571	2766151	Javascript	Loydo	
3	20.91	3445440	2766704	C#	BykerDave	
3	20.9	2373953	2764888	TypeScript	Dridriun	
3	20.83	1603802	2766652	Python3	BigNozMG	
3	20.8	2490008	2765595	Python3	ebicochineal	
3	20.77	505511	2765835	Java	int33h	
3	20.76	2421634	2765310	Python3	dandrian	
3	20.7	3526889	2765782	C#	duckquackduck	
3	20.69	3740207	2765025	Swift	violettis	
3	20.69	831255	2748506	C++	imazato	
3	20.66	1479930	2766372	C++	LeRenard	
3	20.63	2823728	2765746	C#	manmanman	
3	20.51	1684030	2762741	Rust	Mator	
3	20.51	3411072	2766001	Kotlin	summer000	
3	20.49	2320530	2759586	C++	Ferris	
3	20.49	2491360	2751240	Java	jenthomas88	
3	20.47	873395	2748178	C#	Vitaliy_Kamalin	
3	20.45	811622	2748239	C++	Scarfield	
3	20.45	3353428	2748538	C++	fajnaklamka	
3	20.44	1718083	2756876	Java	gkcs	
3	20.44	3727174	2748334	C++	Crazy_Remi	
3	20.38	1414873	2761370	Javascript	Volcomix	
3	20.37	2950978	2748365	C++	icecuber	
3	20.31	1836058	2751663	C++	SeebOmega	
3	20.25	2961042	2748427	C++	ersol	
3	20.23	3669985	2761826	C++	Gafagarion	
3	20.22	1687754	2754857	Java	cg123	
3	20.22	3731110	2750486	Python3	ojuice	
3	20.2	3715523	2764157	C++	keserasera_77	
3	20.19	153810	2766426	C	Vrexu	
3	20.19	3607750	2760182	C#	GyorgyJanosi1	
3	20.17	218189	2765392	Python3	[CG]Maxime	
3	20.17	3732470	2766532	C++	lukasz_o	
3	20.13	3635785	2756491	Python3	Farameris	
3	20.11	2242201	2765040	C++	Maryan	
3	20.11	2647883	2757344	Python3	zandershah	
3	20.1	3511780	2766605	Python3	G4sterop0d	
3	20.1	602078	2748536	Kotlin	MowMow	
3	20.09	1848694	2766162	Java	Orpheo	
3	20.03	155091	2764023	Java	smeagol	
3	19.99	3727077	2763419	Python3	Manwi23	
3	19.99	3317583	2765166	Python3	Mjo	
3	19.97	2027654	2748356	C++	Mike0385	
3	19.95	885259	2765057	C#	OlegGolodyuk	
3	19.93	2990918	2766356	TypeScript	Dingodino	
3	19.92	1464932	2748467	Java	Tiramon	
3	19.9	3293190	2765245	C++	lhm	
3	19.89	490588	2748580	Python3	Uljahn	
3	19.67	3500889	2760639	Java	oPyRuSo	
3	19.66	3564009	2748517	Lua	Waffle3z	
3	19.63	1629241	2748277	Java	DeVan	
3	19.62	3269275	2748218	C#	Ille-Stream	
3	19.52	224325	2766866	Haskell	TidyMaze	
3	19.49	3274049	2748542	Python3	Tarleya	
3	19.45	1290569	2766696	C#	a76a44	
3	19.35	1428047	2748413	C++	RenziGalenzi	
3	19.34	528262	2751579	C	Niii	
3	19.31	952450	2748320	Python3	Chinchifou	
3	19.28	1569273	2748302	Python3	AnEsotericMan	
3	19.27	973040	2765961	C	papyjo	
3	19.25	912633	2756625	C#	Poviliukas	
3	19.16	1152991	2748269	C#	xoposhiy	
3	19.13	2508635	2754768	Java	hemhel	
3	19.11	3741825	2751695	C++	MichalMiko	
3	19.06	1549856	2766188	TypeScript	Keylan	
3	19.06	3007884	2766256	Python3	Yanno9	
3	19.02	890470	2759414	Kotlin	romdouze	
3	18.87	1912197	2748422	Python3	PJA	
3	18.86	1968855	2763614	C	ThePurificator	
3	18.81	867279	2762256	Java	Dalias	
3	18.8	903179	2761124	Go	maksmas	
3	18.8	2719604	2764074	Python3	vpoulailleau	
3	18.8	2081550	2753252	Java	muy31	
3	18.78	838542	2758050	C++	LM	
3	18.77	2548495	2758135	Python3	heltay	
3	18.77	1952400	2761241	C#	Phoenix-204	
3	18.75	1257796	2760478	C++	Oygron	
3	18.75	3731003	2766881	Java	elsinnombre2d2	
3	18.74	2520126	2762513	C++	yy214	
3	18.73	233834	2754326	C++	Herumor	
3	18.72	3519248	2766332	Python3	TrollThar	
3	18.7	3477764	2748385	C++	Roy_R	
3	18.7	398735	2755025	C#	mogikanin	
3	18.69	3518158	2748220	Java	RonanGui	
3	18.68	3738640	2748444	Python3	HelpMePlis	
3	18.66	2003111	2762966	Kotlin	Krikolo	
3	18.64	2194865	2765009	Ruby	paranoidduck	
3	18.63	1172385	2763636	C#	LuckyMe	
3	18.63	3305510	2766502	PHP	TBali	
3	18.62	1108968	2751479	Python3	obaul	
3	18.61	209439	2764368	Javascript	D4yBr3ak	
3	18.59	1109979	2760492	Python3	Gloopy	
3	18.54	836678	2758862	C++	vasylbo	
3	18.54	1049935	2755739	C++	Azkellas	
3	18.53	153045	2751439	Java	nib	
3	18.51	1455753	2755859	C++	Lysk	
3	18.49	1872557	2766566	Go	FinkPloyd	
3	18.49	1679978	2765908	C	joel76	
3	18.46	857329	2748411	Python3	totoletoto	
3	18.41	3436443	2748237	Python3	Mazelcop	
3	18.4	3419066	2765020	Python3	xR3m1x	
3	18.33	1417805	2762709	Kotlin	hiro116s	
3	18.31	926124	2748275	C++	Beerus	
3	18.29	3745276	2751639	C++	Hitohira	
3	18.28	1706883	2748198	C++	CommanderCero	
3	18.28	1086050	2748383	Python3	aandrukhovich	
3	18.26	1072200	2765244	C++	alze	
3	18.22	3103329	2759104	C++	XushBMC	
3	18.21	3490454	2748274	C++	Abysse	
3	18.2	3049211	2764557	F#	NicknameAlreadyTakenIsTaken	
3	18.19	2025868	2748190	C++	sumoru	
3	18.17	1869024	2766025	Java	Xa2017	
3	18.16	3746687	2748474	Haskell		
3	18.15	973627	2766757	Java	Denman	
3	18.11	2573325	2749407	Java	DieuChose	
3	18.07	2436448	2757217	Java	FrancoisMeme	
3	17.99	992329	2748377	Python3	BeeGee	
3	17.97	266276	2756682	PHP	MrTimber	
3	17.96	1418821	2751487	C++	input.txt	
3	17.96	3450360	2762488	Python3	1998marcom	
3	17.95	1966319	2763208	C++	0x6E0FF	
3	17.93	3517779	2765761	Java	flo5589	
3	17.65	1193974	2766458	C++	simon9000	
3	17.64	2193464	2754954	C#	m2bad4u	
3	17.57	1087184	2764446	Java	Nicolas1980	
3	17.47	2660470	2766760	Java	Perdur	
3	17.4	1232188	2748546	Python3	Sylven	
3	17.38	1515891	2748425	Kotlin	ndc	
3	17.37	3663476	2765858	Python3	Eiclan	
3	17.36	3534758	2766536	C#	EnneiteZer	
3	17.35	567777	2752025	Java	GTS	
3	17.34	1803061	2748445	C#	SmokingJoe	
3	17.3	2484994	2749763	C#	Suremaker	
3	17.24	803224	2765318	C++	NotABug	
3	17.19	563069	2765099	Python3	Darkris	
3	17.17	3689483	2764343	C#	Rd211	
3	17.11	300573	2766144	C++	heretiK	
3	17.1	3230794	2748252	Python3	tutubalin	
3	17.02	2104815	2748424	Python3	MaTMaT	
3	17.02	2863227	2748430	Python3	Evedel	
3	17.02	2065521	2759464	Java	igolus	
3	17.01	3442071	2763870	Java	LRTH	
3	17.01	3393535	2766694	Python3	LuckyJ.	
3	16.97	1545572	2752992	Python3	darkside	
3	16.95	3682079	2751849	C++	Its_Vilius	
3	16.91	1871785	2763148	Javascript	Koku	
3	16.82	3740711	2766184	Python3	MaxB_	
3	16.81	3256320	2766464	Kotlin	aRi	
3	16.8	1580598	2748386	Python3	syveqc	
3	16.78	1407621	2748224	C++	Taohbi	
3	16.78	856695	2748273	Java	colegu	
3	16.75	2544989	2756717	C#	lulugo19	
3	16.75	1476834	2765886	Java	supertonio3000	
3	16.71	1747147	2750833	Python3	vlak88	
3	16.71	153092	2748210	Python3	Aurep	
3	16.7	3746560	2751109	C++	Anadi	
3	16.68	2796980	2766500	Java	egrajeda	
3	16.68	154906	2749796	Haskell	JBM	
3	16.67	3363216	2752539	C++	Kehny	
3	16.65	862919	2766221	C++	Astrobytes	
3	16.64	2411137	2748184	Python3	sosooding	
3	16.64	1676761	2757337	Python3	jnoyola	
3	16.63	256955	2748518	C++	cup_of_tea	
3	16.61	3409742	2749423	Python3	Machiavelli_5040	
3	16.6	2238650	2764874	Python3	LightKeeper	
3	16.6	3746495	2759408	C++	ggawr	
3	16.59	2003085	2748215	Swift	topshota	
3	16.48	2923015	2748326	Python3	WeberJulian	
3	16.43	1579627	2748465	C#	Bahrani	
3	16.42	3132353	2765032	Java	Pabi	
3	16.37	835581	2763927	C++	FishKOH	
3	16.36	1049979	2748211	Python3	timqsh	
3	16.33	2290633	2748249	Python3	field3	
3	16.32	2092623	2755955	C++	YoshiNoob	
3	16.29	1114698	2748255	Python3	xiaohouzi	
3	16.28	1498163	2763565	Java	Ben-oit	
3	16.27	1605198	2763569	Python3	Spi	
3	16.27	3335921	2756806	Kotlin	vcoubray	
3	16.24	3015376	2765967	Python3	gaha	
3	16.21	1077624	2755041	C#	FabioMeraviglia	
3	16.17	1480501	2748532	Java	DaFish	
3	16.15	3732750	2748541	C++	the_timur	
3	16.14	3707925	2753771	Python3	Kagey	
3	16.12	1732414	2748361	C++	ClosetAI	
3	16.12	1239638	2760826	Python3	mokaspark	
3	16.11	3176735	2752998	C++	goto_isyuku	
3	16.1	2020064	2748712	Python3	Amjadou	
3	16.08	2538440	2765620	Python3	GuillaumeGav	
3	16.05	1021556	2765929	C#	Maygee	
3	16.05	3621426	2748203	Python3	IgorReshetnyak	
3	16.05	3712725	2766806	Python3	Th1nhNg0	
3	16.04	1427078	2748193	Dart	ToshiTuringMachine	
3	16.03	1093968	2748186	C++	milosMATRIXrepic	
3	16.03	1636554	2755833	Java	daforsman	
3	16.02	2889179	2761961	Python3	sheming	
3	15.99	3509558	2757674	C#	Kiat	
3	15.97	1167615	2748196	C#	TylerDurden	
3	15.94	3725820	2748423	Python3	HelpMePliz	
3	15.88	1158238	2748519	Python3	Veka	
3	15.87	1953225	2765672	Java	Coust	
3	15.86	2537096	2748213	Python3	JanDo	
3	15.84	2962429	2766914	Python3	Daneon	
3	15.8	1910799	2748376	C++	toma25	
3	15.76	2292716	2748513	C#	RaveMountain	
3	15.65	1917350	2762179	Python3	pokop	
3	15.56	2808372	2756881	Python3	Kreisaisjelis	
3	15.52	3635442	2764630	Java	poloch0n	
3	15.51	2879143	2760316	Python3	Rodeuse1	
3	15.45	1784886	2748502	Javascript	iFightLegends	
3	15.35	3018178	2766930	Python3	Fallback	
3	15.33	1672505	2748421	Python3	Khaugus	
3	15.3	2196209	2748204	C++	Actium	
3	15.26	1384467	2748529	Java	awesoon	
3	15.25	1680988	2766462	Java	.[-_-].	
3	15.24	3726308	2762536	Python3	Klapoutz	
3	15.23	3740881	2755313	Python3	IgnusInfinitus	
3	15.22	551895	2748382	Java	Daluc	
3	15.18	3691491	2766915	Javascript	icecream17	
3	15.17	2721862	2748197	Python3	mataranga	
3	15.16	3506130	2763232	Python3	abenner	
3	15.16	2006225	2748372	Python3	AggaR	
3	15.15	3741588	2750851	Python3	Archibaldo	
3	15.14	1301401	2759581	C#	Stanax	
3	15.14	3725050	2748466	C++	Zaicu	
3	15.13	3677591	2750679	Rust	jthemphill	
3	15.13	3285825	2748440	Swift	xarnthehero	
3	15.12	3651427	2755668	Python3	Stoub	
3	15.12	3427760	2748418	C#	ardalis	
3	15.1	881037	2749015	Java	Amadeuszx	
3	15.09	3545792	2748402	PHP	Cright	
3	15.08	1415773	2766854	C++	pierre31	
3	15.07	2150819	2748455	Go	Creep	
3	15.05	1993004	2766769	C#	olivR	
3	15.04	1559667	2748359	Java	GetSchwifty	
3	15.01	2631438	2753323	Python3	Lartifroid	
3	15.01	2592367	2753515	C#	Jokero	
3	15	1848081	2749669	C#	Matthieu.B	
3	14.98	1587461	2750402	Python3	oshea	
3	14.97	1540208	2766375	Java	SavinVadim	
3	14.94	3519144	2748368	C#	acertare	
3	14.94	3739924	2748283	Python3	Arti123	
3	14.94	1046623	2748497	Java	the_pins	
3	14.93	2122087	2764361	C++	RENZOU	
3	14.91	1969983	2748457	Kotlin	MajorShepard	
3	14.85	1098634	2762919	TypeScript	grsoares	
3	14.82	3244343	2761196	C#	StevenTCramer	
3	14.81	3349384	2748247	Java	pjScipio	
3	14.76	2036356	2748311	C#	Choumanboy	
3	14.75	3253838	2760361	Kotlin	Bozzio	
3	14.74	3642994	2753853	Python3	PsyStorm	
3	14.66	1078446	2749061	C++	[CPC]Madgic	
3	14.64	862336	2750190	C++	Zaphus	
3	14.62	1879894	2748458	C++	MarcoMaziero	
3	14.57	1436776	2756001	C++	BrainSolver	
3	14.54	1859646	2759545	F#	AlWerewolf	
3	14.5	2797964	2748323	Java	BorisH	
3	14.46	1652969	2761902	C#	Berci79	
3	14.45	2253267	2748417	Javascript	snowfrogdev	
3	14.41	2128428	2754852	Javascript	maiktttt	
3	14.4	1865890	2750124	Python3	Passero	
3	14.37	3549977	2763929	C++	hugo.cabral	
3	14.36	3545906	2748208	Java	miles7	
3	14.33	3726281	2759491	Python3	Mattwei	
3	14.32	2585631	2750001	C++	Tkachenko	
3	14.28	1752518	2748378	Java	Akirender[CodingStones]	
3	14.26	3680541	2748408	Python3	Asela	
3	14.26	3737797	2765948	Javascript	lbadet	
3	14.23	864577	2764043	Python3	benobab	
3	14.19	3027918	2761282	F#	Plastic	
3	14.12	3102216	2748548	Python3	Latain	
3	14.12	1953786	2748364	Python3	ludowsky	
3	14.09	1146709	2748452	Javascript	Regime	
3	14.07	3201590	2760346	Scala	dupdup	
3	14.06	3746672	2748342	Ruby	M3L6H	
3	14.06	996279	2748543	C++	BOBKA	
3	14.05	2487207	2748534	Python3	Quark21	
3	14.04	3064190	2763375	Python3	Sinnanodelta	
3	14.04	1633196	2753477	Java	Shuiyiting	
3	14.03	1642932	2753373	C++	Durkin	
3	14.03	1981732	2766702	F#	MJS	
3	14.03	3552752	2756169	Java	Erufji	
3	14	1505082	2748226	Python3	LagGER	
3	13.99	3700723	2766723	C#	Maridel_Daicher	
3	13.98	341401	2748449	OCaml	morf	
3	13.95	3417115	2748295	Python3	Tragllk	
3	13.9	1484284	2765611	C#	Cappefra	
3	13.84	972854	2766094	C	MrXo	
3	13.77	2687239	2752934	PHP	baltilius	
3	13.77	1931824	2763093	Java	Litops	
3	13.75	3325199	2765781	C#	sirnichou	
3	13.7	1140677	2766247	C++	Crog	
3	13.57	2927320	2763892	Java	itectori	
3	13.55	3686887	2764861	Python3	R1FA	
3	13.42	3729955	2764605	Java	axle	
3	13.41	3441663	2749049	Python3	Raton	
3	13.41	1767183	2762898	C#	MelnikovIgor	
3	13.4	1838549	2748288	Rust	izik1	
3	13.39	297557	2760811	Python3	rwilson	
