League	Score	UserID	AgentID	Lang	Pseudo	#challenge,count=4303,time=2020-11-14 00:47:06
2	38.45	3419294	3190460	Javascript	Sissiimperatice	
2	38.44	3756416	3197808	C++	StandaK	
2	38.43	3728105	3194144	Python3	Marcusde36ste	
2	38.43	3783990	3198875	C++	aristotelis-bobas	
2	38.42	1462449	3188864	C++	wackadoodle	
2	38.41	2993741	3196405	C++	GaL	
2	38.39	941805	3198329	Javascript	losGismos	
2	38.39	2657782	3197051	Dart	m.momo	
2	38.38	978300	3181634	Go	AngryHamster	
2	38.37	3427760	3198172	C#	ardalis	
2	38.36	3765322	3197488	C++	Harou	
2	38.35	3205480	3197693	C++	tunglt	
2	38.35	460044	3192032	Rust	tanzaku	
2	38.35	512097	3198808	Haskell	Stilgart	
2	38.35	917606	3179658	C++	Jomi	
2	38.34	3285825	3194029	TypeScript	xarnthehero	
2	38.33	3421195	3188751	Python3	Amitos	
2	38.33	522088	3198203	Python3	mouton5000	
2	38.33	1467910	3197671	Python3	iian	
2	38.31	1201783	3181564	Python3	qsantos	
2	38.31	2967702	3192744	Javascript	Jero.me	
2	38.3	4055571	3194847	Kotlin	Chialle	
2	38.3	3406044	3192008	Dart	andry_h	
2	38.3	2346031	3197694	C#	Fr1z2r	
2	38.29	4015301	3198833	Java	xiaomutoun123	
2	38.29	3770013	3195285	Python3	Hellio	
2	38.29	3501475	3190662	Rust	Over9000	
2	38.29	1301155	3193456	Python3	Kurt190	
2	38.28	4040186	3198703	Java	Anapneia	
2	38.28	4052657	3197376	C++	chaloutron	
2	38.28	397580	3193346	Python3	Austair_110ch219	
2	38.28	765200	3191367	Python3	FrancoisB	
2	38.28	1307573	3187283	C#	Braykin08	
2	38.27	1310206	3193553	C	bdudek	
2	38.27	3427634	3186830	C#	RyanRestarted	
2	38.27	1335230	3192668	C++	jft63	
2	38.27	4035353	3196219	Javascript	Rossb0b	
2	38.27	4037117	3192339	C#	bodbod	
2	38.27	1272263	3199049	Python3	Caled	
2	38.26	3727272	3196927	Javascript	paszo	
2	38.26	3642379	3196706	C++	s1601939	
2	38.26	1867609	3188407	Python3	rcar	
2	38.25	3051977	3191722	Python3	YongJing	
2	38.25	3871137	3190922	Kotlin	Fuud	
2	38.25	2830367	3188981	C++	daiver19	
2	38.25	4053056	3195875	Python3	hbouillo	
2	38.24	1670098	3186619	Java	Xandre	
2	38.24	2674460	3185964	Python3	Malte42	
2	38.23	1825335	3193200	Python3	TiNico	
2	38.21	3365878	3198596	C++	Greesb	
2	38.18	1807733	3177719	Python3	NoZ-	
2	38.18	351385	3195813	Python3	fabmarcant	
2	38.17	3960599	3197328	Python3	TheDryIce	
2	38.17	3467515	3198149	Java	Neuminix	
2	38.14	610989	3197217	Java	Greg237	
2	38.14	3713252	3198247	Python3	franck179	
2	38.11	980653	3194039	Python3	yarden	
2	38.1	3486139	3188929	Rust	Jorken	
2	38.09	3806776	3193484	C++	akikan	
2	38.08	3498734	3192305	Java	Anna-Kozachenko	
2	38.07	4046086	3190733	TypeScript	martouf	
2	38.06	1713768	3199051	Rust	aLagoG	
2	38.06	1688174	3197809	Python3	Bugro	
2	38.05	2197019	3189513	Python3	caduk	
2	38.05	4056540	3196046	C++	fuppy	
2	38.04	3713473	3191001	Javascript	Sacrilegious	
2	38.03	2453008	3193505	Python3	Crypticsy	
2	38.03	1475517	3194485	C#	scam17	
2	38.02	2922982	3182890	C++	ellwn	
2	38.01	1286387	3185792	Python3	Etienne[SFEIR]	
2	38	1029689	3193057	Python3	Vereos	
2	37.99	1301401	3185678	C#	Stanax	
2	37.99	3264049	3186478	Java	Pierrot_fr	
2	37.99	3996044	3186499	Ruby	pabuisson	
2	37.96	3959353	3190822	Kotlin	Callidus_Lynx	
2	37.96	3622078	3196962	Python3	Paikan2068	
2	37.94	3741527	3197758	Rust	goolmoos	
2	37.94	1480501	3195555	C++	DaFish	
2	37.93	4058551	3197080	Python3	BenjamPrejent	
2	37.9	1415773	3183484	C#	pierre31	
2	37.9	4029355	3198382	C	jeanot1314	
2	37.9	2600177	3188606	Javascript	FrancoM	
2	37.89	1386924	3199138	Python3	Ylec	
2	37.89	1870832	3195436	C++	Jino42	
2	37.89	1944090	3196179	C#	spaceorc	
2	37.87	2877229	3194793	Python3	klforthwind	
2	37.87	4053273	3192456	Python3	Hone_Bone	
2	37.87	2068178	3196581	PHP	dave470003	
2	37.86	3413813	3196285	Java	Hvosten	
2	37.85	212028	3193467	Python3	GHenry	
2	37.85	969333	3195050	Rust	JasperV	
2	37.85	1396594	3185337	Javascript	aroy314	
2	37.84	1720605	3188754	Scala	carlicolosse	
2	37.84	3801587	3183956	Python3	FlyingChoucroute	
2	37.83	3815882	3191149	Python3	kkhabour	
2	37.82	844968	3188304	Python3	MoMaT	
2	37.81	3004542	3199098	Python3	GaborHutya	
2	37.8	3939443	3193922	C++	Lafihalas	
2	37.79	3239629	3194199	Python3	Jerf	
2	37.79	1144135	3197892	Go	Kh4z	
2	37.79	2660681	3194547	Python3	Organix	
2	37.78	3505094	3199081	Javascript	maxymczech	
2	37.76	4050706	3187805	Python3	Heinee	
2	37.75	3559869	3184800	C++	GabyZero	
2	37.75	1467007	3190746	C++	Unni	
2	37.73	4038453	3196649	Javascript	beastyrom	
2	37.73	2510517	3194644	Ruby	Turtlefight	
2	37.73	1078746	3196319	Java	Nicknameuh	
2	37.71	1071653	3198487	Javascript	Hamyzo	
2	37.7	1732414	3193530	C++	ClosetAI	
2	37.7	3332655	3197653	Python3	Colt1	
2	37.69	3800907	3186562	Java	Dimitrio	
2	37.69	2123423	3193242	PHP	splanard	
2	37.69	3380418	3198810	C++	Von-Karma	
2	37.68	3693957	3184941	Python3	Feuillou	
2	37.67	3026370	3188459	Python3	Bernard_Lowe	
2	37.67	3496138	3182059	Python3	HayTheFirst	
2	37.67	1724979	3195069	Java	doxterh	
2	37.67	1920644	3190070	C++	Skygge	
2	37.66	221648	3195051	C++	stephenvk	
2	37.65	443750	3180449	C++	mlomb	
2	37.65	4055361	3197153	C#	reverso13	
2	37.65	1485690	3197958	Javascript	Kikoo	
2	37.64	4027288	3196736	Java	Ankou76ers	
2	37.64	4052424	3188865	Java	CyrilleLS	
2	37.63	1425854	3180040	Python3	Flashx	
2	37.63	1516321	3194820	Kotlin	Alex_Dub	
2	37.62	1853260	3197447	Javascript	Chkmrv	
2	37.62	4046306	3182875	Python3	Julien_Geniteau	
2	37.61	1372018	3188313	Python3	VaseSimion	
2	37.6	2925156	3183882	C#	Skog	
2	37.6	3805866	3193860	C#	Daftgan	
2	37.59	1549145	3187096	Python3	Mealc	
2	37.59	2976710	3197471	Java	Gaene	
2	37.59	1119740	3192869	Python3	Kheridan	
2	37.57	4055281	3193474	Python3	DangerousDino	
2	37.57	1493516	3180376	Javascript	leocrabe225	
2	37.57	1279866	3189148	C++	zBobiwan	
2	37.55	1404934	3191171	Rust	tarriel	
2	37.55	3671752	3193157	TypeScript	woeM	
2	37.55	1518732	3181571	Java	Apfeloxid	
2	37.54	3483213	3189521	C#	Viollef	
2	37.53	1060369	3190935	C#	Mask	
2	37.53	1569273	3176976	Python3	AnEsotericMan	
2	37.52	4045548	3193199	C++	kddreauw	
2	37.52	1998438	3195286	C	shadow000	
2	37.52	2837454	3196357	Java	Inc_	
2	37.51	3356533	3184638	C	gdbmanu2	
2	37.5	3310317	3197786	Python3	AWOL	
2	37.5	1637916	3191545	TypeScript	GuillaumeB	
2	37.49	1272578	3194181	PHP	Astrea	
2	37.48	825111	3194222	C++	visaga	
2	37.48	4052722	3183981	C#	ClockSort	
2	37.48	154935	3198036	Scala	yamo	
2	37.47	2956855	3184388	Python3	Pacek	
2	37.47	499209	3184787	PHP	Tom85	
2	37.47	2135916	3187879	Python3	Oioi	
2	37.45	3967960	3189357	Python3	Cyctemic	
2	37.45	3769834	3197890	C#	Hoggins	
2	37.45	3686887	3194957	Python3	R1FA	
2	37.43	1631432	3196523	C++	freecode	
2	37.43	1437684	3192584	C#	Maulkin	
2	37.43	3329141	3184291	C#	andrea_angella	
2	37.43	3722197	3198068	Python3	La_Dig	
2	37.42	186179	3198607	C++	Nagrarok	
2	37.41	3738296	3187306	Javascript	rkaustchr	
2	37.4	3417195	3197607	Python3	eL-v.	
2	37.39	3597780	3199110	Python3	EParisot	
2	37.38	3532237	3198410	Python3	Bubaptik	
2	37.37	3738782	3177465	C#	Inaniwa	
2	37.36	1620803	3190503	C++	Lyapunov	
2	37.32	3767013	3185425	Python3	cmaxime	
2	37.3	1743344	3184456	TypeScript	ush189	
2	37.25	2054776	3191244	C++	GinSmal	
2	37.25	3804739	3187979	C#	GhostDev	
2	37.24	3555728	3197967	TypeScript	KVNMDS	
2	37.23	4047648	3196286	C++	O__O	
2	37.22	2124591	3198346	Rust	Rdjdv	
2	37.21	1506970	3190852	C#	Speedrun	
2	37.21	577849	3192983	Python3	streb	
2	37.2	518243	3185588	C++	mbaros	
2	37.2	2880412	3197205	C#	Spifflejedi	
2	37.19	3664322	3193847	Python3	cclaude42	
2	37.19	1261016	3198103	Javascript	Exotit	
2	37.18	342576	3186431	C++	oros	
2	37.18	2721862	3189800	Python3	mataranga	
2	37.16	1143253	3183524	C#	JBGregg	
2	37.16	3305302	3189040	C++	A2CHisPerfect	
2	37.16	736075	3188535	Python3	Xyze	
2	37.13	3510788	3192797	Python3	uselessID	
2	37.11	3230794	3196024	Python3	tutubalin	
2	37.1	3960914	3184027	Python3	Odddd	
2	37.1	416762	3179322	Javascript	Khao	
2	37.09	1942524	3198633	Javascript	eban	
2	37.09	1725387	3186596	C#	RobotMaker97	
2	37.09	1781608	3193392	C++	Medamine	
2	37.08	2073457	3180261	Java	A_WHO_	
2	37.08	1301563	3186203	Python3	tenshi42	
2	37.08	3036823	3179254	Go	thlacroix	
2	37.07	2208091	3198576	C++	BenP	
2	37.07	880353	3182285	Python3	zasmu	
2	37.05	862336	3198483	C++	Zaphus	
2	37.03	400464	3190097	Kotlin	MrSilentFive	
2	37.02	3808031	3198063	Javascript	_proton	
2	37.02	3293190	3186883	C++	lhm	
2	37.01	1903645	3196700	C++	Zerksud	
2	36.97	857329	3191513	Python3	totoletoto	
2	36.97	2239256	3192569	Python3	BA1-INFO	
2	36.96	3970424	3183068	Python3	-TheWalder-	
2	36.95	4048724	3197475	C++	alkurbatov	
2	36.94	3742297	3195074	Java	boddissattva	
2	36.93	3488041	3187787	C#	KodeMonkey	
2	36.92	2673038	3191341	TypeScript	Zangdar1111	
2	36.92	156188	3195710	C++	DorianWilde	
2	36.91	3534758	3184534	C#	EnneiteZer	
2	36.9	1356520	3197812	TypeScript	Nerdals	
2	36.89	1445969	3198758	Python3	JoPich	
2	36.87	3751016	3191839	Javascript	Q12	
2	36.86	909153	3193280	Rust	Coac	
2	36.85	2778019	3180977	Python3	PAquaticus	
2	36.84	194630	3189810	Javascript	javadev	
2	36.82	4038501	3195585	Java	Nimporte51	
2	36.81	1290541	3199020	Python3	JorAlias	
2	36.8	3757728	3179324	C#	semera	
2	36.79	3959861	3192279	Javascript	TaSeen	
2	36.78	2187553	3190533	C++	Cromel	
2	36.77	1825989	3183075	Python3	GanjaMan420	
2	36.76	1632105	3186253	Javascript	Rikoche	
2	36.75	154161	3191407	Python3	astr0Penguin	
2	36.75	3827081	3187182	TypeScript	maobird	
2	36.72	2006324	3186383	Rust	SihardeOussama	
2	36.7	3495682	3195415	C#	Aquila13fr	
2	36.69	1063382	3188144	Python3	tglaudel	
2	36.67	4057105	3194276	Kotlin	mihainov	
2	36.66	3836429	3194103	Python3	Hippolyte	
2	36.64	1066121	3191142	C++	Ressay	
2	36.64	3958580	3193982	Ruby	HITO	
2	36.64	3164032	3190463	Java	titan5i1v3r	
2	36.64	4057086	3187629	Java	heima	
2	36.63	441578	3185638	TypeScript	C_Minor	
2	36.62	4037219	3190931	C++	Sosoh	
2	36.62	849746	3189067	C++	lmj	
2	36.61	3514237	3195711	C#	ucarts	
2	36.61	1648238	3198008	Python3	qvant	
2	36.6	4049916	3183849	Javascript	Energiz0r	
2	36.6	3657204	3196997	Python3	mdaraujo	
2	36.59	3742197	3180327	C++	yamunaku	
2	36.59	336746	3199067	TypeScript	luxcem	
2	36.59	3965752	3197305	Javascript	Bonux	
2	36.58	1905177	3196389	C#	agysejt	
2	36.57	4041775	3196188	Rust	Kamelaasaa	
2	36.56	2411860	3193558	Python3	Aurelien-Quillet	
2	36.55	735910	3197182	C++	Agade	
2	36.55	1711974	3195007	Java	Mur4ik	
2	36.54	2717733	3186570	Javascript	aboukhri	
2	36.54	2689733	3196345	C#	Ikhadem	
2	36.54	1285876	3198189	Java	Captain.Org	
2	36.54	3585269	3195941	Python3	Colios13	
2	36.53	3489135	3196960	Python3	Mirlamber	
2	36.52	3351444	3195273	Python3	Jimpy	
2	36.52	3654207	3182450	Python3	coatl	
2	36.52	1753077	3194064	Python3	codingWhale	
2	36.5	2488317	3196572	C#	Morcifer	
2	36.49	3729605	3185205	C++	iboeters	
2	36.48	2242201	3192086	C++	Maryan	
2	36.47	512169	3196381	Javascript	Soul_0000	
2	36.45	1515891	3181827	Kotlin	ndc	
2	36.43	3772218	3188950	Python3	Game4Lols	
2	36.43	3763604	3186369	Javascript	gsmets	
2	36.43	3756021	3178872	Java	TheSkolar	
2	36.43	1767224	3198313	Javascript	Dagonin	
2	36.42	1188159	3197278	C#	angry_ant	
2	36.4	4055113	3178321	C++	Greenscreen23	
2	36.39	1354896	3183244	Python3	Maciulis	
2	36.39	1835014	3192708	C	Frits	
2	36.39	3819561	3191472	Javascript	agenordebriat	
2	36.32	3983017	3191664	Python3	TLbuis	
2	36.3	962495	3197973	C++	e-boot	
2	36.28	3764645	3187316	C#	Simiouch	
2	36.28	3931959	3197621	C++	Nerg	
2	36.26	3783481	3181741	C#	Yatech	
2	36.26	4059253	3195031	Java	Tomfu	
2	36.25	1489865	3197749	C++	EricSMSO	
2	36.25	2014007	3197206	PHP	Louise-Francoise	
2	36.24	3502066	3183850	Python3	Pusil	
2	36.24	3937902	3187222	C#	Vectoribus	
2	36.23	3795745	3192402	Javascript	IkiTadashi	
2	36.22	2104815	3198681	Python3	MaTMaT	
2	36.21	3764403	3191792	C#	Jchenaud	
2	36.14	3771346	3195716	TypeScript	Darkana	
2	36.14	4026427	3198581	Java	Ratavaj	
2	36.13	2799166	3199126	C#	Guelid	
2	36.13	3488602	3193428	Python3	Priyank.	
2	36.12	3834291	3198278	C++	yhyoxx	
2	36.11	3789424	3189169	Python3	JohnCM	
2	36.1	1593992	3179778	Python3	nierin	
2	36.09	3911729	3195783	C	Erzow	
2	36.09	1958280	3191975	Python3	PinkPanther	
2	36.08	1599287	3197995	C#	Thathane	
2	36.08	3813160	3199090	Python3	h25	
2	36.07	1861279	3195397	Java	FrequentlyMissedDeadlines	
2	36.06	3102977	3185041	Python3	Aprillion	
2	36.06	2063104	3196021	Java	Martin_fr	
2	36.05	3902927	3197059	Python3	Bulgot	
2	36.04	3894788	3196797	PHP	digitalmaster	
2	36.04	3934908	3196163	Java	TheDrakonir	
2	36.04	1732429	3193912	C#	Savay	
2	36.03	2740243	3195741	Python3	Rprades	
2	36.03	2932223	3196391	C++	hamray	
2	36.02	1450989	3187166	Java	CowZow	
2	36	3550324	3195230	C++	RTnF	
2	35.99	1858781	3180240	C++	sun2	
2	35.98	4025168	3197422	Python3	PhilM	
2	35.98	2050195	3199107	Javascript	eklore	
2	35.97	3807430	3198454	Python3	NmEter	
2	35.97	1277724	3191158	Python3	Earthborne	
2	35.96	3138357	3191901	C#	QzL	
2	35.96	1407030	3184490	C++	BryanGriffiths	
2	35.95	3513922	3182412	C++	Skril	
2	35.95	1739595	3191966	C++	Bemethor	
2	35.95	815488	3198796	Java	Seti	
2	35.95	2272358	3196953	Java	MagooTiere	
2	35.91	174959	3184231	Kotlin	panstanislav	
2	35.9	3770710	3192168	Python3	X-Drake999	
2	35.89	815710	3188320	Kotlin	Frax	
2	35.88	3049838	3188715	C++	pmor	
2	35.88	2367822	3197155	C++	Naratzul	
2	35.87	4056955	3198338	Java	Adurmm	
2	35.84	1953852	3195493	Java	SgrSnail	
2	35.82	4033813	3188516	C#	TempusFugit	
2	35.81	2452733	3193097	Rust	Borrow	
2	35.8	2479752	3195325	Java	Nitix	
2	35.8	496440	3193126	Python3	AtomicRobot	
2	35.79	3140287	3194588	C++	brentmaas	
2	35.78	3783962	3196360	Python3	Mohsen1365ir	
2	35.77	3069534	3188016	Java	LoganWlv	
2	35.77	1399092	3179133	C#	Conorach	
2	35.75	1062774	3197114	C++	longdong	
2	35.73	1966319	3185843	C++	0x6E0FF	
2	35.71	4053859	3195262	C++	Cedre26	
2	35.7	3819989	3198781	C++	KawattaTaido	
2	35.69	3932911	3197820	Python3	whoami-n0b0dy	
2	35.68	3742674	3191497	Python3	LeoBlanchard	
2	35.67	1608281	3188027	C++	kotamanegi	
2	35.67	1711397	3187353	Javascript	diogo.giassi	
2	35.64	1480426	3196439	Python3	Hikari42	
2	35.63	3868172	3194493	Javascript	Desjardins	
2	35.63	1838068	3195774	Java	BenLvre	
2	35.63	3703485	3190079	Python3	anter69	
2	35.59	2418896	3193607	Java	Zsiga	
2	35.59	3767065	3179514	Python3	lxnn	
2	35.59	893259	3192562	Python3	pveniat	
2	35.58	1961587	3179965	PHP	CowboyBebop	
2	35.58	4057659	3198078	Python3	Kolinko	
2	35.58	3844625	3197343	C++	olaf_surgut	
2	35.57	4025101	3198674	Javascript	Adzouz	
2	35.57	1515544	3193971	Python3	Toka	
2	35.56	1242878	3180691	C#	Beresta	
2	35.56	977253	3194342	TypeScript	amersoul	
2	35.56	1854515	3198452	Java	Greative	
2	35.55	827741	3180197	Java	MuineXD	
2	35.54	930819	3198185	Java	UrsoCinza	
2	35.53	1054381	3184949	C#	sdaletskyi	
2	35.51	2184549	3196195	C++	Cedric_Martinez	
2	35.5	1108968	3191064	Python3	Obaul	
2	35.5	1411735	3187943	Python3	lordaniel	
2	35.49	3813795	3192614	C++	betrue12	
2	35.49	1999709	3198803	Go	ngauje	
2	35.48	814404	3194819	Python3	ElNyk	
2	35.46	3727077	3178209	C++	Manwi23	
2	35.46	1902840	3194717	C++	mechatronick	
2	35.46	3802964	3189571	Java	TRT	
2	35.46	1217896	3186505	C++	rjordanbarnes	
2	35.45	1163138	3193146	PHP	Vince85	
2	35.44	1367461	3187151	Java	MickGlover	
2	35.42	892436	3184406	C	Napak	
2	35.41	2522090	3183672	C++	MSmits	
2	35.41	536392	3183954	Python3	Hude	
2	35.4	2158902	3198289	C++	Snowbart	
2	35.4	2238650	3196924	Python3	LightKeeper	
2	35.4	4025778	3198569	PHP	[WEBa9]	
2	35.38	3582302	3184158	C++	sullyper	
2	35.38	3778446	3198072	Python3	firehell	
2	35.36	4053930	3198823	Java	Markvy	
2	35.36	3209121	3195765	C#	LT_DNA	
2	35.34	3527657	3199042	Python3	AT274	
2	35.34	3792015	3196778	Javascript	Jeremy.L	
2	35.33	3315995	3188128	Python3	Gonny	
2	35.33	3806986	3194638	PHP	jjdb210	
2	35.33	2521379	3191418	Java	Calaglin	
2	35.31	1416777	3185296	C++	mrdooz	
2	35.3	1360513	3190774	C++	AshKetchum	
2	35.26	1898068	3198886	Python3	Abik	
2	35.26	300142	3183640	C++	oyefremov	
2	35.25	3380184	3191126	Java	chouch	
2	35.25	3776706	3183119	C#	dashu_baba	
2	35.23	2718975	3192286	C	mykeich	
2	35.22	568476	3195510	Java	Dje54	
2	35.22	3241501	3194106	Python3	dgaldeano	
2	35.22	3420816	3179749	Python3	Floth	
2	35.21	3451278	3184837	Python3	Infinitemonkey_23	
2	35.21	1723970	3188853	Java	Cendretoundra	
2	35.19	2228881	3185238	Java	praxus	
2	35.18	4056656	3190586	Javascript	Dinng	
2	35.18	3727456	3180570	C++	m_opala	
2	35.15	3730384	3185758	Java	Grillaume	
2	35.15	3501209	3186091	Python3	Whatar	
2	35.14	2781726	3184714	Java	June1664	
2	35.14	3036649	3195002	Java	smndf	
2	35.11	1512968	3194516	Javascript	cuduputu	
2	35.1	3785901	3195117	Javascript	chobo2102	
2	35.04	627466	3191457	C++	~qharscoe	
2	35.03	3611213	3192910	Python3	Dataworm	
2	35.02	2741162	3183236	Kotlin	YannT	
2	35.01	2333083	3182825	Python3	Febrin	
2	35.01	2024033	3195943	Javascript	Suenodk	
2	35.01	4058451	3198959	Python3	Tiwazil	
2	34.99	4057010	3193328	Java	VanCan13	
2	34.99	3795474	3194640	Javascript	.o0TVP0o.	
2	34.98	2926667	3194966	C++	RonRo	
2	34.95	532050	3178434	Java	zeTerror	
2	34.95	939759	3186770	Python3	renannetto	
2	34.93	3046855	3190847	C#	YopYan	
2	34.91	440476	3179289	C++	yowa	
2	34.89	3504879	3196732	Python3	SRobot	
2	34.89	1443538	3190736	Java	Gevater_Tod4711	
2	34.88	1838289	3188308	C++	Dagal	
2	34.88	1596238	3197281	C#	NickStahl	
2	34.88	2125622	3194052	Python3	Quetch	
2	34.87	3018178	3186950	Java	Fallback	
2	34.85	3710815	3197593	C++	iwioi	
2	34.85	1132469	3198190	Go	BulletInTheCloud	
2	34.84	4030696	3193625	TypeScript	msfe	
2	34.83	3668382	3187641	Python3	vchapman	
2	34.83	1898847	3187459	Go	faga	
2	34.83	3164421	3192729	Javascript	Kimi_Raikkonen	
2	34.82	1484839	3186384	C++	sparky	
2	34.82	3806708	3184847	Python3	dougbyrne	
2	34.81	4036346	3191571	C++	Noimin	
2	34.81	256955	3177217	C++	cup_of_tea	
2	34.79	2643167	3189190	Python3	taleboy	
2	34.79	3893564	3181457	Ruby	Andriamanitra	
2	34.78	814308	3194371	Python3	Cristinel	
2	34.78	4051870	3198768	Ruby	tilt1234	
2	34.78	1438487	3187181	Java	dawici	
