League	Score	UserID	AgentID	Lang	Pseudo	#challenge,count=4110,time=2020-05-12 21:43:49
3	18.17	1968855	2901252	Java	ThePurificator	
3	18.14	3102977	2913757	Python3	Aprillion	
3	18.12	3035070	2914261	TypeScript	Ipso	
3	18.12	3767576	2901519	C#	njaber	
3	18.12	3776530	2913726	Python3	Insufficient	
3	18.11	844968	2907666	Python3	MoMaT	
3	18.11	3346560	2903078	Java	isoborneol	
3	18.1	1488143	2906920	TypeScript	KnightNiwrem	
3	18.1	3729975	2901875	Java	HAG	
3	18.09	1140677	2914546	C++	Crog	
3	18.09	3176003	2902888	C#	JanuZ	
3	18.08	846646	2901876	C#	KungA	
3	18.08	2714901	2901684	Javascript	isolomak	
3	18.07	1443769	2909785	C#	weweno	
3	18.06	3169011	2902389	Java	geschaftsman	
3	18.06	2416641	2906596	C#	Zenoscave	
3	18.04	153774	2912153	C++	cocoche007	
3	18.03	1330431	2908601	Javascript	TzeKin	
3	18.02	1005933	2907026	Javascript	Aiguill3	
3	18	3457757	2908750	Python3	DualU	
3	17.99	1147989	2909241	C++	kerek	
3	17.92	542999	2913743	C++	arturgo	
3	17.88	3802306	2913893	Java	gus_fring	
3	17.83	3513265	2909347	C++	DaNinja	
3	17.82	3101644	2901848	Java	HerrHagner	
3	17.78	317861	2913388	PHP	lordgun	
3	17.77	3729627	2909573	Python3	wiznova	
3	17.75	2941038	2905408	Javascript	Soukasays	
3	17.7	3790676	2906291	Python3	piter239	
3	17.68	3808197	2913532	Java	Didip	
3	17.63	2200342	2912183	C++	BernardoSulzbach	
3	17.62	3762360	2911788	C	Astreos74	
3	17.58	153683	2911009	C#	40R15T3	
3	17.57	3552752	2913931	Java	Erufji	
3	17.52	1586618	2901930	Haskell	WakeOfLuna	
3	17.52	3807613	2913829	Python3	Xetolone	
3	17.49	3767367	2903628	C++	coscialp	
3	17.49	1976585	2914109	C++	TheMadOcarina	
3	17.48	1603802	2914636	Python3	BigNozMG	
3	17.47	3293190	2901963	C++	lhm	
3	17.46	1288527	2902180	C++	Snef	
3	17.45	3238380	2913551	C++	thoip	
3	17.44	3621947	2914653	Python3	vrabosh	
3	17.44	3779535	2913884	Javascript	flavioplc	
3	17.43	3393810	2914219	C++	YannDev	
3	17.43	3498734	2912913	Java	Anna-Kozachenko	
3	17.43	2258829	2914010	C#	Hiker	
3	17.43	2187591	2905203	Go	fohristiwhirl	
3	17.42	574826	2914661	Java	heisenbug	
3	17.4	1631651	2911072	Java	m1k4d0	
3	17.37	3244766	2906351	Python3	karppo	
3	17.33	1468059	2908221	C++	perseverent	
3	17.3	3723210	2906918	C#	ChristopherHahn	
3	17.3	3326118	2911300	C#	KostasBan	
3	17.29	2534551	2910252	C++	dabonnef	
3	17.27	3785208	2913510	Java	StrafeAE	
3	17.27	3795676	2914174	Ruby	sofinms	
3	17.24	154876	2913204	C#	Achess	
3	17.19	1238934	2913920	C++	accorp	
3	17.15	3792733	2914689	C++	EdgeCase	
3	17.12	1407720	2914092	Rust	bananaMixer	
3	17.04	3747931	2910430	Java	Unbelievabob	
3	17.04	1740232	2901546	TypeScript	elen	
3	17.01	3136376	2913903	Python3	O_A_K	
3	16.95	3769031	2913819	C++	Oroko	
3	16.9	3018178	2913803	Java	Fallback	
3	16.85	1607034	2911766	Rust	tomatoes	
3	16.78	3542075	2913830	Javascript	Threadbaron	
3	16.76	1947436	2914487	C++	MoosPow	
3	16.72	3755995	2902229	C++	Nayor	
3	16.68	3800764	2914220	C#	Qoss	
3	16.62	3704134	2910711	Python3	TiBiscuit	
3	16.59	1050421	2902332	C++	geppoz	
3	16.54	3769257	2913894	Python3	karasuex54	
3	16.54	1816783	2914719	C#	NightLuna	
3	16.48	833077	2902130	Java	tsukammo	
3	16.47	3514465	2914702	Python3	BenWo	
3	16.44	3079033	2914393	Python3	kmoussai	
3	16.41	2724887	2914176	Swift	Krizai	
3	16.39	3540633	2906813	Javascript	hustler1337	
3	16.35	2676203	2914629	C#	KonamiCode	
3	16.32	2504683	2913781	C#	Sylias	
3	16.11	2868769	2914690	C#	Lionel_	
3	16.1	3004542	2914331	Java	GaborHutya	
3	16.08	603101	2913382	C++	NSane	
3	16.08	2074414	2914187	Python3	Lecerf	
3	16.03	1753077	2909453	Python3	codingWhale	
3	15.97	1811123	2913589	C#	Fouk	
3	15.79	2577929	2914798	C	Drazyen	
3	15.79	3690835	2914172	C#	Badgerati	
3	15.71	2313474	2914259	Java	EmmanuelPires	
3	15.69	2302190	2913943	Python3	Skrakout	
3	15.68	1686299	2913876	C++	JRiedl	
3	15.66	2793264	2906732	Python3	hyphz	
3	15.58	1731453	2914738	Java	VargaAntal	
3	15.37	3737797	2914721	C#	lbadet	
3	15.32	155928	2914286	C	pk	
3	15.31	194630	2912083	Javascript	javadev	
3	15.3	3804112	2913902	Java	Marcin.82	
3	15.24	633629	2914752	Go	Mtb06	
3	15.15	3326822	2913919	Javascript	FabioFai	
3	15.12	1876150	2913871	TypeScript	Mastard	
3	15.1	3759730	2914770	Java	lolo_59	
3	14.92	3343665	2911796	Rust	Quidome	
3	14.71	3783962	2914470	C++	Mohsen1365ir	
3	14.66	3802070	2913874	C++	Roll_Num_56	
3	14.6	2585631	2913895	C++	Tkachenko	
3	14.56	771562	2913886	C++	Oniko	
3	14.54	3715523	2913898	C++	keserasera_77	
3	14.45	3744084	2913332	Python3	racaillou	
3	14.22	3805866	2914633	C#	Daftgan	
3	14.14	2959752	2914805	Java	ProfessorSquish	
3	13.86	3309229	2905095	Python3	igs_m	
3	13.85	2092623	2913142	C++	YoshiNoob	
3	13.85	3788547	2914594	C++	Nelimee	
3	13.75	234549	2914228	C++	PrinceChoco	
3	13.72	1250266	2913415	Javascript	dimitraillette	
3	13.72	1540208	2904365	Java	SavinVadim	
3	13.67	969333	2914269	C++	JasperV	
3	13.53	792813	2911745	Python3	VilBoub	
3	13.5	582653	2912402	C#	Salanyel	
3	13.43	3755950	2913930	Python3	najib_haq	
3	13.38	3562187	2902529	Java	Arnaud80	
3	13.34	2962429	2913875	Python3	Daneon	
3	13.31	153057	2904423	PHP	PierralF	
3	13.19	3760215	2910099	Python3	OkThought	
3	13.04	3387953	2908099	C++	InvalidData	
3	12.96	1439344	2914643	Python3	Gronahak	
3	12.68	1227148	2901421	Java	Schneewittchen	
3	12.61	3713252	2901552	Python3	franck179	
3	12.49	3435179	2913559	Python3	Valphyr	
3	12.48	677699	2914687	C#	Kawn	
3	12.32	1868545	2913987	C#	Sephus	
3	12.15	3256320	2905843	Kotlin	aRi	
3	12.13	1741614	2914673	Python3	toutatis	
3	12.04	2032062	2913472	Javascript	CatalinaDeLaCuesta	
3	11.95	2455124	2909462	C	agiordan	
3	11.84	3413813	2914582	Java	Hvosten	
3	11.23	3749358	2914374	Java	jon26	
3	11.1	3465661	2914310	Javascript	Thiesjoo	
3	11.09	3433333	2913051	Java	Redalucard	
3	10.92	1861300	2914312	TypeScript	Jakkyl	
3	10.83	334009	2902072	PHP	abouvier	
3	10.69	532050	2901218	Java	zeTerror	
3	10.65	664112	2909821	Rust	AllYourPellets	
3	10.51	158992	2901167	Scala	Weyland	
3	10.42	2797964	2902174	Java	BorisH	
3	10.4	3736924	2913728	Java	Autilis	
3	10.24	1518504	2913863	Kotlin	bohuss	
3	10.22	3805815	2913896	C#	MotiColemani	
3	9.99	1019835	2913737	Python3	ncflipp	
3	9.92	3193653	2907644	C++	karliso	
3	9.66	1084068	2914736	Python3	DarennKeller	
3	9.27	3502478	2901946	Kotlin	tachan	
3	9.2	2600493	2914356	Java	SuperNit	
3	9.03	1771120	2902141	Python3	redCroc	
3	8.98	2838943	2913996	Python3	zapakh	
3	8.89	1629402	2908240	Haskell	asvyazin	
3	8.7	484004	2909122	C#	aCat	
3	8.46	3796113	2914217	Java	_Lupus_	
3	8.39	513456	2912093	Python3	nwin	
3	8.34	2155687	2914660	Kotlin	NilsTheWizzard	
3	8.33	1078768	2902200	Python3	MrLollo	
3	8.06	3354569	2914263	Rust	tblancbeyne	
3	7.9	2858445	2901902	Python3	Ophelion	
3	7.38	2715686	2908566	Python3	EpicNeophyte	
3	7.37	3518158	2912678	Java	RonanGui	
3	6.49	2703177	2913899	Java	Arcfej	
3	6.33	2551887	2913844	Kotlin	PennArBed	
3	5.72	2896177	2913721	C++	hearthewarsong	
3	5.69	1314162	2913942	OCaml	Gobi03	
3	4.86	1443538	2913877	Java	Gevater_Tod4711	
3	4.51	937878	2914785	Rust	nyashiki	
3	4.28	2747934	2913952	Rust	fexolm	
3	2.35	973627	2913749	Java	Denman	
3	-5.24	3811210	2911221	C++	Csipcsirip_2	
2	32.64	3702500	2914797	PHP	MatG	
2	31.87	1815235	2914782	C#	Maliamnon	
2	31.71	3805175	2911070	Python3	rmyrnvn	
2	31.59	3281256	2910768	C++	SuperChaussette	
2	31.53	3804034	2910312	Java	EnoTubettaa	
2	31.27	2228881	2902441	Java	RumblingBee	
2	31.26	1942524	2894064	Javascript	eban	
2	31.26	607571	2895208	Python3	gfabre	
2	31.23	1077559	2902279	Java	PhOeNyX	
2	31.12	1930388	2906134	Python3	ongietorri	
2	31.1	1070566	2869504	C++	Kodnot	
2	31.09	3351444	2910921	Python3	Jimpy	
2	31.08	3756199	2907218	C++	KnightMoves	
2	31.07	1953225	2914652	Java	Coust	
2	31.07	1727322	2906451	Python3	pyjama	
2	31.06	1768916	2913862	C++	BananSenior	
2	31.06	3794826	2896801	Java	yucky7643	
2	31.05	3799445	2906673	Python3	S3v3vn	
2	31.05	2468953	2909610	C	Minigugus	
2	31.05	2919814	2914606	Python3	YifengLin	
2	31.05	2063104	2905958	Java	Martin_fr	
2	31.05	2241933	2911183	Python3	HeyManuHell	
2	31.05	1223140	2888673	Kotlin	kgautron	
2	31.04	193235	2912883	C#	REK	
2	31.04	3769063	2900001	Python3	olidon	
2	31.04	1017944	2903026	C#	Werewolf	
2	31.02	2968035	2900159	C++	DomiKo	
2	31.01	3725891	2909313	C++	lord8266	
2	31.01	3492455	2906403	C++	The_Jaro	
2	31	1417949	2914625	C#	Rhyz	
2	31	3765905	2902154	Python3	edramire	
2	31	2856523	2912102	Ruby	Meldarion	
2	30.99	1698756	2911051	C#	Sylions	
2	30.95	3795923	2905490	Java	rigwild	
2	30.95	3390297	2887148	Javascript	useAllTheThings	
2	30.92	1470606	2910668	Haskell	WilQu	
2	30.91	3502258	2907563	Python3	TimAI	
2	30.91	196808	2913790	Python3	bonam	
2	30.9	3173494	2914665	Python3	WKDE	
2	30.88	614215	2868455	Java	Jo	
2	30.88	620537	2911931	C#	Ksenia	
2	30.87	977679	2910000	Javascript	Fabonatchi	
2	30.85	224325	2903008	TypeScript	TidyMaze	
2	30.84	2510043	2909625	Javascript	CyrilleING	
2	30.83	2720216	2913371	Kotlin	ilgiocatore	
2	30.82	1782814	2913134	C#	Trilusion	
2	30.8	3353481	2872900	C++	takumi152	
2	30.78	2193464	2905661	C#	m2bad4u	
2	30.75	3766629	2910256	C++	pcuadrad	
2	30.67	3804487	2873992	Python3	atmz	
2	30.65	3369517	2883788	C#	PetitLapinTueur	
2	30.63	2653731	2907715	Python3	Janoxakes	
2	30.6	1756952	2914615	C++	Petras	
2	30.54	3744325	2907114	Java	mark7	
2	30.49	3811341	2914547	Python3	MarekM	
2	30.47	3809300	2898646	C++	mathewjhan	
2	30.47	1940438	2910092	Java	Antoine.B	
2	30.46	3248247	2896831	Javascript	offroff	
2	30.46	186225	2903085	Javascript	bob1	
2	30.44	1659257	2907041	Javascript	ndosm	
2	30.43	3686275	2909609	C#	udu	
2	30.4	3805230	2892126	Haskell	indigo-mt	
2	30.4	2689177	2913810	Javascript	Flashy911	
2	30.38	3323091	2914682	Python3	Janexor	
2	30.38	3335896	2893183	C++	Evomartis	
2	30.36	1816151	2911971	Python3	heapbones	
2	30.36	2508635	2914178	Java	hemhel	
2	30.35	3497016	2913731	Javascript	gleant	
2	30.33	3809262	2896920	Java	SonarBad	
2	30.33	3741491	2911665	Python3	inverb	
2	30.3	2253267	2912735	Javascript	snowfrogdev	
2	30.28	1694898	2890783	C++	tcchiang	
2	30.27	2040663	2914731	Python3	cfenoy	
2	30.27	2392192	2914556	C++	lgm42	
2	30.24	3706555	2912255	Python3	Nullergoj	
2	30.23	1300329	2914029	Python3	djouanno	
2	30.23	3796335	2878084	C++	DeFast	
2	30.21	3472279	2905040	Java	DataWasTaken	
2	30.18	1814258	2913838	C#	AtrA	
2	30.17	3204903	2914747	Python3	manur	
2	30.04	3809097	2914011	C++	brsnw250	
2	30.03	1703225	2902494	Python3	lirrikk	
2	30.03	3293170	2903259	Java	AuroreSIMON	
2	30.03	1127086	2914711	Python3	dpaneda	
2	30.01	1763540	2910894	C#	anthor	
2	29.99	3804005	2912613	Java	GlitchyByte	
2	29.99	2420671	2898041	Go	Irioth	
2	29.98	1737837	2908103	C++	eon704	
2	29.96	2709237	2911511	Python3	borz.zrob	
2	29.95	1096274	2911495	C#	DrBrask	
2	29.95	3809328	2904034	C#	TheBookSnail	
2	29.88	1871785	2904043	PHP	Koku	
2	29.88	2470801	2911013	Java	asirbu	
2	29.86	3802437	2874561	Python3	Dalonix	
2	29.83	3025596	2913474	Python3	Kueyen	
2	29.83	3586448	2901661	Python3	LeoT	
2	29.79	3517779	2914405	Java	flo5589	
2	29.79	1259018	2906436	C	MIRAGE	
2	29.79	3800017	2913934	Python3	szavarce	
2	29.77	2488317	2903451	C#	Morcifer	
2	29.76	3576678	2885689	TypeScript	camiloacosta	
2	29.76	877888	2913207	Java	kael	
2	29.75	273876	2887222	C#	SirSushi	
2	29.74	3665511	2912272	C#	Tykim	
2	29.73	419310	2891643	Dart	DECo	
2	29.71	1920401	2906767	Python3	FireSquid	
2	29.7	3039496	2908078	TypeScript	Jonne	
2	29.7	3481132	2912369	C++	david_n	
2	29.69	472074	2914437	C++	MorayEel	
2	29.68	3253838	2909645	Kotlin	Bozzio	
2	29.68	1171469	2910323	Java	Reblochon	
2	29.68	629240	2890669	Java	elmor	
2	29.67	2123423	2906272	PHP	splanard	
2	29.66	225892	2913901	OCaml	ikarni	
2	29.66	1603088	2913594	Rust	HyperDec	
2	29.64	3803201	2910763	Java	FDA44	
2	29.64	3402314	2908329	C++	Europa_moon	
2	29.63	3809155	2905100	Java	Myssteriion	
2	29.62	3798473	2904959	Javascript	FCWalkthrough	
2	29.6	173522	2908706	C#	TeddyS	
2	29.59	302433	2902905	Java	StAnger91	
2	29.59	2870236	2914603	Java	gcodec	
2	29.59	3279180	2907717	Kotlin	C4S1	
2	29.59	3807430	2889111	Python3	NmEter	
2	29.57	917370	2914260	C++	Gwi	
2	29.54	1135666	2896428	Python3	Espilun	
2	29.54	3626280	2914825	Javascript	Fillan	
2	29.52	992329	2904545	C++	BeeGee	
2	29.49	1015522	2908237	Python3	ratmir15	
2	29.47	1437684	2903399	C#	Maulkin	
2	29.47	1419961	2882604	Rust	ichyo	
2	29.47	3742297	2906197	Java	boddissattva	
2	29.46	3243129	2896701	C#	morskaia_4erepashka	
2	29.45	3755453	2911530	Go	jonnylundell	
2	29.45	1566247	2898675	C#	Fish7793	
2	29.45	3808317	2914649	Python3	Bax533	
2	29.45	3796088	2906478	C++	cmaster	
2	29.45	688323	2905589	Javascript	JULI	
2	29.44	2310615	2911575	Rust	Str4ngeL00p	
2	29.43	1464971	2869719	Javascript	cerwbnoe	
2	29.42	3710815	2901734	C++	iwioi	
2	29.41	2879372	2911602	Python3	AdrienDeConto	
2	29.41	1075260	2875327	Java	metwesse	
2	29.41	2453008	2907260	Python3	Crypticsy	
2	29.41	3495682	2889045	C#	Aquila13fr	
2	29.4	1606614	2903970	C#	Wazaa	
2	29.4	3793256	2907661	Python3	happy-little-trees	
2	29.39	3336734	2892911	Javascript	Cr0m	
2	29.39	1807733	2911544	Python3	NoZ-	
2	29.39	2202771	2912392	Java	Kaplone	
2	29.38	3803645	2905505	C#	Drage42	
2	29.38	1826849	2914435	C++	Geplik	
2	29.37	3769133	2906487	C#	lboza-ba	
2	29.37	977117	2862270	C++	Psyho	
2	29.36	834728	2914725	Kotlin	ki-ki33	
2	29.35	3776514	2908886	Python3	TrentT	
2	29.34	3755580	2905760	C++	GusFring	
2	29.34	1486490	2904955	Javascript	Griffel	
2	29.33	1876721	2876022	C++	poInT	
2	29.33	416676	2909015	C++	alex700	
2	29.32	2824703	2913213	C#	NormantasStankevicius	
2	29.31	1396594	2901141	Javascript	aroy314	
2	29.3	1329133	2883164	C#	Shuutui	
2	29.27	2221547	2913110	C#	lustwelpintje	
2	29.27	2014685	2904667	Java	Colossus	
2	29.26	1559667	2885703	Java	GetSchwifty	
2	29.25	2456956	2914316	Java	ambival	
2	29.25	959402	2906501	C#	gmessier	
2	29.19	1759839	2914376	Python3	matleg	
2	29.17	3783057	2913868	Python3	Robella	
2	29.17	1436648	2914105	Java	EddyA	
2	29.16	3789752	2914737	Python3	AlexNvn	
2	29.14	3727948	2911308	Python3	cheaz910	
2	29.14	2871332	2913458	C#	Glucozen	
2	29.13	3801363	2914281	C++	procrastinator101	
2	29.13	3441446	2914724	Python3	OnkelJon	
2	29.13	1065653	2910096	Python3	Erisdar	
2	29.12	1961587	2914232	PHP	PiterPascko	
2	29.1	1449433	2910662	C++	Rolf	
2	29.1	155896	2914666	PHP	gamoul	
2	29.08	2482615	2892016	Scala	Zenobia	
2	29.08	1310206	2914814	C	bdudek	
2	29.06	3742608	2913517	Python3	Baillebaille	
2	29.06	3432058	2913755	Python3	Elgan	
2	29.06	2565382	2899284	C++	daragunchik	
2	29.05	1623953	2911991	Java	Dadouche	
2	29.04	1438883	2898103	Java	alex_losc	
2	29.01	1276766	2905761	Python3	brian__fr	
2	28.94	1949636	2909546	Python3	jeromemare	
2	28.94	563069	2914218	Python3	Darkris	
2	28.93	488941	2914608	Java	lucoram	
2	28.92	1495894	2889959	Python3	Grrec	
2	28.92	3736557	2906095	VB.NET	samBoutch	
2	28.91	3631412	2887205	Java	Luis.Deleon	
2	28.9	323895	2914056	Dart	HannesRammer	
2	28.9	584282	2905641	Java	kalman	
2	28.85	2986468	2905970	Java	Mac_Attack	
2	28.84	735487	2902153	C++	amurushkin	
2	28.81	670030	2908061	C#	PauloMiguel	
2	28.81	909782	2905827	Go	Harkness	
2	28.8	1958280	2870289	Python3	PinkPanther	
2	28.8	3805566	2914104	Python3	Razily	
2	28.79	2590081	2902009	C++	Eris_C	
2	28.78	1932031	2913818	Javascript	Tricatel	
2	28.78	3459468	2914532	Python3	Bernard_Marx	
2	28.77	1243876	2881784	Python3	Hi-Low_World	
2	28.77	1373231	2912871	Python3	shypiguy	
2	28.76	339009	2880542	Python3	Crocmagnon	
2	28.76	2422378	2912967	Java	C2H5OH	
2	28.76	2735427	2873953	Python3	tbmc	
2	28.72	651153	2907034	Python3	jikiliou	
2	28.72	3772406	2897761	Python3	Cxyda	
2	28.72	3787048	2894315	Python3	Allan30	
2	28.71	3441312	2914828	Python3	Lara_SL	
2	28.71	809428	2911248	Scala	Andonescu	
2	28.7	3797914	2893968	Swift	aroemer	
2	28.68	3757728	2914654	C#	semera	
2	28.68	1158238	2902324	Python3	Veka	
2	28.67	2712497	2910220	Java	Switch261	
2	28.64	1070655	2887557	C++	shanks	
2	28.64	3801733	2907433	Python3	a_bar	
2	28.64	2504607	2913463	TypeScript	Firnis	
2	28.62	237831	2875798	C#	DuAel	
2	28.62	3802918	2898761	Python3	thethiny	
2	28.59	1639679	2890619	Python3	FrancescoCicala	
2	28.55	1838981	2911203	Python3	5TC_q.nieloud	
2	28.54	1875472	2914753	C#	BillBert	
2	28.44	2715896	2913742	C++	Emanuele42	
2	28.42	3797058	2893244	Java	lordache	
2	28.41	2313960	2914631	Python3	dogtanian	
2	28.4	2969097	2899119	C++	kempusss	
2	28.38	1930837	2911986	Scala	dacr	
2	28.38	3500889	2914244	Java	oPyRuSo	
2	28.38	2576704	2875532	Rust	JarredAllen	
2	28.37	3506789	2908884	C#	TepuDu13000	
2	28.36	3801343	2894630	Python3	Agnato	
2	28.35	3765812	2914545	Python3	rbhtripathi	
2	28.35	3811019	2907371	C#	dvdkong	
2	28.34	3380514	2905266	Java	DFrese	
2	28.34	2164920	2903273	Java	Sturdyplum	
2	28.32	3541848	2877831	Python3	JD_codingame	
2	28.31	867995	2858459	Python3	sethorizer	
2	28.3	1060369	2908636	C#	Mask	
2	28.29	154259	2898510	C#	odrix_	
2	28.29	3597780	2914772	Python3	EParisot	
2	28.27	1112730	2888048	Haskell	lifchicker	
2	28.21	1173137	2880145	C++	chouetz	
2	28.21	729862	2902591	Kotlin	mracsko	
2	28.21	1087184	2913787	Java	Nicolas1980	
2	28.21	3785981	2890972	C++	Banti	
2	28.2	3538566	2896441	C#	aguillaume	
2	28.2	3802292	2910658	C++	SuunTzu	
2	28.17	1724979	2911516	Java	doxterh	
2	28.17	1441027	2887980	Java	nico-poire	
2	28.16	3624788	2870298	Python3	Crizomb	
2	28.16	1642182	2904207	Python3	Fosfen	
2	28.16	3594074	2893809	C++	jopo	
2	28.16	2689733	2913410	Python3	Ikhadem	
2	28.16	3710710	2912855	Python3	rafaelSorel	
2	28.16	3488602	2907917	Python3	Priyank.	
2	28.15	169459	2911367	Python3	scorpil	
2	28.15	2986209	2914054	Java	LesMinus	
2	28.15	554140	2895163	Javascript	mel-mouk	
2	28.15	2063592	2905999	Java	Gbaud	
2	28.15	1661563	2910610	C#	Eurospiders	
2	28.15	3688939	2912741	Python3	gan3i	
2	28.14	3347361	2912894	Python3	xgilbert	
2	28.14	902367	2906632	Rust	togatoga	
2	28.14	1259403	2882658	Perl	striker	
2	28.14	3807539	2900055	Python3	apos	
2	28.13	3763126	2906238	C#	ggjulio	
2	28.13	589575	2906744	Python3	TiA	
2	28.13	1348401	2914055	Java	Besandr	
2	28.13	3675170	2914314	Python3	Andrew.Kapocsi	
2	28.12	1634986	2901047	Python3	ThomasAiman	
2	28.12	2407228	2908277	Java	M.Barbin	
2	28.12	3785053	2887119	Python3	Khajyeet	
2	28.12	3800422	2909695	Python3	ainaraza	
2	28.12	3795757	2903886	Javascript	legui	
2	28.11	2285589	2899116	C#	Klamss	
2	28.11	1997622	2914274	C#	Ra777	
2	28.1	1143253	2897224	C#	JBGregg	
2	28.1	1601572	2891549	Ruby	simkim	
2	28.1	3316434	2891470	Javascript	omti	
2	28.1	3637868	2905472	Javascript	LilyFlopix	
2	28.1	893109	2907221	Python3	Ashki	
2	28.1	3679933	2910755	Java	Toteuch	
2	28.09	1854639	2912636	C#	iDxMeG	
2	28.09	2461038	2906304	Python3	Lolo1515	
2	28.09	426401	2881623	Python3	RedLeader	
2	28.09	3806435	2894812	Python3	Rejem	
2	28.09	3769308	2898576	C	tishj	
2	28.09	1303566	2865985	Python3	Fedingo	
2	28.09	1417805	2882497	Java	hiro116s	
2	28.09	1381381	2883537	Python3	ScherKhan	
2	28.09	1635357	2873645	Python3	GiB	
2	28.09	3543544	2914722	Python3	cd852	
2	28.08	1352572	2904802	C#	niku-live	
2	28.08	1358229	2878666	Python3	Wagyx	
2	28.08	3730549	2909716	Java	Cyberdog52	
2	28.08	3046779	2914701	Kotlin	Kathrin	
2	28.07	1480640	2894238	C#	snodes	
2	28.07	1845235	2884189	Python3	N2R	
2	28.06	1233581	2886282	Python3	Hastings	
2	28.06	3749793	2910792	Python3	WINWINWIN	
