Comp.	Score	UserID	Lang	Pseudo	#optim,count=13866,time=2021-09-21 00:34:11
100	3182	886483	C	R4N4R4M4	
100	3182	2067176	Javascript	0bug	
100	3160	2924895	Python3	trictrac	
100	3160	155881	PHP	Hevey	
100	3154	1329079	Python3	Aengus	
100	3154	1194057	C++	Altivar	
100	3140	1792532	C#	Zanbez	
100	3132	3431759	Python3	ngxingyu	
100	3126	1417378	C++	Bogotolec	
100	3126	3502258	Python3	TimAI	
100	3105	1957077	Kotlin	domak	
100	3103	2420671	Go	Irioth	
100	3098	970302	Python3	yasha-vo	
100	3088	2135916	Python3	Oioi	
100	3086	848394	Java	schwarzahl	
100	3084	1464932	Java	Tiramon	
100	3081	1170712	Python3	Djo0012	
100	3072	1485015	C++	Murky	
100	3070	984210	Perl	daikinee	
100	3070	1968855	Java	ThePurificator	
100	3069	3399400	Python3	MisterFlos	
100	3066	1178276	Java	Jerome_95	
100	3064	1841051	Python3	0xbeefed	
100	3062	3319855	C#	Drobor	
100	3060	1203590	Javascript	al1	
100	3048	172938	PHP	kuzmaka	
100	3032	958227	Python3	LantarSidonis	
100	3031	1794108	C++	Jeric	
100	3030	1479137	PHP	lorenzods	
100	3030	594697	C#	dimulien	
100	3027	3340387	Java	lambdamu	
100	3025	3166728	C++	0ddlyoko	
100	3022	828830	C++	duffman	
100	3020	677251	C++		
100	3018	604234	Go	ArnaldurBjarnason	
100	3016	1511356	C++	Wan.2000	
100	3012	990110	C++	Rogerup	
100	3008	1205052	Clojure	Hc232	
100	3002	1748899	C#	sometime-sniff	
100	3000	920987	C#	redna70	
100	2996	3002086	C++	Mercy38	
100	2996	3489712	C	VIS81	
100	2993	1980942	Javascript	ARN	
100	2990	2584779	Java	quirck	
100	2990	2578232	Java	Althias	
100	2989	1164044	Javascript	Visual	
100	2984	999926	C#	SkyyStorm	
100	2978	881390	C#		
100	2975	832306	C++	pb4	
100	2969	983420	C#	BastianS	
100	2964	2516377	Javascript	Miura	
100	2960	2436448	Java	FrancoisMeme	
100	2958	1879060	Python3	Bozydarek	
100	2956	953094	Python3	Witman	
100	2952	808446	Java	Bev	
100	2952	3160962	Python3	Aygalic	
100	2940	765200	C#	FrancoisB	
100	2933	1425182	Scala	Dipucian	
100	2932	1140677	C++	Crog	
100	2923	3989067	C++	pipololo	
100	2915	1519989	Python3	a5kin	
100	2914	154320	C#	olifozzy	
100	2912	1947803	Python3	igjbot	
100	2912	4027771	Javascript	AndreMarasca	
100	2910	628001	C++	Herobrine	
100	2904	1131250	Perl	Jooo	
100	2900	3633937	Python3	JorgeST	
100	2899	3359463	Java	tuxxxxx	
100	2898	3767065	Python3	lxnn	
100	2896	964794	C#	Lopital	
100	2892	1684030	Rust	Mator	
100	2890	3580225	Python3	gskyte	
100	2888	1140453	Python3	neosymaui	
100	2888	3983017	Python3	TLbuis	
