Comp.	Score	UserID	Lang	Pseudo	#optim,count=761,time=2022-02-13 00:36:19
100	3029892	4216789	Rust	Saur2000	
100	3002156	2595251	Rust	Veterini	
100	2957988	3864752	Rust	MuddySneakers	
100	2856840	3381264	C#	Crying_Lightning	
100	2833088	973040	C	papyjo	
100	2602560	4119778	Scala	Kwokster	
100	2523096	4459243	Java	CodeNick	
100	2460352	1243876	Java	Hi-Low_World	
100	2450728	3626782	Java	ItsNotABug	
100	2423384	154354	OCaml	Fougere	
100	2330276	2833929	Python3	pcourrousse	
100	2319324	4036456	Python3	JeremSwak	
100	2264560	4662405	Python3	helpmefindaname	
100	2253844	475740	C#	Serg	
100	2194824	1309948	C++	Runner87	
100	2124388	2012662	Python3	Natalka1122	
100	2099264	806416	Python3	awnion	
100	2055904	3489223	C#	KarloHubai	
100	2013220	1720605	Rust	carlicolosse	
100	2000068	1413257	C#	Bavoen	
100	1923056	3958314	PHP	NicoDeug	
100	1830476	3317816	Java	Jeeronimo	
100	1808372	3625469	Python3	Crimson_King	
100	1767700	3525167	Java	fgsdt	
100	1757832	1029663	C	Skreamly	
100	1673952	4061329	C++	KLPP	
100	1670096	2135916	Python3	Oioi	
100	1532544	903179	Go	maksmas	
100	1469488	1966315	C#	ArtemAraptanov	
100	1432492	2025868	C++	sumoru	
100	1403092	1412263	PHP	PatrickMcGinnisII	
100	1383408	4083537	Python3	DavidAvsajanishvili	
100	1348460	2802157	Python3	HKit	
100	1336252	3358736	Java	BuluBulu27	
100	1332584	2719604	Python3	vpoulailleau	
100	1316056	4190376	C#	TranspersonalPsy	
100	1235448	4350735	Python3	mn_7545	
100	1189100	1077506	Go	gs2	
100	1106220	1785098	C++	E_pur_si_muove	
100	1036264	3406987	Python3	Radu_Sav	
100	930052	3141948	Java	philRG	
100	894468	3812486	Javascript	gitKad	
100	801432	4288724	Java	RenardFute	
100	728216	4081047	Javascript	Rezhay	
100	725440	3842838	TypeScript	Streusel	
100	718036	4105514	Python3	FeiChong	
100	709680	3496153	Python3	lndshs	
100	643904	1452327	Rust	solmir	
100	607052	2978314	Python3	guir	
100	600680	1861852	Javascript	Cramer	
100	568548	2629686	C#	krutovsky	
100	538168	3774500	Javascript	zakariamouhid	
100	474760	2290633	Python3	field3	
100	435988	273004	Python3	ptitrex	
100	415156	182536	C	dbo	
100	407312	1479930	C++	LeRenard	
100	404300	199887	C#	Sanpas	
100	403532	4026208	Java	alf38	
100	402388	2328161	Javascript	Joethebus	
100	401528	1880197	C++	bicklil	
100	399348	3708729	C++	DimaTomsk	
100	398076	2172874	Rust	Med1ane	
100	391812	3127864	C++	TeamT	
100	387012	2785892	Python3	levbor	
100	381420	1427078	C++	ToshiTuringMachine	
100	377016	3433089	Java	lionandmouse	
100	373936	1234947	Java	kuro	
100	371360	2255945	C++	PoppyTrail	
100	368976	4526264	C++	cly	
100	357444	3008857	Python3	timoru	
100	354160	4470306	Python3	NONstope	
100	353616	1287344	C++	Alshock	
100	334272	969500	Python3	AnasShami	
100	324228	4664816	C++	lexx_it	
100	320004	3954213	Python3	FrederickOr	
100	318564	4627200	Python3	Fwcode	
100	308332	4162603	Java	Eluminati	
100	307404	3687134	Java	Puccre	
100	305628	792813	Python3	VilBoub	
100	302160	4003601	C#	Mathieu1988	
100	299136	3700430	C++	Sandivar	
100	295132	3815413	Swift	Michael_Howard	
100	287992	508460	C++	Volia	
100	285004	4016170	C	GMCG	
100	276084	4142307	Python3	Editsira	
100	272192	3617678	Python3	j0	
100	260576	3903473	Python3	Konstant	
100	257252	2437570	Python3	LordAchillus	
100	251112	4252924	Java	mike82	
100	250352	3942793	Java	The_Auditor	
100	247104	4097008	Python3	petru4io	
100	243456	3428333	Python3	Nenad.Vukojevic	
100	237704	3123327	Javascript	Cordy	
100	234852	3244861	Python3	0xecho	
100	232164	3968448	Python3	Ragul02	
100	220520	3235897	Java	Zylo	
100	202752	3657937	Python3	elderlybeginner	
100	200944	1179950	Java	Patorikkuyatta	
100	194768	1588135	Swift	bjurner	
100	192100	1802967	Python3	Meruem	
100	189464	1449433	C++	Rolf	
100	189156	2153101	Python3	Bilou06	
100	186964	580424	C++	siman	
100	184184	2164798	Go	Mihai-Boicu	
100	182532	1069779	Python3	salanger	
100	175944	3657275	Python3	jujurocking	
100	163796	531863	Java	Amin	
100	161352	1457162	Python3	JFB	
100	152796	4045442	Python3	slapslash	
100	150844	3488041	Rust	KodeMonkey	
100	149300	4176076	C++	2134512	
100	144428	4072753	C++	mdstoy	
100	140156	4352240	Python3	]-[I134ch1	
100	135484	1178401	Python3	mizzHuarta	
