Comp.	Score	UserID	Lang	Pseudo	#optim,count=415,time=2022-10-16 00:37:37
100	21909	4946854	Javascript	vincent_manuceau	
100	21909	271888	Python3	Mastor	
100	21867	2977350	C#	Mukunya	
100	21191	1509572	TypeScript	FrederikJA	
100	21064	4576463	Python3	Didelabedeli	
100	20783	4973863	Javascript	Warbanner	
100	20636	1518220	Python3	HomerDilpleu	
100	20522	4050016	Python3	CharlesSenemaud	
100	20522	4223058	Python3	AlitorTheWise	
100	20522	4300204	Python3	archfan7411	
100	20480	1545572	TypeScript	darkside	
100	20283	1452953	Rust	a9ua1i0n	
100	20033	4878567	Ruby	Jerry81	
100	19975	4136008	Python3	jerry_laevis	
100	19975	3983017	PHP	TLbuis	
100	19944	1179357	TypeScript	avdg	
100	19893	4446060	Python3	Prodigity	
100	19841	2470803	TypeScript	Snoopx	
100	19609	3750985	Python3	vexilla72	
100	19600	4430070	C#	SamuelCDA6	
100	19291	4791882	Ruby	FlorentC	
100	18822	952784	Java	[CG]Simon	
100	18609	539752	TypeScript	princeakara	
100	18562	3914241	Javascript	EDais	
100	18479	1378958	C#	Illedan	
100	18436	894599	Python3	DidierC	
100	18145	2786804	C++	Evilkeeper	
100	17951	4917607	TypeScript	Filip_Razek	
100	17900	4859684	Java	PaRy	
100	17886	1082937	C#	Wololo	
100	17290	2802157	Python3	HKit	
100	17276	3382273	Python3	hasleron	
100	17120	4917275	Python3	k1one44	
100	16856	2675754	C++	CaptainGreen	
100	16832	4588175	Go	FlyingCow	
100	16678	1328296	Go	Kellthazar	
100	16638	4253472	Java	GreyRaven	
100	16626	1854639	C#	iDxMeG	
100	16566	4229382	Python3	ClawLegend	
100	16552	3052608	C#	royal_cheese	
100	16552	4962713	PHP	LePerfo	
100	16449	780361	C++	BrutalCommiterInSpace	
100	16372	222665	Lua	borrel	
100	16221	3589590	Python3	Edjy	
100	16200	3535836	Python3	Thanh2022	
100	16129	3768412	Python3	calebharrison	
100	16062	867983	Java	Matze0815	
100	16037	4269720	Python3	ShuP1	
100	16018	299716	Python3	Intuiste	
100	16017	331880	Kotlin	Monstruo	
100	16005	3306551	Python3	StoneRiverPrg	
100	15980	270881	C#	Maurice_Moss	
100	15921	4865140	Go	demetedPufferfish	
100	15920	4562863	Python3	Benoit-Simunsol	
100	15904	1027945	TypeScript	TriForMine	
100	15900	2968035	C++	DomiKo	
100	15900	2202771	Java	Kaplone	
100	15816	1479930	C++	LeRenard	
100	15813	1740037	Scala	ereiam	
100	15700	631323	Python3	herve056	
100	15207	4920868	Python3	tidja01	
100	15205	1415641	Go	BurA	
100	15202	4097526	Python3	BugM4ker	
100	15138	4387015	Python3	HellMute	
100	15121	2246818	Python3	Fredododo	
100	15100	4745511	C#	Markus88	
100	15007	2290633	Python3	field3	
100	15004	3839774	Rust	gurvan_lullien	
100	14880	3118570	C++	Razovsky	
100	14600	4031451	Java	pbou	
100	14202	837350	Python3	BorisZ	
100	13815	4063012	Java	LecOtio	
100	13620	994468	C++	darkdieg	
100	13500	2583545	C#	JasonGreen1	
100	13500	4598834	Python3	Lynch[0]	
100	12760	2725239	C#	Zandy156	
100	12325	4648805	C++	LordOfElements	
100	12125	3806986	PHP	jjdb210	
100	12005	4980719	PHP	Gabiru	
100	11764	4587710	Scala	Smetalka	
100	11604	2919255	C#	Codefan	
100	11400	3282334	Java	Wokan	
100	10901	2532837	Ruby	fauresebast	
100	10900	862919	C++	Astrobytes	
100	10900	2889053	TypeScript	anderium	
100	10900	4962325	Python3	MastrWandrer	
100	10700	3187336	Javascript	C6PO	
100	10604	4595389	Python3	Yatagan	
100	10514	4857350	Python3	Alexand_NO	
100	9911	155774	C++	dwarfie	
100	9620	1939566	C#	Dahir	
100	9614	512097	Haskell	Stilgart	
100	9541	4298841	C#	Dapps	
100	9500	4198798	Dart	Hariton1500	
100	9500	3820320	TypeScript	TranHanMinh	
100	9500	4693515	PHP	Arturas1989	
100	9500	4982130	C++	EverKatniss	
100	9382	3845610	Python3	pardouin	
100	9300	1547956	Python3	BlaiseTano	
100	8800	3221991	C++	JosiahWI	
100	7988	2855929	C#	Smour	
100	7800	4658485	Python3	I_love_CoC	
100	7335	4801044	C++	T19	
100	6600	4704154	Python3	unsinn	
100	6400	4427323	Java	DrSzuriad	
100	6400	3555728	Python3	KVNMDS	
100	6162	4149818	Python3	ET_BB-8	
100	5758	1709071	Python3	MAWAAW	
100	5512	1599187	C#	LoremIpsum	
100	5170	3533119	C++	wlesavo	
100	4809	3489223	Javascript	KarloHubai	
100	4415	1442750	Javascript	GwadaKing	
100	4211	4923917	Python3	Nynif	
100	4205	3500877	Javascript	Magictruks	
100	4024	2515448	Python3	ChuOkupai	
100	3800	3356507	Java	evak	
100	3700	4245657	Python3	Gui[gui]29	
100	3310	2464524	Python3	GnidGnaw	
100	3200	4198028	Python3	ElSombristo	
100	1815	4694923	Python3	AntonBlockchain	
100	1806	3136787	Python3	jacek	
100	1802	4972542	Python3		
100	1601	4218167	C#	33L3H2	
100	1600	4667272	Python3	China-xyh	
100	900	2970996	Rust	Cookie_Wookie_7	
100	821	1542905	Python3	vvvvvvvvv	
100	800	1060181	Javascript	Dabou	
100	410	912633	C#	Poviliukas	
100	221	4122723	Python3	Hydrazer	
100	200	4935185	Swift	WolferWolfy	
100	200	4872827	Java	DannyTheChamp	
100	128	4831078	Javascript	senseiii	
100	107	4612757	C++	ael-bekk	
100	106	723476	Python3	NeoPhnx	
100	0	3354337	C++	Westicles	
100	0	4451820	Python3	Teiglin	
100	0	3305510	PHP	TBali	
100	0	3721214	C	jrke	
100	0	4745525	Javascript	NewCoder09	
100	0	4562862	Python3	Scouipou	
100	0	4819910	C#	Descko	
100	0	3574858	Python3	lolTempest	
100	0	3508047	C#	MexBanDoc	
100	0	4419628	Python3	.fill.	
100	0	4372857	C++	Sirios	
100	0	1067069	Kotlin	Reiska	
100	0	4965742	Java	drummer91	
100	0	4324825	C#	leLouPhoqueSuuu	
100	0	1447555	Javascript	Nicolas_BREANT	
100	0	3992053	Python3	valdoth	
100	0	3997565	Kotlin	DanieliuS	
100	0	4876171	Python3	j4at	
100	0	4632647	Python3	Darkrentin	
100	0	4971295	C	aziz12	
100	0	1931989	Python3	Atladien	
100	0	231975	Javascript	Remoh69	
100	0	4971342	TypeScript	Nick909	
100	0	4301500	Javascript	WajahatAhmad	
100	0	4665541	Python3	mbel-bas	
100	0	4535520	Javascript	BuckMcCoy	
100	0	4924073	Python3	AstaWisdom	
100	0	4709820	Java	Globostofo	
100	0	4961256	Python3	ILIKENUGGETPORN	
100	0	4961248	Python3	ilikekids	
100	0	4971499	Python3	dob1232	
100	0	4913695	Python3	Anthonyy	
100	0	4756693	Python3	MorningWalk	
100	0	4648438	C++	veer_viren	
100	0	3640853	Python3	Xav-	
100	0	4727633	Java	jawharbcb	
100	0	4292493	Python3	gracz	
100	0	484004	C#	aCat	
100	0	4967032	Python3	RomainDELORD	
100	0	4972074	Python3		
100	0	4972103	Go	EN20	
100	0	4436271	Python3	Ayza	
100	0	4822416	Java	sRomdhani	
100	0	4972181	Python3	Kizcode	
100	0	4972222	Python3		
100	0	4972385	Python3	s.ichiro	
100	0	4972522	C#		
100	0	4972519	Python3		
100	0	904209	Python3	Myrtille44	
100	0	4703232	C++	OceansCurse	
100	0	893027	Python3	R.Janvier	
100	0	999637	Python3	dinobogan	
100	0	4972855	Python3	Smai	
100	0	1299811	Ruby	bin0m	
100	0	1876150	TypeScript	Mastard	
100	0	4972896	Java	Isumi	
100	0	4913279	Python3	lUCASCASCAS	
100	0	1983963	Clojure	pluieciel	
100	0	4500784	F#	Toni_zgz	
100	0	4973335	Python3	-Eythor-	
100	0	4973395	Javascript	Curently_In_A_Ttoaster	
100	0	4798659	Javascript	endrdragon13	
100	0	4973419	Javascript	PEELYANDJONESY	
100	0	4936360	Python3	Ash1135	
100	0	1678903	Python3	Caligari	
100	0	371603	Ruby	martin	
100	0	4696993	Python3	BonchB	
100	0	4973884	C++	cdicky	
100	0	4936556	C++	AVRSY	
100	0	4958512	Javascript	nmNhat	
100	0	1540395	Python3	TriBird	
100	0	1465626	C#	Joey_G	
100	0	4777535	Python3	EliottHUB	
100	0	4240214	Javascript	Westunts	
100	0	4548705	C++	Zirgons	
100	0	4971702	PHP	paplo	
100	0	1404934	Rust	tarriel	
100	0	4974752	Bash	nanhodjad	
100	0	4975041	Python3	Istog	
100	0	1849062	Python3	AnkitAnand_12	
100	0	4275200	C++	ijsbeer	
100	0	991782	Python3	Rita	
100	0	4925188	Java	Phenix64	
100	0	4756014	Python3	nganya	
100	0	4735477	Python3	ce7elem	
100	0	4008614	Python3	VickyVerma	
100	0	4656096	Python3	OddinSommer	
100	0	994344	Java	Momopouccino	
100	0	4048956	Python3	Emmus	
100	0	4586203	Python3	sixsicksix	
100	0	4667944	C	bellakrim_	
100	0	1193459	C++	izanbf	
100	0	4356260	Python3	Folombas	
100	0	1070431	C++	juicemitapfelndrin	
100	0	4976072	C++	gclement	
100	0	2536472	Python3	valence321	
100	0	4863299	Python3	Comptussque	
100	0	3767961	Javascript	Anroche	
100	0	4859159	Python3	kanikama038	
100	0	4953074	Javascript	jwpapi	
100	0	4583658	Python3	radioctiv	
100	0	4128374	Python3	Mohamed.Said	
100	0	1528400	Python3	JonasNicolaysen	
100	0	4897675	Python3	Tybos	
100	0	4539012	Python3	extralucide	
100	0	4975751	Python3	dager12	
100	0	4976595	C	Harish027	
100	0	4976624	Ruby	LockByZie	
100	0	4976629	Java	Santoshkotgyale	
100	0	4271276	C++	SlyCooper	
100	0	4729628	Python3	-Banana	
100	0	4591216	Python3	Kazulhu	
100	0	1711397	Go	DiogoGiassi	
100	0	4977195	C		
100	0	4977002	Javascript	ferko_papulka	
100	0	4976754	Python3	Stalhrim_	
100	0	3999539	Python3	btm999	
100	0	2522090	C++	MSmits	
100	0	1470927	Ruby	MisterQuidam	
100	0	4941475	Pascal	Free_fire_god	
100	0	4929718	Dart	Ali_Haider	
100	0	4669205	Python3	LinkCoder	
100	0	4978667	C++	Prentos	
100	0	4923505	VB.NET	KHUSHBAKHT	
100	0	4928241	C#	WilliamPeretti	
100	0	2450542	C++	MindController	
100	0	4974740	C#	Wolfendale	
100	0	4448995	Python3	MeiCodes	
100	0	4979061	C++	Bugiman	
100	0	4979110	C++	-MARIUS-	
100	0	4979241	C++	Rachid20iguir	
100	0	4979272	Python3		
100	0	4979314	C++	prekrasnobolen	
100	0	4979575	Python3	SuperShanthosh	
100	0	4980172	ObjectiveC		
