Comp.	Score	UserID	Lang	Pseudo	#optim,count=12314,time=2022-02-03 00:35:16
100	223100	735910	C++	Agade	
100	223010	156188	C++	DorianWilde	
100	222930	1276099	Rust	Caemor	
100	222380	3533119	C++	wlesavo	
100	222280	579894	C++	Binarii	
100	222240	1201796	ObjectiveC	P.Greze	
100	222000	224325	C++	TidyMaze	
100	221950	2803485	C	Aimzz	
100	221910	2472606	C	MehdiTouil	
100	221860	3842278	C	hem123	
100	221580	4325119	Kotlin	Klimpergeist	
100	221550	2842531	C++	Kurs	
100	221390	4125518	Java	Invitor	
100	221150	4308802	Java	Ascodran	
100	220060	336685	C	JulienBe	
100	219970	3990938	C	T01	
100	219810	3721214	C	jrke	
100	219740	4658972	C		
100	219310	992329	C++	BeeGee	
100	219170	1734105	C++	Bibou	
100	218940	4334077	C	Paul_Demanze	
100	218730	3235897	Java	Zylo	
100	218090	1483648	C	DhakalKumar	
100	217240	3774604	C	PerfectOr	
100	217240	4455122	C	Razorsixfive	
100	217000	1173064	C#	a.oryol	
100	216780	3903970	C	Avatar_Wan	
100	216640	3657275	C	jujurocking	
100	216580	773811	Java	szoti	
100	216490	1081827	Python3	[CG]MathisHammel	
100	216200	4018953	C	zTTK	
100	216140	4191122	C	ManonCodd	
100	215360	2515515	C	Bobliu	
100	215230	3966600	C	leaghe	
100	215220	1753077	C++	codingWhale	
100	214980	2595251	Rust	Veterini	
100	214920	3750700	C++	VulpesCorsac	
100	214740	3965091	C		
100	214650	581921	C++	GuyBol	
100	214510	3965095	C	Scotty9	
100	214050	4067707	C++	therealbeef	
100	213830	4268887	C++	XeroOl	
100	213710	1705689	Java	XanX3601	
100	213400	230015	C++	Kolo9	
100	212920	1284747	C++	mr-push	
100	212780	3298022	C	IKEJIME	
100	212770	154935	Scala	yamo	
100	212370	4518975	C++	civtrader	
100	212000	1754295	C++	SF	
100	211860	4101514	Javascript	Pips42	
100	210780	1077506	Go	gs2	
100	210700	2515448	C++	ChuOkupai	
100	210440	3500831	C	goudan	
100	210270	4338330	C#	0Ph	
100	210130	952796	C#	CodingTurtle	
100	209760	2980709	C++	ninnghazad	
100	209700	1341520	C	egaetan	
100	209600	2455616	Java	JeanClaude44	
100	209280	3779295	C++	xxd	
100	209270	4334406	C	camdan.me	
100	208910	3358736	C	BuluBulu27	
100	208880	3256989	C++	rizant	
100	208600	4615536	C		
100	208580	2363657	C++	Ztrk	
100	208100	4425076	C	Malu38	
100	207890	3965104	C	casd2	
100	207540	331248	C	Zycho	
100	207490	3626931	C	BlackStorm	
100	206300	2145460	Java	r33ncode	
100	206220	1152991	C#	xoposhiy	
100	206040	2080768	C++	Binchy	
100	205690	2051334	C++	Dwarth	
100	205670	1487392	Java	Razielwar	
100	205460	3884461	C	NguyenHoangSon	
100	205310	1547011	C	Mandzi	
100	205280	3877700	Rust	Bytekeeper	
100	205260	3642129	Python3	nicotard	
100	205120	514655	Go	Cristof337	
100	205080	1324974	C++	ViktorCs	
100	204970	3971358	C++	OldJohn	
100	204910	1093968	Java	milosMATRIXrepic	
100	204700	2255945	C++	PoppyTrail	
100	204480	4285348	C	bledda	
100	204080	4039794	C	Codeab	
100	204000	154388	C++	PonyPonyCodeCode	
100	203890	1715811	Java	PositiveQuark	
100	203480	2350846	C++	DrBloodmoney	
100	203400	1880319	C++	WildSmilodon	
100	203360	226528	C++	Manwe	
100	203110	3920887	C	hirehero	
100	202890	3960362	C	Asgardinho	
100	202790	1179950	Go	Patorikkuyatta	
100	202450	1853167	Java	rcode	
100	202360	272290	Go	Clement0635	
100	202300	3939443	C++	Lafihalas	
100	201370	2729630	C++	Halphas	
100	201140	668954	C++	Fluxor	
100	200940	4472908	C++	razorbeard	
100	200740	512097	Haskell	Stilgart	
100	200640	4038855	C++	Pedrito_B	
100	199820	1836058	C++	SeebOmega	
100	199740	1033258	Kotlin	tbarthel	
100	199570	1658067	Java	pstavrianos	
100	199520	4675163	Dart	Risbo_labricot	
100	198650	153683	Dart	40R15T3	
100	197850	2376044	C++	NecroSchmurf_IV	
100	197770	1540343	PHP	chernovig	
100	197690	3534078	C++	chabes	
100	197300	1464932	Java	Tiramon	
100	197150	3446319	C++	Stevo12345	
100	197080	4596822	C	Zwii	
100	196780	1808019	Java	Aelexe	
100	196720	2177599	C++	racezwerg	
100	195930	4039884	C++	mzbear	
100	195910	1120421	C++	Gordonihno	
100	195880	1061242	C++	martinpapa69	
100	195530	922880	C#	Leshka	
100	195040	4193469	Rust	yannick-t	
100	195000	925695	OCaml	Boulet	
100	194890	2521360	C	g.naboychenko	
100	194440	1018437	C++	dubicube	
100	194240	4392570	C++	Know~~Nothing	
100	192840	4239399	C	b18a9n	
100	192450	1603802	Python3	BigNozMG	
100	192440	2232492	Javascript	coolraoul	
100	192340	2232496	Javascript	totopopo	
100	192240	3882014	Java	MeatyZor	
100	192030	1518732	Java	Apfeloxid	
100	190720	1830625	C++	-Rutger-	
100	190500	2179804	Python3	Haegh	
100	190490	2154217	Java	EliasCanalesNieto	
100	189440	3941402	Java	Delfic	
100	189430	1854639	C#	iDxMeG	
100	189340	2577929	C	Drazyen	
100	189260	1238934	C++	accorp	
100	189190	3433338	C#	RedRabbit	
100	188930	880353	C++	zasmu	
100	188380	1041619	Java	ryguyfiveatgmaildotcom	
100	188340	3337117	Rust	timbersson	
100	188070	1086050	Python3	aandrukhovich	
100	187820	3982709	Rust	lukasjapan	
100	187670	201919	C++	LouJo	
100	187270	2890600	C++	Surtee	
100	187070	233834	C++	Herumor	
100	185760	2025454	Rust	stakka	
100	185620	2212283	C++	ElieK	
100	185160	3836429	Python3	Hippolyte	
100	185110	1122412	Java	TheNinja	
100	184740	3924101	C++	kzntz	
100	183740	4370748	C++	Raphiking	
100	183690	3941506	C#	Blacksheep	
100	183080	2592027	C#	ParticleBeam	
100	183020	1527403	C++	Di_Masta	
100	182960	2050195	C	eklore	
100	182510	446956	C++	FranMowinckel	
100	182170	1830993	C#	jpcheck	
100	181900	1768916	C++	YetAnotherAdam	
100	181850	814992	Python3	Leogout	
100	181840	1712255	Go	Ukster	
100	180950	1709003	Java	csaurin	
100	180920	1302700	C#	Tounsi	
100	180310	4117970	Python3	zhoubou	
100	179820	3999174	C++	Shrimpster	
100	179700	1842010	C#	southpolenator	
100	179410	3741491	C++	inverb	
100	179350	3823601	Python3	cysong	
100	179340	3305510	PHP	TBali	
100	179140	1501735	Python3	bernardlavilliers	
100	179130	3902927	Python3	Bulgot	
100	178660	1343111	Javascript	Thal	
100	178580	1455753	Go	Lysk	
100	178480	1173137	C++	chouetz	
100	178150	3998705	C	LevanTruong	
100	177630	1990099	Java	JackDaniel1	
100	177190	2470677	C++	Goujon	
100	177190	3450957	Python3	0113H	
100	177180	3965560	C#	Ryanless	
100	177130	1646165	Python3	CasperHagenaars	
100	177030	2451652	Java	code_of_the_dead	
100	175020	1880388	Python3	avn	
100	174650	1412140	C++	CyrilMtl	
100	174530	3686471	Python3	Eltech	
100	173880	1164242	Java	Andry_	
100	173740	1488793	Python3	kerloic	
100	173590	2661980	C++	Leos	
100	173290	826914	C++	Kyrus	
100	173170	1693210	Python3	Fractal	
100	172480	1205152	C#	cfoll	
100	172430	1533780	C++	ordyh	
100	172420	292106	C++	durmus	
100	172370	2115491	Go	Haashi	
100	172090	3959384	Java	DamienCarreau	
100	172060	4055973	Java	Aeschli	
100	171870	1258533	Rust	MathJason	
100	171820	957176	F#	MWilliam	
100	171720	1096201	Javascript	Maksimov	
100	171060	1049935	C++	Azkellas	
100	171010	1759839	C++	matleg	
100	170610	886483	ObjectiveC	R4N4R4M4	
100	169520	1400179	C++	reCurse	
100	169500	1620803	C++	Lyapunov	
100	168800	1495694	C++	MisterJensen	
100	168750	1495394	C#	qwerty_42	
100	168700	4599964	C++	_-_pascal_-_	
100	168650	4115124	Java	bitAlb	
100	168640	1604295	Javascript	SergeyShirokov	
100	168570	2680415	Python3	Skyle	
100	168330	1676711	Java	Eeeval	
100	168080	484004	C#	aCat	
100	168040	2321957	C++	Xenoid	
100	167610	4399052	Python3	CodinBoss1234	
100	165740	859803	C#	stauik	
100	165720	3774397	Java	FreezeRain	
100	164750	3298988	C#	PotatoCoder	
100	164710	3647844	C++	rc95401	
100	164440	222390	Python3	JohnErikSloper	
100	164360	1833680	C++	jvivenot	
100	163080	3789595	C	jgmp	
100	162980	3555728	Python3	KVNMDS	
100	162570	3044029	C#	GuerillaOynx	
100	162300	972894	C++	resty-daze	
100	161790	819803	Java	Anordil	
100	161770	155955	PHP	nht_dev	
100	161320	3965181	Javascript	Adlan_Fauzi	
100	160990	3333079	Python3	azerty01	
100	160910	3797046	Python3	chinwag	
100	160430	1525057	PHP	XABPyK.A	
100	160250	1610001	C++	Babilonio	
100	160030	3410334	Rust	scribben	
100	159910	2566623	PHP	VincentBab	
100	159610	1125115	C#	RafaelSan	
100	159600	4252924	Java	mike82	
100	158400	2731276	C++	panda42	
100	158380	2064511	Java	Semenyutenko_Andrey	
100	158350	608132	C	seiji	
100	158320	2641712	C	Scarlatine	
100	158100	2526316	Rust	wuno8	
100	157950	3964625	C#	hypocrite	
100	157710	153965	Python3	Keelhaul	
100	157700	4431618	C++	Khululeka	
100	157560	1853956	PHP	yoannk	
100	157270	2364277	C#	Rubms	
100	157250	1896128	Python3	Vhanire	
100	156030	1162034	C#	krakeusz	
100	155950	4437214	C++		
100	155050	1588583	Python3	dANNs	
100	154980	414278	Java	oobException	
100	154470	1551921	C++	konanTheBarbar	
100	153110	2361019	Python3	kleisauke	
100	151380	4050016	Ruby	CharlesSenemaud	
100	151360	1131528	C	Owl	
100	150900	1584802	Python3	emh	
100	150570	1716299	C++	micky924	
100	150400	563069	Python3	Darkris	
100	149700	1952778	Go	blast_beat	
100	149650	2339129	Python3	ChristianSloper	
100	149490	1426685	C++	glebc	
100	149080	4226399	Java	scaythe	
100	148620	1743375	Java	redav	
100	148500	2420671	Go	Irioth	
100	147850	311035	Python3	leojean890	
100	147400	3223337	C#	VictorMoreau	
100	147170	826008	C++	Savlik5	
100	146640	940262	Python3	f	
100	146200	2585583	TypeScript	Hans-Peter-Ingo	
100	145960	1662104	Javascript	Ayte	
100	145110	403748	C#	[CG]SaiksyApo	
100	144990	2211505	C++	doonsMonk	
100	144990	2205121	C++	mehta	
100	144330	869314	C++	RicBit	
100	144280	1077559	Java	PhOeNyX	
100	144270	4622964	Ruby	Haradwaith	
100	144040	2907009	C#	Arnaud.Net	
100	143360	1863217	C	Draradech	
100	143110	1525821	C#	Jeroo	
100	142770	3380418	C++	Von-Karma	
100	142670	3594074	C++	jopo	
100	142600	1740189	Javascript	RBeater	
100	142600	1675034	Javascript	francois	
100	142570	1393802	Python3	amzh	
100	142230	371603	Ruby	martin	
100	142160	1495491	Java	[Random]-J3ff3z	
100	142160	1097343	Java	Alkonost	
100	141430	3784861	Python3	thiebt	
100	141050	527749	Javascript	Pds	
100	140890	4372726	C++	artem_skor	
100	140540	1484601	Java	theFool	
100	140350	2360927	Java	schuitj	
100	140310	4298841	C#	Dapps	
100	140280	2874091	Python3	5DN1L	
100	139590	1145203	Python3	Lemps	
100	139130	2447030	C++	Stl	
100	138570	841085	C#	Risen	
100	138100	1017169	C#	bLasT	
100	137980	890630	C#	Shurishe	
100	137710	3839774	Rust	gurvan_lullien	
100	137530	512207	Scala	Aun	
100	137280	3760956	C++	GeekNbOne	
100	137140	2077458	Python3	Ragi	
100	136020	4514305	PHP	Lauri.Kase	
100	134980	893915	Python3	DeVoTeD	
100	134860	1737611	Javascript	RPlusPlus	
100	134750	1173260	Rust	Erasmus	
100	134650	775897	C++	gchebanov	
100	134280	2942948	C++	Tchouche	
100	133060	3413813	Javascript	Hvosten	
100	132630	4523276	Python3	JoCodeAvecLeQ	
100	132420	1128769	Rust	Dwakus	
100	131710	648751	Haskell	dabino	
100	131320	1068324	Python3	arrcpp	
100	131240	415618	Java	kow	
100	131220	153927	C++	Cubix	
100	131130	1188212	C	superredlark	
100	131090	404777	C++	Joodoc	
100	131000	334434	Java	Rajh	
100	130970	2041520	Python3	AnotherCatPicture	
100	130830	1573118	Kotlin	jfkdeveloper	
100	129630	1720605	Rust	carlicolosse	
100	128580	2158902	Clojure	Snowbart	
100	127930	1304434	Java	MP-63	
100	127750	1479137	C++	lorenzods	
100	127700	321382	Java	l-lin	
100	127530	840401	Python3	pedrosorio	
100	127410	1698954	Java	Neurovul	
100	125820	1456860	Java	Ulli85	
100	125800	3226448	Python3	tobk	
100	124600	3847976	Go	[SG]Mob-Programming	
100	124560	813412	Go	datiti	
100	124450	1139919	VB.NET	Lliane	
100	124100	1851160	C#	Fabienvs	
100	123700	783555	C#	Colin88	
100	123390	1140030	Scala	AdryBender	
100	123380	476659	C++	Beard	
100	123050	3319855	C#	Drobor	
100	122730	3264942	C#	maskit	
100	122410	2455124	C	agiordan	
100	122010	3533314	C#	skotz	
100	121520	1506967	Java	Misterjony	
100	120530	3962423	C++	Shagar	
100	120310	1498163	Java	Ben-oit	
100	118800	829018	C++	alchemsti	
100	118730	3177921	C#	Akanash	
100	118370	728898	Python3	DaddysPrincess	
100	118210	903443	Scala	adriens	
100	117420	231653	C++	kappy	
100	115400	4037601	C++	Jelafo	
100	115310	2479417	C++	Papa94	
100	115000	3563934	C#	ChuckTheNinja	
100	114690	4414812	C++	GPoll	
100	114480	4119720	C++	maniekTC	
100	114440	1741901	Go	Jerome_Laforge	
100	113480	3310317	Python3	AWOL	
100	113140	965891	Javascript	ElanVB	
100	112920	1181768	Javascript	dio_O	
100	112900	2818736	C++	smurfWTIT	
100	112670	1442344	PHP	PavelRaskin	
100	112140	4628751	Go		
100	112140	4628752	Go		
100	111020	3449368	C#	widemouthfrog1	
100	110050	225875	C#	leff	
100	109610	959402	C#	gmessier	
100	109470	884069	Java	punxxy	
100	109250	1396611	Python3	Quentin.mht	
100	109030	806823	C	Zer0	
100	109000	3691992	C++	friska	
100	108920	2719604	Python3	vpoulailleau	
100	108920	3999695	Python3	ShaxoLudo	
100	108720	937362	Javascript	josh_	
100	108560	947230	C++	gupascal	
100	108280	3055749	Go	MatLeChacal	
100	108120	3387072	Javascript		
100	108070	1131250	Perl	Jooo	
100	107240	3541008	Python3	Toilal45	
100	106100	857521	C#	MrAnderson	
100	105830	3033957	Python3	magic56	
100	105520	811004	C++	tarte7	
100	105210	2882669	C++		
100	104380	841814	C++	kdridi	
100	103530	3336734	Javascript	Cr0m	
100	103450	4077794	C#	Cofporation	
100	103330	3699585	Python3	Viande	
100	103260	2043908	Java	AntiSquid	
100	103170	1715243	Java	Zerfa	
100	103080	873958	C#	cheeser	
100	102880	3089131	Python3	dragonsayen	
100	102350	1258656	C++	Batpapa	
100	102120	1019450	Javascript	joaorp	
100	101750	2434732	C#	shirokov.alex	
100	101620	2781753	Scala	execdd17	
100	101580	1053198	Python3	ProfessorWolf	
100	101210	4103762	C++	MallePietje	
100	100780	1798477	C#	mnivet	
100	100730	1140027	Ruby	theBee	
100	99770	3628251	Python3	Noudnt	
100	99730	3621947	Python3	vrabosh	
100	99620	2149927	C++	funkyJb	
100	98260	386721	Javascript	Scareware	
100	97950	2421089	Python3	Smlep	
100	97910	629371	C#	BALEK	
100	97760	1272564	C	Raspberry4all	
100	97240	4417907	Python3	EntrezVotreNomIci	
100	97170	2718963	PHP	Fregat	
100	96710	2990918	Javascript	Dingodino	
100	96670	3789424	C++	JohnCM	
100	96640	1613445	C#	AP-S	
100	96180	1894833	Python3	Rimailleur	
100	95970	4519620	C++	Mmhmm	
100	95780	1034635	C++	SlyB	
100	95430	1546222	Javascript	julidon	
100	95330	1039456	Go	nikokolas	
100	95230	754792	C++	Ramdeath	
100	94640	3049211	Haskell	NicknameAlreadyTakenIsTaken	
100	93690	2212306	C++	asad_nitp	
100	93690	2211649	C++	MdAsadRub	
100	92730	1693448	Python3	KoenduBuf	
100	92600	530441	C++	Prime541	
100	92090	3774010	Python3	Presac	
100	91300	4515517	C#	AndresTr	
100	90520	1181685	Lua	dzik	
100	90510	1186732	Javascript	gkueny	
100	90080	3687134	Rust	Puccre	
100	89900	4063536	Python3	P4V3L14K0V	
100	89590	849004	Haskell	Lulu	
100	89560	4510436	C#	PauliusG	
100	89080	1181432	C#	ftpud	
100	89060	4428968	Python3	neufdeux	
100	88630	779372	C++	ncin	
100	88410	425477	Java	selslack	
100	88300	3792309	Python3	schachmatt	
100	88190	1802967	Python3	Meruem	
100	88150	992078	Java	TheNumberOne	
100	88080	1172385	C#	LuckyMe	
100	88040	1567943	C++	LazyMammal	
100	87200	1413544	C#	Christian1978	
100	86880	1229266	Go	AntonKosov	
100	86460	1213898	Kotlin	Gubbel	
100	86420	1335230	Java	jft63	
100	86360	1487844	Python3	edoiks	
100	86100	1767183	C#	MelnikovIgor	
100	86050	425462	Java	Azt-yur	
100	85500	865548	Python3	Kktus	
100	85500	841420	C#	RandomVariable	
100	85370	3737875	Python3	Gordon-from-Blumberg	
100	85350	256955	C++	cup_of_tea	
100	85350	2055377	C++	Covfefe	
100	85240	4590269	C#	Cheeriohz	
100	84440	1039809	C#	Azziliz	
100	84430	4015187	Python3	Phk13	
100	84430	3741524	Kotlin	princess_of_zeal	
100	84150	1302094	Clojure	terje	
100	84090	2378225	Python3	okon	
100	84070	1483365	Python3	risko	
100	82750	1457162	Python3	JFB	
100	82740	4058290	Python3	dsdread	
100	82130	4159496	C#	maoru	
100	82090	2387233	C#	SinOfWrath	
100	82020	1944726	C++	bourgeof	
100	81950	1245647	C++	[CPC]Herbert	
100	81750	360942	Rust	Amev	
100	81720	1915573	Python3	skroth	
100	81670	2718975	C	mykeich	
100	81670	2913901	Python3	Cissou	
100	81590	1167048	Javascript	EdEnsor	
100	81580	1473017	Python3	justhalf	
100	81520	1104733	PHP	VioletShadow	
100	81490	1371420	Javascript	FerrusDude	
100	81470	1176278	C++	alex29	
100	81210	2452543	Javascript	Maznek	
100	80760	2952826	Java	TarnishedKnight	
100	80750	3489223	Javascript	KarloHubai	
100	79910	3700723	C#	Maridel_Daicher	
100	79860	3630308	Python3	Ragest	
100	79800	1036441	Python3	CastorAF	
100	79760	3451278	Python3	Infinitemonkey_23	
100	79560	4176076	C++	2134512	
100	79460	1169835	C	soleraeus	
100	79300	828213	Go	anst	
100	79290	1249138	Python3	Pymole	
100	79090	1295111	Python3	Andrii.Bakulin	
100	78780	1737246	Python3	Adam798	
100	78780	1243876	Java	Hi-Low_World	
100	78770	834200	C++	Amin_pl	
100	78460	1883670	C#	radekmie	
100	78420	1801143	C#	Suimisu	
100	78350	825460	Rust	antoyo	
100	78320	1342745	Python3	Catiminie	
100	78270	2210037	C#	Code-Ninja	
100	78270	3075636	Dart	Dr-D	
100	78140	1752303	C++	murrayr	
100	78010	2214027	C#	akhileshcoer	
100	78010	2212722	C#	ManikGarg	
100	78010	2220368	C#		
100	78010	2212504	C#	ADSharma	
100	78010	2114633	C#	Josh04	
100	78010	2262491	C#		
100	77760	712849	Java	Tabea	
100	77530	153937	C++	oook	
100	77510	1540394	C#	LVdA	
100	77290	2434422	Python3	GilMaN	
100	77070	1122239	C	AymenT	
100	76520	1753925	Java	Wildcat	
100	76350	3869618	Python3	tsds	
100	76310	1469666	Python3	alenic	
100	75990	504994	Java	NikitON	
100	75980	1908091	Python3	RedAustin	
100	75700	1440207	Python3	Rungekutta	
100	75660	1407720	Python3	bananaMixer	
100	75530	1932059	Python3	Zhiesold	
100	74850	2221405	C++	LaxmanRawat	
100	74710	370969	C#	fgeo	
100	74360	4000543	Java	DerRaphe	
100	74220	1497552	Python3	clemclem	
100	73960	940791	Javascript	Kris117	
100	73950	429850	Python3	Powazny	
100	73860	1688466	C++	geoffroy	
100	73770	4631638	C++	ImperiumTardigraduum	
100	73680	264258	Python3	MrFlibble	
100	73590	1287344	Python3	Alshock	
