Score	UserID	Pseudo	#golf,count=279,time=2020-11-18 01:55:11
1279	3815638	Girlaine	
1283	3187942	Stmaim	
1295	441470	dayti	
1307	2852124	A.k.a	
1317	169033	Yasser	
1318	661961	AndreiRosu	
1326	3101644	HerrHagner	
1327	3809795		
1329	2784675	ESalfinger	
1348	2267043	TheTeaMaker	
1364	1469829	Jazzhop	
1373	1966789	root_root	
1393	3786245	Abolfazlat2000	
1403	3783870	MinaAshraf	
1421	3284605	Miqeasmendes	
1436	3666668	ozzzy	
1451	3368724	CryptoFox	
1455	1631582	LaurentMariko	
1470	2852516	mdevsn	
1490	3885127	RodrigoNeves1	
1490	4043300	Vrushank2809	
1496	4064225	JanaLima	
1511	2196285	ElDude	
1520	4011653	CDA-20285-Guillaume-Queffelec	
1526	2037924	AugustasVilcinskas	
1532	3992969	steve_c	
1547	2639249	Onionator	
1549	3143402	DarkCalimero	
1553	3431341	B1ackjac3	
1571	2930248	Hisoka_	
1593	3651983	Icelemon	
1621	3850881	Mak19o7	
1625	3849805	hbibMOHAMEDEN	
1633	4049622	PierreBugeaud	
1641	3152902	crowzero	
1675	4031023	siaa01	
1688	2716624	AzizBenHadjYahia	
1697	2688673	leonid_85	
1707	3839906		
1783	1957088	BOURZIZ	
1819	3392194	MrCooper	
1835	3235896	Fenz	
1842	2604134	wally007	
1866	3791343	Daskas	
1869	2849262	Voltar	
1880	3779816		
1924	3430952	nguyentt	
1946	3817448	LadySchmid	
2022	3940479	cookies-dookies	
2062	2155987	medel	
2067	3460629	Nansan_traore	
2106	1292475	amillecamps	
2245	3627673	Milan097	
2248	649056	Kzwix	
2362	4037611	Mackgyver	
2414	3356744	THE_BOSS	
2464	3876832	Arabern	
2555	2278614	lumpy	
2574	795321	berthy424	
2580	3911226	CharlesTubeuf	
2588	2525274	ledainbrice	
2723	3399441	Lorrwann	
2820	4052097	SamuelNezou	
3071	1170601	Push	
3238	3390454	jbrodo	
4395	3609059	1212312121	
4627	1736419	Odinfr	
6242	2065521	igolus	
6302	3517187	meviaca	
