League	Score	UserID	AgentID	Lang	Pseudo	#time=2019-09-07 09:53:27,count=398
5	28.67	1676711	2425797	Java	Eeeval	
5	28.58	841085	2426934	C#	Risen	
5	28.56	1481544	2425758	C++	ZarthaxX	
5	28.46	154388	2425786	Rust	WORST_DEV_EVER	
5	28.34	331880	2425861	Kotlin	Monstruo	
5	28.21	2802157	2437618	Python3	HKit	
5	27.74	3270023	2482111	Javascript	burningdaylight	
5	27.51	3335921	2425734	Kotlin	vcoubray	
5	27.44	1601217	2425868	C++	Heide	
5	27.39	886483	2425829	C	R4N4R4M4	
5	27.38	854952	2425800	C++	dolmen1234	
5	27.29	2316796	2425867	PHP	Psio	
5	26.64	1203167	2428555	C++	r3versi	
5	26.59	1607522	2425796	Go	RoboStac	
5	26.27	1169264	2425780	Java	moarrrr	
5	26.15	1944726	2425835	C++	bourgeof	
5	26.14	2786666	2425834	C++	TetraktysPhi	
5	25.94	2500089	2425810	Javascript	Fantomat75	
5	24.96	1957077	2465743	Java	domak	
5	24.93	1584802	2425759	C#	emh	
5	24.39	2450542	2452279	C++	MindControler	
5	24.38	2948192	2440357	C#	Ivanof	
5	24.14	2360690	2425784	Python3	Galrauch	
5	24.12	1201796	2425814	Python3	P.Greze	
5	24.05	1518015	2482891	C++	peterzheng	
5	23.93	1512968	2425768	Python3	cuduputu	
5	23.7	3076654	2434007	Python	bonebone	
5	23.68	292846	2425821	C#	Ninja	
5	23.46	3165536	2425775	C#	barbora	
5	22.92	828239	2438600	C#	[SG]Bisou	
5	22.69	1480384	2425779	C++	RockyMullet	
5	22.15	2122087	2425763	C++	RENZOU	
5	21.96	648751	2425840	Haskell	dabino	
5	21.89	1406638	2425854	Java	[CG]Thibaud	
5	21.82	928567	2425757	C++	Konstanta	
5	21.67	3226164	2425836	Python3	MawaDLX	
5	21.29	1414873	2425743	F#	Volcomix	
5	20.82	1457162	2425762	C++	JFB	
5	20.82	1854246	2425756	C++	Counterbalance	
5	20.79	1436776	2429395	C++	BrainSolver	
5	20.69	1378958	2425842	C#	Illedan	
5	20.68	1034635	2425752	C++	SlyB	
5	20.35	925695	2425841	OCaml	Boulet	
5	20.3	1802967	2434715	Python3	Meruem	
5	20.11	2242201	2425824	C++	Maryan	
5	20.06	2923506	2431303	C++	darkhorse64	
5	19.98	226528	2425774	Java	Manwe	
5	19.95	3211735	2470842	C++	Fireballl	
5	19.85	2924895	2425811	C	trictrac	
5	19.74	3274049	2442332	Python3	Tarleya	
5	19.65	788361	2425755	C++	Bob	
5	19.41	1611699	2425773	Java	EpiFlop	
5	19.05	1845617	2425807	Kotlin	Shingy	
5	18.98	1479930	2471311	C++	LeRenard	
5	18.75	3294304	2441721	C#	Cherubchucky	
5	18.43	2119304	2425748	C++	Aname	
5	18.39	1792532	2434978	C#	Zanbez	
5	18.26	1898847	2429735	C	faga	
5	18.21	1855354	2460306	C++	KiwiTae	
5	17.97	870186	2425866	Javascript	Till	
5	17.51	2741162	2425785	Kotlin	YannT	
5	17.39	3118570	2425726	C++	Razovsky	
5	17.38	2345902	2480821	Python3	HO	
5	17.3	1579627	2425744	C#	Bahrani	
5	17.13	1490383	2428963	Kotlin	arkwaw	
5	17.04	1059996	2425798	C#	Molybdene	
5	16.93	490588	2425846	Python3	Uljahn	
5	16.9	881037	2425781	Java	Amadeuszx	
5	16.82	1629241	2425777	Java	DeVan	
5	16.14	1127783	2425806	Python3	zouzou	
5	16.07	1001096	2425830	C#	MyIIone	
5	15.88	3315995	2425803	Python3	Gonny	
5	15.73	567777	2425826	Java	GTS	
5	15.59	1163546	2425851	C#	Pyou	
5	15.57	1464932	2425837	Java	Tiramon	
5	15.51	1853999	2425753	C++	Rounddice	
5	15.2	1418821	2449086	C++	input.txt	
5	14.86	1673512	2431224	C++	Ryoken	
5	14.82	335954	2425782	Java	nmahoude	
5	14.73	1412263	2425859	PHP	PatrickMcGinnisII	
5	14.65	2018552	2425745	C++	gurualo	
5	14.51	2415232	2425815	Kotlin	Pignolo	
5	14.19	3226448	2425787	Python3	tobk	
5	14.15	1733593	2425732	Scala	Wei-1	
5	14	1305374	2425792	C#	Frankich	
5	13.96	1788945	2425813	Python3	FabienDaniel	
5	13.93	2950376	2425747	C++	MarKes	
5	13.9	1399382	2432821	C#	Regulus136	
5	13.88	1194057	2425772	C++	Altivar	
5	13.87	2948040	2425860	Javascript	Pouyou	
5	13.83	1836058	2425831	C++	SeebOmega	
5	13.77	1783604	2425725	C	Vry	
5	13.77	2007852	2425809	Go	Zorg1	
5	13.73	802171	2425856	PHP	Merome	
5	13.73	2990918	2425832	Javascript	Dingodino	
5	13.72	1760921	2431231	Go	[Leonardone]-[-_-]-[NEETSDKASU]	
5	13.71	735487	2425769	C++	amurushkin	
5	13.7	2709791	2441319	Python3	Mouugli	
5	13.69	568476	2425731	Java	Dje54	
5	13.55	155774	2441318	C++	dwarfie	
5	13.5	808454	2426404	Java	.EagleDawn.	
5	13.42	3054071	2427325	Python3	Filosofix	
5	13.18	512097	2425852	Haskell	Stilgart	
5	12.95	2036356	2428558	C#	Choumanboy	
5	12.94	811622	2425788	Python3	Scarfield	
5	12.54	1734105	2432376	Python3	Bibou	
5	12.21	1814485	2427131	C#	Fluttershy	
5	12.11	2931246	2439952	Python3	Kukiss	
5	11.99	194152	2425858	PHP	progin	
5	11.92	2480683	2483620	C#	BigChees	
5	11.92	862919	2425789	C++	Astrobytes	
5	11.9	2868769	2425736	C#	Lionel_	
5	11.41	3028864	2425764	VB.NET	lorcQc	
5	11.33	2976964	2467750	Java	BenjaminUrquhart	
5	11.2	1657690	2425778	Kotlin	vinzz	
5	10.82	2049979	2441478	Python3	130N35	
5	10.69	1498163	2425767	Java	Ben-oit	
5	10.67	2438065	2445930	Javascript	Wiljam	
5	10.62	1757536	2427117	C++	BlueGhost31	
5	10.62	1572888	2441166	Python3	DirtyHarry	
5	10.62	153965	2425727	Python3	Keelhaul	
5	10.62	3356533	2425776	Java	gdbmanu2	
5	10.61	2104758	2433222	Python3	Danifae	
5	10.59	2043908	2427179	C++	AntiSquid	
5	10.57	2772292	2429023	C++	Sprattus	
5	10.53	257832	2441410	C++	BlaiseEbuth	
5	10.52	1225445	2428149	C#	Lentaq	
5	10.51	2290633	2427950	Python3	field3	
5	10.49	734401	2430766	C++	b0n5a1	
5	10.49	3360703	2427951	Python3	PrzemekS	
5	10.48	1077559	2469070	Java	PhOeNyX	
5	10.47	1330431	2425805	Javascript	TzeKin	
5	10.39	2086031	2425765	Javascript	utkuufuk	
5	10.32	1603088	2425735	Java	HyperDec	
5	10.23	1095913	2425766	C++	Yamatan	
5	9.98	1679978	2441803	C	joel76	
5	9.85	1158238	2467293	Python3	Veka	
5	9.71	1899200	2441617	C++	Ellain	
5	9.56	973040	2441808	C	papyjo	
5	9.39	2104815	2448524	Python3	MaTMaT	
5	9.18	2819160	2441479	Java	Sallaire	
5	9.18	3213465	2427228	Python3	Gegene	
5	8.62	2490008	2425828	C++	ebicochineal	
5	8.17	1238934	2458135	C++	accorp	
5	7.6	2855929	2441719	C++	Smour	
5	7.46	3064190	2460447	C++	Sinnanodelta	
5	7.28	1687754	2425751	Java	cg123	
5	7.11	2077458	2441055	Go	Ragi	
5	6.09	1728288	2440779	C#	MOLP	
4	20.15	481988	2448416	Kotlin	DevKirill	
4	20	3319491	2469278	Java	AMCG_TEAM37	
4	17.59	1518504	2477216	Kotlin	bohuss	
4	17.57	1178569	2425955	Python3	Azerrr	
4	17.56	1443538	2425917	Java	Gevater_Tod4711	
4	17.55	1717187	2421893	Swift	zozoped	
4	17.51	2158982	2442711	Javascript	Barbossa	
4	16.46	979569	2446152	Java	khanh_alice	
4	16.45	2349971	2427838	C#	dextreme08	
4	16.4	218189	2454930	Python3	[CG]Maxime	
4	16.38	1272263	2425948	Python3	Caled	
4	15.6	3349513	2427015	Java	lamisedaxeh	
4	15.19	1029602	2441628	C	Potemkine	
4	14.76	1416686	2425992	C#	Avatar256	
4	14.66	934630	2482491	Java	M2ks	
4	14.59	2107217	2463880	C++	Oh-Maley	
4	14.35	1712706	2425924	C#	O.M.	
4	14.04	1606614	2462666	C#	Wazaa	
4	13.79	2762653	2429071	C++	RAAAT	
4	13.3	2678083	2425918	Python3	Khazou	
4	13.16	1713174	2483463	Python3	BigUP	
4	12.79	1407621	2425923	C++	Taohbi	
4	12.63	893177	2425925	C#	Rebelwillow	
4	12.54	153057	2425954	PHP	PierralF	
4	12.34	904881	2425949	Rust	lpenz	
4	10.74	2092623	2425926	Java	YoshiNoob	
4	10.65	969000	2425940	Go	KB	
4	10.6	3035808	2425951	C#	PinpinLeLapin	
4	10.45	1443075	2425933	C++	Wolfy82	
4	10.35	1743344	2425892	Javascript	ush189	
4	10.21	1193974	2425915	C++	simon9000	
4	9.99	1333727	2425934	C++	mai	
4	9.77	2100572	2436827	Python3	sirsatan	
4	9.73	2073179	2456356	Python3	Biwere	
4	9.66	1034499	2483502	Java	DOS	
4	9.16	563069	2425937	Python3	Darkris	
4	9.12	1173137	2426250	C++	chouetz	
4	9.09	2575431	2435042	C++	Kyubi	
4	9.06	914013	2425891	Python3	HexTree	
4	7.93	2497890	2425922	C#	BlackBird	
4	7.79	3356703	2425942	Javascript	MickaelB	
4	7.45	2718975	2425936	C	mykeich	
4	7.39	2508635	2425909	C++	hemhel	
4	6.8	1096274	2425953	C#	DrBrask	
4	6.63	1485989	2425946	Python3	ReActiveNZ	
4	6.37	3304110	2425931	Java	MathieuSoysal	
4	6.16	2716329	2449919	Python3	Recher	
4	5.83	3307111	2466729	Python3	9High-LAB	
4	5.76	1133716	2426565	Javascript	Jbz797	
4	5.68	2373953	2425929	Javascript	Hadrien.R	
4	5.66	650661	2425945	Ruby	Syro	
4	5.65	1740037	2465296	Scala	ereiam	
4	5.6	1738638	2426269	C++	ThibaultLasou	
4	5.44	3390400	2429789	C#	JackSteele	
4	5.38	3325474	2434165	Rust	Bobbadillio	
4	5.33	2590149	2425921	Python3	GoofyGas	
4	5.21	1192837	2425932	Rust	davidB	
4	5.13	873958	2425919	C#	cheeser	
4	4.39	1828329	2425906	C++	Speedphoenix	
4	4.14	3268873	2468422	Python3	AleksY	
4	4.09	2245596	2425905	C++	BAZooo	
4	3.94	3197936	2481426	C	Kiseli	
4	3.6	571731	2425935	Kotlin	Polf	
4	3.27	3327027	2425939	Python3	Ton7on	
4	2.92	392581	2425914	Java	goq	
4	2.87	2455616	2425916	Java	JeanClaude44	
4	2.5	1759839	2425897	Python3	matleg	
4	1.6	854169	2462002	C++	Silmaen	
4	1.59	1046623	2425913	Java	the_pins	
4	1.39	1146138	2425958	Javascript	Hyperlisk	
4	1.34	1926967	2427290	Kotlin	Stanworld	
4	1.19	3390830	2434527	C#	Mike89	
4	1.16	953094	2430994	Python3	Witman	
4	1.12	3305510	2425907	PHP	TBali	
4	1.12	827476	2425890	Javascript	Underfloor	
4	1.12	2420085	2427887	C#	TDG25	
4	1.11	3392247	2431226	C++	Huddicle	
4	1.11	3203149	2425896	Python3	marcopovitch	
4	1.1	2724981	2425956	C#	Majeck	
4	1.1	2983004	2433662	Java	tazorax	
4	1.08	2633560	2430739	PHP	Sunitrams	
4	0.67	3342434	2425928	Java	mkeppler	
4	0.31	225875	2445027	C#	leff	
4	-0.63	1371420	2430747	Rust	FerrusDude	
4	-0.8	993630	2475548	Python3	WVN	
4	-1.36	1409669	2440773	C#	cybermat3	
4	-1.39	878168	2440772	Python3	Czaporka	
4	-1.77	2387233	2483241	C#	ThePrimeEvil	
4	-1.8	3421800	2479904	C#	Ackherst	
4	-1.89	1825989	2432499	Python	GanjaMan420	
4	-2.27	2952263	2456816	Python3	RenSuzaku	
4	-4.56	3164032	2446142	Java	titan5i1v3r	
3	5.81	1483234	2421235	C#	jbl	
3	4.88	3020792	2414846	Scala	torquemada	
3	3.95	1046726	2422668	Python3	theLaenTheorist	
3	3.94	2067285	2431796	Java	bertrand-a	
3	3.94	3097480	2418710	C++	Sanytrama	
3	3.94	3027440	2419704	Ruby	Stef_C	
3	3.89	436136	2416836	Java	unrecovered	
3	3.7	909782	2412370	Python3	Harkness	
3	3.58	1968935	2426636	Java	MicCode	
3	3.31	3358209	2418446	Python3	Foudezic63	
3	2.99	3051977	2441629	Python3	GohYongJing	
3	2.81	3440208	2477511	Python3	ul2	
3	2.71	2447030	2426730	C++	Stl	
3	2.47	2468145	2423882	Java	jvandeve	
3	2.34	1894833	2464840	Python3	Rimailleur	
3	2.33	523846	2445564	C#	Palmipedus	
3	2.23	314562	2421643	Javascript	Mechar	
3	1.88	3381264	2479193	C#	Crying_Lightning	
3	1.82	1629402	2423208	Haskell	asvyazin	
3	1.34	2572485	2415302	Ruby	DGynn	
3	0.74	1511207	2414797	Python3	Digon	
3	0.6	934381	2435691	Rust	PolyB	
3	0.35	2687239	2414646	PHP	iskren	
3	0.31	792813	2413329	Python3	VilBoub	
3	-0.28	711254	2428073	C#	supertom44	
3	-0.29	1706883	2414485	C#	CommanderCero	
3	-0.38	3196328	2476267	C++	LilithRavenloft	
3	-0.56	3458577	2475036	Python3	Cald	
3	-1.09	2219419	2412940	PHP	zarnoex	
3	-1.14	152907	2414544	Java	FrMe	
3	-1.21	3376048	2427736	C#	flyingscot5	
3	-1.28	1509238	2436543	Rust	Cosmo	
3	-1.37	1632294	2415271	C#	code.name	
3	-1.61	2719604	2416527	Python3	vpoulailleau	
3	-1.85	1594351	2426243	PHP	elplouk	
3	-1.94	2688693	2420484	Go	Catagami	
3	-1.98	1815583	2433467	C++	HarderTilt	
3	-2.26	2907275	2452571	C++	Cooke	
3	-2.43	200480	2432416	Java	Touitoui	
3	-2.56	371603	2412773	Ruby	martin	
3	-2.82	604167	2414718	Python3	chango	
3	-2.86	2636264	2483196	Python3	mattdeal	
3	-2.96	3352676	2416325	Javascript	3t0n	
3	-3.14	1528274	2414473	Ruby	BlanCap	
3	-3.49	891351	2415481	C#	AhmedMaher	
3	-3.52	1288527	2412771	C++	Snef	
3	-3.84	1274026	2447930	C#	Sethius	
3	-4.16	2763458	2416744	Python3	Lokoslav	
3	-4.34	3207204	2416545	Java	RomanceDawn	
3	-4.71	3046855	2420961	C#	YopYan	
3	-6.09	1374052	2414595	Java	Pesegato	
3	-6.18	2334537	2418295	C#	ZenleeK	
3	-6.32	3363660	2422572	Python3	Irathia	
3	-8.36	1763812	2413571	Python3	Gainsboroow	
3	-13.58	3389366	2427890	C#	NgRentBois	
2	12.17	933456	2459409	Python3	Oran	
2	10.38	1442750	2477870	Javascript	GwadaKing	
2	9.75	3383404	2425973	Python3	beatho	
2	8.16	1048580	2438276	C#	Hueco	
2	7.95	3386139	2458730	Python3	MostComplicatedUsername	
2	7.92	894599	2452701	Java	DidierC	
2	6.67	1491995	2418363	C#	Tyir	
2	6.51	3071857	2415427	Python3	sprogslegs	
2	6.19	3291497	2418846	PHP	FalHuor	
2	5.75	3061689	2464620	Go	GiovanniDejan	
2	5.33	1876212	2475750	Python3	PFischbeck	
2	5.22	3224372	2421708	Python3	Ch7koor	
2	4.74	3154694	2448365	Python3	TheAristos	
2	4.4	969560	2427545	Java	Bleki	
2	3.79	1453140	2444740	VB.NET	believerboy	
2	3.75	391563	2415689	C#	Bariska	
2	3.26	3336221	2422680	C	Alezzi	
2	3.25	2470677	2425498	C++	Goujon	
2	2.71	2108962	2424271	Python3	DeveauP	
2	2.37	1948265	2464600	Python3	_cchoc_	
2	0.63	2252914	2420918	Python3	Malleek	
2	0.35	3361646	2427677	C#	vorkem	
2	-0.04	1849798	2430157	Java	TenOldMen	
2	-1.3	1399092	2414767	C#	SimonBruins	
2	-15.79	1803061	2418506	Python3	SmokingJoe	
1	10.21	1914730	2458205	Java	LumpyTheGreat	
1	9.02	1582011	2444148	C++	cryp	
1	7.69	1835014	2416133	C	Frits	
1	6.73	1525816	2419171	Javascript	Flodnes	
1	6.45	2238294	2437472	Javascript	DVidian	
1	5.9	2678542	2477129	Javascript	hello79621	
1	5.84	2977626	2464210	Python3	Sandell0	
1	5.25	3374334	2418359	Javascript	hotdream1990	
1	3.73	2113440	2418678	C++	EEngineer	
1	2.68	1525831	2473171	C++	ntsd	
1	2.65	3373792	2416492	Python3	Ko_	
1	1.35	1829569	2415927	Python3	[0___0]	
1	-2.24	3351882	2414887	Rust	lampshade	
1	-2.31	3267337	2442959	Java	NEXT	
1	-4.45	3267429	2443710	Java	EduardK	
1	-11.81	3285774	2461797	Python3	AyoubChoukri1	
1	-12.69	2377428	2432275	Python3	nfourcau	
0	9.35	1409466	2474090	C++	NguyenTatDat	
0	7.67	3370174	2428370	C++	MrProgramm	
0	2.96	3363216	2445540	C++	Kehny	
0	2.29	1990452	2444308	C#	Benoit_L	
0	2.29	815488	2414029	Java	Seti	
0	2.28	2241559	2466580	Python3	eskeln	
0	1.93	2713608	2464190	Ruby	LostSymphony	
0	-10.97	3433376	2459108	C++	Vivaan1223	
0	-12.68	3338326	2412289	C++	PonyMarket	
