# time=2019-09-07 08:00:40
# count=2259
#League	Score	UserID	AgentID	Lang	Pseudo
3	15.75	1577449	912648	C#	verysuperfamous
3	15.73	256955	906953	C++	cup_of_tea
3	15.66	1124679	648456	C++	Tinaud
3	15.66	987041	490714	PHP	particleflux
3	15.61	1252380	483151	Java	Glopp
3	15.47	1780436	985913	Python3	Dambre
3	15.4	1189679	490463	C	Wayde
3	15.2	1647688	764887	Java	rainbow_power
3	15.19	1336138	748112	Python	wyrdoe
3	14.76	1348621	484296	C	sephi
3	14.66	1169264	2357183	Java	moarrrr
3	14.63	366305	510081	C++	Mgayar
3	14.6	1654458	785467	Scala	thirstycrow
3	14.53	1981732	1642463	F#	MJS
3	14.53	1583689	973185	Java	aZra
3	14.53	597560	489542	C#	DarkWaw
3	14.46	1870937	2369460	C++	westicles
3	14.37	1131250	587460	Perl	Jooo
3	14.33	1984221	1337841	C++	Kyosuke
3	14.29	1814936	1448340	PHP	Kamakurayama1192
3	14.29	1391953	503730	Java	latikov
3	14.28	854169	2465530	C++	Silmaen
3	14.28	1111090	603532	C#	paslecode
3	14.26	566819	500548	Python3	eny0
3	14.26	836678	1433522	C++	vasylbo
3	14.25	1854123	1397620	C++	hiroko
3	14.22	1434515	505775	C++	scor-A
3	14.22	1602169	728291	Python	Allaran
3	14.21	1528274	809545	Ruby	BlanCap
3	14.19	553938	639726	C++	MagAlex
3	14.19	364118	495132	C++	MajdMG
3	14.11	1405402	546505	Scala	Palaing
3	14.1	389175	509892	Java	Folkenn84
3	14.1	1464932	506169	Java	Tiramon
3	14.09	1368530	573491	C#	Hassenplug
3	14.09	1372584	485250	Rust	megumish
3	14.08	1017294	660755	Java	Hawkinou
3	14.08	1461866	501120	Java	Spacebird1313
3	14.07	788997	583169	C#	aLeX__
3	14.07	1490846	586995	Java	dibjuv
3	14.04	1630890	1128747	Java	Wld
3	13.98	1958617	1312020	C++	ButylkaKefira
3	13.94	2290633	2353256	Python3	field3
3	13.87	879946	483501	C++	Loghorn
3	13.86	1060181	573524	Ruby	Dabou
3	13.81	186179	2054529	C++	Nagrarok
3	13.81	2011587	1321536	C	Tama-tama
3	13.79	1406994	494149	Python	DrWeird
3	13.72	918352	1877579	C++	CoYoTe99
3	13.7	484004	506823	C#	aCat
3	13.61	1463587	498832	Python3	steeni
3	13.57	425462	482255	Java	Azt-yur
3	13.53	192600	1403324	Python3	cyctemic
3	13.41	542990	561109	C++	Mindstan
3	13.34	880044	493036	C#	Dalmali
3	13.34	1300254	1077055	C++	Escdemon
3	13.14	1473172	1762964	C++	EntropyIncreaser
3	12.99	956529	2107303	C++	Moduus
3	12.75	1673512	1441348	C++	Ryoken
3	12.59	1025212	482884	Java	Asterixk
3	12.58	1713174	1854273	Python3	BigUP
3	12.57	2416641	2408629	Javascript	Zenoscave
3	12.51	1420817	511333	Javascript	TheMagicShop
3	12.45	1304434	1419807	Java	MP-63
3	12.4	1348523	492441	Python3	Numb_
3	12.4	1838289	1210447	C++	Dagal
3	12.37	224382	503038	Haskell	Matt3148
3	12.34	1330864	502576	C	Myst22
3	12.31	1003861	490652	C++	Akamatsu
