League	Score	UserID	AgentID	Lang	Pseudo	#time=2019-09-07 11:49:11,count=2835
4	18.97	498366	1438697	PHP	Vat	
4	18.95	2255187	2063662	PHP	rom_02	
4	18.89	1422461	1438766	Java	windmill	
4	18.89	1530051	1438687	Python3	UlYoP	
4	18.87	697152	1438807	Java	Bander88	
4	18.85	878993	1438749	C++	Lipisti	
4	18.85	2330513	1637944	C++	OldBeaver	
4	18.85	1390227	1438830	Javascript	scorbiere	
4	18.83	1524771	1445799	Java	Pyroxn	
4	18.82	1407358	2082966	Javascript	vvdragon	
4	18.75	226551	1438779	Python	dzemeuksis	
4	18.73	743029	1438970	C++		
4	18.69	1830625	2319759	C++	-Rutger-	
4	18.69	1783604	1439655	C	Vry	
4	18.69	1413879	1444779	Python3	BetaRavener	
4	18.65	1997367	1438971	Python3	Code_Cube	
4	18.65	826359	1438813	Python3	Skywalker	
4	18.61	218189	1438745	Bash	[CG]Maxime	
4	18.61	2455616	2054236	Java	JeanClaude44	
4	18.58	802171	1438964	PHP	Merome	
4	18.53	1449433	1439518	C++	Rolf	
4	18.53	1764618	1438758	C++	ave99	
4	18.53	964169	1438887	Perl	ivanoff.org.ua	
4	18.49	788997	1700461	C#	aLeX__	
4	18.49	2463909	1843182	Java	ckobayashi	
4	18.46	972894	1857427	C++	resty-daze	
4	18.45	2320530	2470642	Python3	Ferris	
4	18.45	1502510	1438733	Python3	Flaf	
4	18.42	950027	1438873	Java	Enleur	
4	18.37	3279408	2314200	Java	Nilm	
4	18.34	510000	1438898	C#	Nephalim	
4	18.34	267148	1438761	Java	d3dave	
4	18.26	318943	1448815	C++	skekses	
4	18.25	1950428	2410492	C++	gabfou	
4	18.23	229559	1438715	Javascript	Klapmox	
4	18.23	826372	1438834	Java	skyyker	
4	18.22	1597857	1438663	Python3	RedZ0ner	
4	18.21	576371	1512539	Scala	Caliban78	
4	18.2	371603	1578849	C++	martin	
4	18.1	849622	1438897	Java	peykan57	
4	18.09	2097730	1456085	Python3	TomTomK	
4	18.02	1071448	1676441	C#	El_Miguelito	
4	18.01	461646	1438896	C#	Kostadinov	
4	17.96	186225	1439524	PHP	bob1	
4	17.93	1782216	1444935	C#	safulkin	
4	17.9	429753	1438799	Python3	Frogkiller	
4	17.8	3373803	2440167	PHP	Fanfoi125	
4	17.76	892056	2121494	Java	LaurentTrk	
4	17.68	1301789	2152997	C#	NafLaRage	
4	17.63	389473	1438819	Go	BigBart	
4	17.54	1251381	1438820	Java	ZepHead	
4	17.47	828213	1584191	Go	anst	
4	17.4	909992	1438886	C++	PluC	
4	17.38	1191265	1438806	C	TeamHNTSS	
4	17.23	1607791	1438685	C++	ildar_1988	
4	17.16	1114698	1472354	Java	xiaohouzi	
4	17.1	1488054	1438947	Java	vsakraf	
4	17.04	1459470	1438931	C#	pretzlak	
4	17.03	1655517	1463436	Python	gdrr	
4	16.95	153213	1439077	Java	Phantom	
4	16.89	914920	1438839	PHP	tgoi_ORATTA	
4	16.86	2108531	1439068	C#	Abso	
4	16.82	152953	1438911	Go	Minicalion	
4	16.76	617305	1439073	Python	Enoch	
4	16.76	1300017	1438905	Java	Rambler	
4	16.72	1579924	2480436	Rust	sourlime	
4	16.71	198916	1576394	Java	WhatTrickeryIsThis	
4	16.69	1377821	1449259	Python3	Gautamas	
4	16.69	2156997	1463437	Perl	TicTacThor	
4	16.64	2218937	1590445	Python3	37001832-Brandon	
4	16.64	2468763	1676996	Javascript	BBfpv	
4	16.63	1107630	1455626	Go	dbenque	
4	16.63	522308	1438893	C++	links234	
4	16.62	256333	2410790	C++	Caracole	
4	16.6	1293284	1439530	Python	NaraJeamfry	
4	16.57	1829569	2111082	Python	[0___0]	
4	16.56	2052570	1608040	C#	Cafeine	
4	16.56	1489925	1439072	Python	DeSet	
4	16.55	1854246	1438744	Javascript	Counterbalance	
4	16.55	282316	1440122	Javascript	lu22do	
4	16.55	576907	1438800	Java	Coelso	
4	16.53	1740037	1445100	Scala	ereiam	
4	16.52	1765440	1438907	Python	AndrzejOw	
4	16.51	2373749	1632755	C#	razEmote	
4	16.49	1229284	1439541	Python	Prajyoth	
4	16.49	1391603	1439070	C#	Morten242	
4	16.48	256955	1438762	C++	cup_of_tea	
4	16.48	870186	1439079	Java	Till	
4	16.45	236902	1438712	C++	Tryum	
4	16.45	776033	1438668	C#	Romus	
4	16.44	1610378	1458906	Python3	javimb	
4	16.44	389632	1438760	Python	ma	
4	16.43	1343111	1438818	Javascript	Thal	
4	16.42	297160	1438857	Java	deathpote	
4	16.42	1457638	1439071	C#	Tesharp	
4	16.4	181089	1438688	Java	[CG]OlogN	
4	16.39	1410353	1439074	Rust	SwagColoredKitteh	
4	16.38	1700394	1438910	Java	MancoCapac	
4	16.38	1131250	1438835	Perl	Jooo	
4	16.35	1341520	1439076	Java	egaetan	
4	16.34	1510739	1439078	Python3	nilswloka	
4	16.32	1631782	1623619	Python	kimiamania	
4	16.31	1701043	1575750	C++	Qnu	
4	16.31	1376740	1504614	PHP	rere	
