League	Score	UserID	AgentID	Lang	Pseudo	#time=2019-09-07 11:28:33,count=521
6	21.4	1333727	2334242	C++	mai	
6	21.27	2043908	2460093	C++	AntiSquid	
6	21.22	1601217	2339840	C++	Heide	
6	21.2	2600493	2343921	Java	SuperNit	
6	21.14	2923506	2334237	C++	darkhorse64	
6	21.11	1341520	2354604	C	egaetan	
6	20.87	1407621	2339788	C++	Taohbi	
6	20.86	1740037	2334298	Scala	ereiam	
6	20.77	1487392	2354496	Java	Razielwar	
6	20.75	2158902	2334463	Scala	Snowbart	
6	20.73	1783604	2334651	C++	Vry	
6	20.73	3080189	2348597	Python3	Multiplicity	
6	20.73	886483	2334650	ObjectiveC	R4N4R4M4	
6	20.71	992329	2356495	Python	BeeGee	
6	20.7	1740232	2334656	Javascript	elen	
6	20.67	2416641	2367700	C#	Zenoscave	
6	20.66	1792532	2358092	C#	Zanbez	
6	20.64	1036976	2334905	Python3	MojoJojo	
6	20.63	1335230	2334294	Python3	jft63	
6	20.55	3226448	2437882	Python3	tobk	
6	20.54	3243245	2334793	C++	seratj	
6	20.52	1399382	2339787	C#	Regulus136	
6	20.5	3046779	2357339	Kotlin	Kathrin	
6	20.46	788361	2334240	C++	Bob	
6	20.33	3235897	2334297	Java	DanielGorski	
6	20.15	1499779	2356496	Java	NomadZ	
6	19.93	1673512	2355311	C++	Ryoken	
6	19.9	1498442	2355301	Javascript	NSzx	
6	19.8	490588	2334752	Python3	Uljahn	
6	19.71	1853956	2334252	PHP	Nkoyan	
6	19.64	512097	2335797	Haskell	Stilgart	
6	19.54	1894833	2334231	Python3	Rimailleur	
6	19.5	2316796	2334456	PHP	Psio	
6	19.49	257832	2466942	C++	BlaiseEbuth	
6	19.02	802171	2334774	PHP	Merome	
6	19	925695	2340885	OCaml	Boulet	
6	18.81	2970388	2359943	Java	TheSerpe	
6	18.8	1498163	2438154	Java	Ben-oit	
6	18.73	1480384	2334666	C++	RockyMullet	
6	18.68	1903645	2335853	C++	Zerksud	
6	18.38	232528	2406283	C++	cegprakash	
6	18.36	1816783	2356491	C#	NightLuna	
6	18.08	808454	2334333	Java	.EagleDawn.	
6	17.38	2718975	2335822	C	mykeich	
6	17.32	2002555	2437925	Python3	MAXN	
5	22.73	2123423	2476094	PHP	splanard	
5	22.48	3060932	2388270	Java	boumagik	
5	22.28	2242201	2328301	C++	Maryan	
5	21.93	735487	2328638	C++	amurushkin	
5	21.8	828239	2337073	C#	[SG]Bisou	
5	21.67	3118570	2328109	C++	Razovsky	
5	21.54	1572888	2328103	Python3	DirtyHarry	
5	21.35	1274026	2332981	C#	Sethius	
5	21.29	1326773	2344131	Java	Koegas	
5	21.28	3075636	2329781	Dart	Dr-D	
5	21	1238934	2328037	C++	accorp	
5	20.92	3203149	2406270	Python3	marcopovitch	
5	20.84	153957	2330986	C#	JeremyV	
5	20.81	1931824	2328055	Java	Litops	
5	20.76	1753077	2328298	C++	codingWhale	
5	20.64	1455753	2328299	C++	Lysk	
5	20.49	3197936	2328264	C	Kiseli	
5	20.48	2122087	2328010	C++	RENZOU	
5	20.48	1756952	2328027	C++	Petras	
5	20.23	1651613	2328135	Go	ford	
5	20.22	2786666	2328057	C++	TetraktysPhi	
5	20.19	1752518	2430167	Java	Akirender[CodingStones]	
5	20.17	2497890	2334897	C#	BlackBird	
5	20.16	1050490	2328079	C#	Snark_Chaser	
5	20.14	3160781	2328570	Java	Aenerion35	
5	20.14	567777	2332983	Java	GTS	
5	20.13	614215	2335071	Java	Jo	
5	20.04	1411735	2330537	Ruby	lordaniel	
5	20.04	3235896	2421220	Java	Fenz	
5	20.03	1001096	2328104	C#	MyIIone	
5	20.02	1427078	2329751	C#	ToshiTuringMachine	
5	19.97	978300	2404491	Go	AngryHamster	
5	19.95	198916	2328045	Java	WhatTrickeryIsThis	
5	19.93	1802967	2328776	Python3	Meruem	
5	19.88	524638	2329298	C++	miklla	
5	19.81	1970506	2414939	Python3	Taldor	
5	19.79	1687754	2344899	Java	cg123	
5	19.77	331880	2330060	C++	Monstruo	
5	19.72	865548	2352022	Python3	Kktus	
5	19.67	2741162	2341203	Kotlin	YannT	
5	19.65	1114834	2334634	Python3	k4ng0u	
5	19.63	1458157	2329771	C++	chocolatecharlie	
5	19.61	3373803	2439531	PHP	Fanfoi125	
5	19.57	2491360	2328004	Java	jenthomas88	
5	19.55	351062	2330548	C++	Neumann	
5	19.55	1788945	2337088	Python3	FabienDaniel	
5	19.48	1076583	2432761	Javascript	olimago	
5	19.47	1206537	2328701	Ruby	MadKnight	
5	19.46	1306541	2335811	Python3	Steuh	
5	19.44	1836058	2328265	C++	SeebOmega	
5	19.44	2746799	2338270	Haskell	eal	
5	19.43	2490008	2328068	C++	ebicochineal	
5	19.42	2662239	2358570	Go	MarvinTheMartian	
5	19.35	1201796	2328306	C++	P.Greze	
5	19.33	1753925	2329752	Java	Wildcat	
5	19.28	2715896	2342965	C++	TronFortyTwo	
5	19.17	1416686	2362697	C#	Avatar256	
5	19.14	153683	2332660	Java	40R15T3	
5	18.99	2687239	2335197	Javascript	iskren	
5	18.96	1584802	2330536	C++	emh	
5	18.92	1869024	2328003	Java	Xa2017	
5	18.87	1481544	2332664	C++	ZarthaxX	
5	18.86	3165536	2339578	C#	barbora	
5	18.85	1957077	2405345	Java	domak	
5	18.76	2112519	2332044	Java	jaaannnaaa	
5	18.74	563069	2328136	Python3	Darkris	
5	18.57	1607395	2332802	C#	Osuran	
5	18.57	3028864	2334020	VB.NET	lorcQc	
5	18.57	154388	2480984	Rust	WORST_DEV_EVER	
5	18.57	225875	2335194	C#	leff	
5	18.38	476340	2328676	Swift	iRinji	
5	18.37	1865475	2328006	C++	Tichy	
5	18.36	2990918	2340365	Javascript	Dingodino	
5	18.36	2073179	2456382	Python3	Biwere	
5	18.32	371603	2328085	Ruby	martin	
