Score	UserID	Pseudo	#golf,count=1333,time=2020-10-07 03:30:52
180	981120	LEBOYZ	
180	891432	isentiabov	
180	1835449	Guide	
180	2672516	Mallou	
181	952278	AndyB37	
181	911660	TeeCee	
181	1171538	o.b	
181	1414566	btoa	
181	329599	ookio	
181	1445555	Jerame	
181	1746123	xnorbal	
181	2780988	404Genesis	
181	3489223	KarloHubai	
181	3075101	Krantt	
182	174410	Tester7	
182	918984	AlexPankratov	
182	947166	Hunt3r	
182	1222185	MagNeteC	
182	1435671	FlorianMnn	
182	1603199	Shinidoki	
182	1397828	_ryuu	
182	2255187	rom_02	
183	641593		
183	1065687	Xawirses	
183	1073626	solibaba	
183	894111	Timmy	
183	1501006	byFd	
183	1660882	TitiEtLoloFontDuSki	
184	464006	Ryugate	
184	944256	bulhi	
184	830819	johnnyhibiki	
184	1116800	sergiofg	
184	1105130	anacando	
184	1115338	AbdouHabibi	
184	1252854	viktor_mf	
184	1014924	TommyP	
184	826372	skyyker	
185	1043658	Rhum2	
185	1206537	MadKnight	
185	1223883	danproj	
185	1252380	Glopp	
185	1285639	nullvalidator	
185	1227121	Xicoria	
185	1775030	Hardchoucroute	
185	1719856	YOANN	
186	430229	DanGimeno	
186	909816	Neomenphys	
186	1209271	Jum	
186	1000953	Legilmoon	
186	995101	gomeZZZ	
187	977749	Portos	
187	715683	ivancea	
187	241628	godie	
187	1121944	StuartGoss	
187	1023606	michalkaziu	
187	1208690	EmanueleFilannino	
187	836069	snoyes	
187	1123010	kerro	
187	1359401	mpeter011	
187	1579701	Zeranic	
187	1709692	LaFayette	
187	1135515	Madales	
187	3872108	TD1334	
187	3849087	Nawael	
188	958123	The_Wicked	
188	293856	Seb	
188	1118206	Ferdy	
188	894005	Manu_from_Frozes	
188	1666629	Chmod	
189	222994	D3NM0N	
189	933552	Slaanaroth	
189	1100295	yonisolo	
189	896166	Norek	
189	1466568	AndreyPetrusev	
189	1306429	Neckers	
189	1181221	gippopo	
189	2970614	Asthegor	
189	2290633	field3	
190	890413	spei	
190	1309500	StephN	
190	1581981	Laonel	
190	821034	Wisthespider	
190	1201108	Neilyroth	
190	3069942	andcarpi	
190	3189340	polonais45	
190	292595	GN4RK	
191	1052976	MatasR	
191	1062962	ArmandO.S.	
191	1324018	Gnarco	
191	1279654	Nwk	
191	1184983	MLescaudron	
191	2048351	Dodomax	
191	1904462	oronodea	
191	869440	pjonckiere	
192	909817	Osaxis4	
192	911639	Ste	
192	1529377	klaernie	
192	1458157	chocolatecharlie	
192	3350309	Azzrael_	
193	878174	G_L_R	
193	188522	iolcos	
193	2511772	ChristopheFerreboeuf	
193	3682177	jiro90	
194	1274473	mjmadsen	
194	1021457	Loicos	
194	1127908	Bigbaz	
194	2106454	kaiser97130	
194	2146324	Grumly	
194	2477163		
194	847335	ralfaxl	
195	1042244	ToTo	
195	319792	cjulien02	
195	1289435	Sieg	
195	1358582	EmOwen4	
195	1438567	adomnom	
195	1371345	Lamardechois	
195	2121005	Biren	
195	1747550	Rafalon	
195	3655904	Sharkjoe	
196	910035	Mastermind	
196	926243	Endre	
196	1005213	Dakzilla	
196	1074146	oneandzero	
196	1127169	YevgenyPark	
196	1200579	BriceF	
196	913960	MrLeon	
197	1124839	Kao-	
197	1454179	Sherbrow	
197	1617172	Rinorragi	
197	1479675	dqrkk	
198	249441	manandco	
198	1672765	yashkir	
198	1889170	mvujas	
