Score	UserID	Pseudo	#golf,count=420,time=2020-09-17 02:39:00
159	2007851	Cuttlerat	
160	1211864	castagne40	
160	1813914		
160	1546047		
164	854952	dolmen1234	
165	792813	VilBoub	
167	1086579	biinari	
172	2352759	zankia	
172	2532837	fauresebast	
173	888439	ysharc	
173	1538671	funGamer	
174	1962419	Gerardufoin	
178	898645		
180	2290633	field3	
181	801179	kad	
181	1606851	tontinton	
187	926575	Mocteezuma	
187	1051725	BeaufrezJason	
188	1206569	aplayt	
188	1353316	psyral	
191	981504	Nexus	
191	1165307	chatom	
192	944365	thomas.colibert	
192	903182	AlagrisPL	
192	1337680	Discoordination	
192	2078184	jz4o	
193	1096883	dlintw	
194	1497552	clemclem	
197	1690417	Adrarung	
198	1588583	dANNs	
202	905139	Bato	
203	1830993	jpcheck	
203	3847266	oskarssd	
204	844778	Flavinovitch	
205	1070718	Sigmunds	
205	1210325	Scotow	
205	1252380	Glopp	
207	2582794	chabisoriano	
207	2708193	Fayred	
208	2285589	Klamss	
210	1050364	Atrium601	
210	1234805	Flool	
212	1007939	Poruk	
214	832296	Arkelenia	
214	1206598	Moradal	
216	941728	Mrakoplas	
216	1034590	HeaDCase	
216	1188212	superredlark	
217	1320690	Hellzy	
218	1323814	SatineChatounette	
218	2406738	Julien_V	
219	1458062		
221	1195121	N3x	
221	2605374	Fraifrai	
223	776882	Ersimi	
223	1065845	Oli8	
223	562797	phi1618	
223	2202771	Kaplone	
225	1438835	smohn	
225	1058922	configure	
226	271034	6pi	
227	947534		
227	1382451	Torval	
227	1112073	Pouf	
228	588783	adwiii	
229	811164	tonynogo	
231	1442814	RedXam	
232	1812650	LuxDincht	
235	2374560	KrawlerK	
236	1176700	HL	
239	230794	alpha_one_x86	
239	1058254	GAik	
240	464006	Ryugate	
240	826372	skyyker	
240	1681316		
242	259006	SneakyNem	
242	946121	Nanoflops	
242	954474	Tijana	
244	1048816	Capello	
245	875453	Chapel	
246	1451424	BuzzRage	
246	1466631	Akrib	
255	792501	Stryke	
269	877888	kael	
273	1069082	Lenqth	
281	1119900	Ryseth	
282	1470927	ClementAvenel	
284	1413458	ToKapix	
285	2351282	TrebledJ	
293	1037760	infiniityr	
293	1792747	Eliot92	
293	3808031	_proton	
302	1107896	Sorpia	
304	963959	gruik	
308	776033	Romus	
311	884360	Andyz1	
312	2720311	MKDrwal	
313	165550	j2ko	
320	973667	ZePoulou	
320	154906	JBM	
321	905228	lerkasan	
325	968427	Plouf	
328	1209562	JohnnyYuge	
330	545216	Morikko	
338	1416207	vano200571	
344	482281	rengejao	
363	1206537	MadKnight	
378	1894079	HeliosIsCoding	
381	1498189	Pyoroalb	
395	1238875	El_Matador	
397	1002925	AngelDeaD	
401	976079	JesseNelson	
428	1324384	PopSong	
439	1103150	DavidWellner	
446	1944904	etherealy	
457	878530	Pops	
468	1485992	Sekhmet	
507	861191		
539	1449433	Rolf	
539	1819872	Hyrlos	
558	199979	VonRickroll	
573	991924	Yusuf	
726	1433338	Elykia	
757	869020	M.M.	
783	858602	Suigetsusake	
790	1068877	[CPC]Tamno	
803	952729	Flodelarab	
809	687103	juan.cortes	
870	1147111	-_.a-zA-Z0-9	
936	2379305	Sphinx06	
937	899933		
943	913983	blunatic	
980	1814191	philowisp	
1012	1066028	JrmC	
1012	1672614	anykk	
1072	1087305	void	
1126	3335832	Lena_H	
1181	1492419	DRA90N71R3	
1226	955633	tacoyama	
1271	938449	GalaxyNET	
1315	1219826	goran.mahovlic	
1781	1928916	schir03	
