Score	UserID	Pseudo	#golf,count=248,time=2020-05-02 01:38:20
497	936220	Gotnospirit	
505	2882715	bloveless	
505	1077559	PhOeNyX	
512	907766	woodlander87	
519	1382326	Massoud	
535	1115454	henripic	
541	1131700	jsoriano	
541	1382042	colin2K	
546	399060	yann361	
572	3124221	redsux	
575	1325881	Josipsonijus	
579	968482	QuickndDirty	
580	750523	Norg	
616	1815756	Addict	
625	2838417	IdrisTheDragon	
702	420035	bvs23bkv33	
733	294696	pkay	
734	917881	TNTony	
758	1395846	AlexanderZavoloka	
785	1433338	Elykia	
816	1269560	Magic.Crazy	
839	3002081	mkitawaki	
866	896196		
873	1397039	Tiwaz	
926	2799293	abensab	
949	1610862	JoseSantosL	
968	660794	fl1pfl0p	
968	1282693	Kuikye	
1063	154984	_Royale	
1086	1154889	SNakano	
1141	2139064	Curlymon	
1153	1456245	Thogosha	
1181	906912	hossssshy	
1190	1760921	[Leonardone]-[-_-]-[NEETSDKASU]	
1204	1578548		
1217	1215408	tle-meur	
1218	1065845	Oli8	
1218	1066028	JrmC	
1218	1068877	[CPC]Tamno	
1225	713661	Hyun-heeCho	
1227	1079705	Lopdo	
1229	1172855	MoreFreeze	
1232	880111	gghez	
1236	565468	cnbuff410	
1241	869020	M.M.	
1254	936495	LittleCrow	
1263	820000	ValGrowth	
1271	1053115	NiseVoid	
1303	788361	Bob	
1443	831221	YoonByoungHoon	
1488	3402196	uncinimichel	
1514	3044516	disen	
1605	322737	Nangini	
1635	1219826	goran.mahovlic	
1692	825231	tumbudu	
1722	1929584	chiefmage	
1725	2438316	Max.St	
1953	875453	Chapel	
2109	1401812	ItWillBeBetter	
